	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001136.1_161	QGNH01001136.1	QGNH01001136.1	161	92630	92815	-1	E																								0	False	
QGNH01001136.1_162	QGNH01001136.1	QGNH01001136.1	162	92812	93048	-1	E																								0	False	
QGNH01001136.1_163	QGNH01001136.1	QGNH01001136.1	163	93045	93710	-1	D																Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]								0	False	
QGNH01001136.1_164	QGNH01001136.1	QGNH01001136.1	164	94098	94496	1	D																Helix-turn-helix domain [PF12844.10]								0	False	
QGNH01001136.1_165	QGNH01001136.1	QGNH01001136.1	165	94537	94926	1	E																								0	False	
QGNH01001136.1_166	QGNH01001136.1	QGNH01001136.1	166	95179	95415	-1	E																								0	False	
QGNH01001136.1_167	QGNH01001136.1	QGNH01001136.1	167	95415	95912	-1	E																								0	False	
QGNH01001136.1_168	QGNH01001136.1	QGNH01001136.1	168	95912	96214	-1	E																								0	False	
QGNH01001136.1_169	QGNH01001136.1	QGNH01001136.1	169	96211	97584	-1	D			NP_203495.1	NP_203495.1 hypothetical protein Mx8p81 [Myxococcus phage Mx8]	False	0.455	210.0	9.137e-57								AAA domain [PF13479.9]					VOG01067	sp|P44662|Y361_HAEIN Probable iron transport system ATP-binding protein HI_0361; Xh	Xh	0	False	
QGNH01001136.1_170	QGNH01001136.1	QGNH01001136.1	170	97581	97745	-1	E																								0	False	
QGNH01001136.1_171	QGNH01001136.1	QGNH01001136.1	171	97747	98010	-1	E																								0	False	
QGNH01001136.1_172	QGNH01001136.1	QGNH01001136.1	172	98010	98306	-1	E																								0	False	
QGNH01001136.1_173	QGNH01001136.1	QGNH01001136.1	173	98303	98518	-1	E																								0	False	
QGNH01001136.1_174	QGNH01001136.1	QGNH01001136.1	174	98491	98778	-1	E																								0	False	
QGNH01001136.1_175	QGNH01001136.1	QGNH01001136.1	175	98778	99038	-1	E																								0	False	
QGNH01001136.1_176	QGNH01001136.1	QGNH01001136.1	176	99148	99330	-1	E																								0	False	
QGNH01001136.1_177	QGNH01001136.1	QGNH01001136.1	177	99327	99512	-1	E																								0	False	
QGNH01001136.1_178	QGNH01001136.1	QGNH01001136.1	178	99513	99713	-1	E																								0	False	
QGNH01001136.1_179	QGNH01001136.1	QGNH01001136.1	179	99710	100198	-1	E																								0	False	
QGNH01001136.1_180	QGNH01001136.1	QGNH01001136.1	180	100263	100718	-1	E																								0	False	
QGNH01001136.1_181	QGNH01001136.1	QGNH01001136.1	181	100715	100873	-1	E																								0	False	
QGNH01001136.1_182	QGNH01001136.1	QGNH01001136.1	182	100870	101235	-1	E																								0	False	
QGNH01001136.1_183	QGNH01001136.1	QGNH01001136.1	183	101272	101586	-1	E																								0	False	F
QGNH01001136.1_184	QGNH01001136.1	QGNH01001136.1	184	101799	103178	1	D									MER0220261	S53	MER0220261 - family S53 unassigned peptidases (Amycolatopsis mediterranei) [S53.UPW]#S53#{peptidase unit: 232-634}~source YP_003763750~	False	0.361	241.0	6.666e-67	Subtilase family [PF00082.25]					VOG14942	sp|P29139|ISP_PAEPO Intracellular serine protease; Xh	Xh	0	False	PF
QGNH01001136.1_185	QGNH01001136.1	QGNH01001136.1	185	103200	103382	1	E																								0	False	F
QGNH01001136.1_186	QGNH01001136.1	QGNH01001136.1	186	103460	103651	1	E																								0	False	F
QGNH01001136.1_187	QGNH01001136.1	QGNH01001136.1	187	103651	104190	1	E			YP_009801731.1	YP_009801731.1 ParB-like partition protein [Gordonia phage Jace]	False	0.249	61.0	1.239e-09																0	False	F
QGNH01001136.1_188	QGNH01001136.1	QGNH01001136.1	188	104180	104698	1	E																								0	False	F
QGNH01001136.1_189	QGNH01001136.1	QGNH01001136.1	189	104698	105309	1	E			YP_009834854.1	YP_009834854.1 Mom-like DNA modification protein [Aeromonas phage AS-sw]	False	0.357	83.0	4.171e-17													VOG04476	sp|P06018|MOM_BPMU Methylcarbamoylase mom; XhXp	Xp;Xh	0	False	F
QGNH01001136.1_190	QGNH01001136.1	QGNH01001136.1	190	105322	106377	1	C	K06909	phage terminase large subunit	YP_009200118.1	YP_009200118.1 terminase large subunit [Streptomyces phage TP1604]	False	0.376	199.0	2.1349999999999998e-54								Phage terminase large subunit [PF04466.16]; Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]								0	False	F
