	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001866.1_138	QGNH01001866.1	QGNH01001866.1	138	110581	112314	1	D			YP_009783026.1	YP_009783026.1 portal protein [Synechococcus phage S-RIM8]	True	0.593	566.0	6.249e-177								Bacteriophage T4-like portal protein (Gp20) [PF07230.14]					VOG00778	sp|E1XTG6|PORTL_BPSAV Portal protein; XhXpXrXs	Xr;Xs;Xh;Xp	0	False	V
QGNH01001866.1_139	QGNH01001866.1	QGNH01001866.1	139	112298	112519	1	E																								0	False	
QGNH01001866.1_140	QGNH01001866.1	QGNH01001866.1	140	112497	113771	1	E																								0	False	
QGNH01001866.1_141	QGNH01001866.1	QGNH01001866.1	141	113781	114092	1	E																								0	False	
QGNH01001866.1_142	QGNH01001866.1	QGNH01001866.1	142	114089	115585	1	D			YP_009612937.1	YP_009612937.1 putative carbohydrate binding protein [Erwinia phage vB_EamM_RisingSun]	False	0.268	61.0	1.557e-08								F5/8 type C domain [PF00754.28]	CBM32	CBM32 Binding to galactose and lactose has been demonstrated for the module of Micromonospora viridifaciens sialidase (PMID: 16239725). Binding to polygalacturonic acid has been shown for a Yersinia member (PMID: 17292916). Binding to LacNAc (beta-D-galactosyl-1,4-beta-D-N-acetylglucosamine) has been shown for an N-acetylglucosaminidase from Clostridium perfingens (PMID: 16990278).	1.1.3.9,3.2.1.108,3.2.1.113,3.2.1.132,3.2.1.140,3.2.1.18,3.2.1.217,3.2.1.23,3.2.1.35,3.2.1.39,3.2.1.4,3.2.1.50,3.2.1.52,3.2.1.55,3.2.1.58,3.2.1.59,3.2.1.78,3.2.1.96,3.2.1.97,3.2.1.-,4.2.2.11,4.2.2.3,4.2.2.-,3.2.1.6,3.2.1.169,3.2.1.73	CBM32.hmm				0	False	
QGNH01001866.1_143	QGNH01001866.1	QGNH01001866.1	143	115640	115999	1	E																								0	False	
QGNH01001866.1_144	QGNH01001866.1	QGNH01001866.1	144	116003	116926	1	E																								0	False	
QGNH01001866.1_145	QGNH01001866.1	QGNH01001866.1	145	116932	117573	1	D			YP_195140.1	YP_195140.1 head maturation protease [Synechococcus phage S-PM2]	False	0.615	259.0	1.536e-77	MER0050419	S77	MER0050419 - prohead peptidase gp21 (bacteriophage T4) () [S77.001]#S77#{peptidase unit: 14-171}~source CAF34170~	False	0.676	215.0	5.8810000000000005e-62	Prohead core protein serine protease [PF03420.16]					VOG00647	sp|P06807|PCPP_BPT4 Prohead core protein protease; XhXs	Xs;Xh	0	False	VP
QGNH01001866.1_146	QGNH01001866.1	QGNH01001866.1	146	117542	118543	-1	D			YP_008318390.1	YP_008318390.1 homing endonuclease with LAGLIDADG motif [Bacillus phage phiNIT1]	False	0.292	89.0	9.706e-18								LAGLIDADG DNA endonuclease family [PF03161.16]					VOG00409	sp|Q9F417|RECA_MYCCI Protein RecA (Fragment); XhXr	Xr;Xh	0	False	V
QGNH01001866.1_147	QGNH01001866.1	QGNH01001866.1	147	118628	120052	1	D			YP_009301633.1	YP_009301633.1 head scaffolding protein [Cyanophage S-RIM32]	False	0.417	163.0	7.032e-41	MER0006135	S77	MER0006135 - family S77 (general) () [S77.UPW]#S77#{peptidase unit: 1-213}~source Q9XJ89~	False	0.285	80.0	3.72e-14						VOG03635	sp|Q9ZXI1|SCAF_BPAR1 Capsid assembly scaffolding protein; Xs	Xs	0	False	VP
QGNH01001866.1_148	QGNH01001866.1	QGNH01001866.1	148	120123	120881	1	E			YP_010052629.1	YP_010052629.1 HNH endonuclease [Xanthomonas virus phiXaf18]	False	0.336	129.0	4.607e-32													VOG00117	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01001866.1_149	QGNH01001866.1	QGNH01001866.1	149	120913	122238	1	D			YP_010670193.1	YP_010670193.1 major head protein [Synechococcus phage S-SRM01]	True	0.582	527.0	6.964e-166								Major capsid protein Gp23 [PF07068.14]					VOG00452	sp|P04535|CAPSH_BPT4 Major capsid protein; XhXs	Xs;Xh	0	False	V
QGNH01001866.1_150	QGNH01001866.1	QGNH01001866.1	150	122312	122527	-1	E																								0	False	
QGNH01001866.1_151	QGNH01001866.1	QGNH01001866.1	151	122548	123072	-1	E																								0	False	
QGNH01001866.1_152	QGNH01001866.1	QGNH01001866.1	152	123018	123959	-1	E																								0	False	
QGNH01001866.1_153	QGNH01001866.1	QGNH01001866.1	153	123956	125083	-1	D			YP_009838654.1	YP_009838654.1 AAA family ATPase [Paenibacillus phage Yyerffej]	False	0.364	183.0	1.458e-48	MER0269263	M41	MER0269263 - paraplegin (Ailuropoda melanoleuca) [M41.006]#M41#{peptidase unit: 287-406, 474-600}~source ENSAMEP00000001154~	False	0.398	70.0	4.244e-11	ATPase family associated with various cellular activities (AAA) [PF00004.32]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.15]; AAA domain (dynein-related subfamily) [PF07728.17]; AAA domain (Cdc48 subfamily) [PF07724.17]					VOG00812	REFSEQ ATPase; Xu	Xu	0	False	P
QGNH01001866.1_154	QGNH01001866.1	QGNH01001866.1	154	125281	125982	-1	E																								0	False	
QGNH01001866.1_155	QGNH01001866.1	QGNH01001866.1	155	126128	126406	-1	E																								0	False	
QGNH01001866.1_156	QGNH01001866.1	QGNH01001866.1	156	126706	127536	1	E																								0	False	
QGNH01001866.1_157	QGNH01001866.1	QGNH01001866.1	157	127533	127805	1	E																								0	False	
QGNH01001866.1_158	QGNH01001866.1	QGNH01001866.1	158	127874	128041	-1	E																								0	False	
QGNH01001866.1_159	QGNH01001866.1	QGNH01001866.1	159	128133	128324	-1	E																								0	False	
QGNH01001866.1_160	QGNH01001866.1	QGNH01001866.1	160	128321	128575	-1	E																								0	False	
QGNH01001866.1_161	QGNH01001866.1	QGNH01001866.1	161	128870	130027	-1	E																								0	False	
QGNH01001866.1_162	QGNH01001866.1	QGNH01001866.1	162	130107	130853	1	E																								0	False	
QGNH01001866.1_163	QGNH01001866.1	QGNH01001866.1	163	130871	131602	1	D			YP_010772167.1	YP_010772167.1 MAG: hypothetical protein QIT36_gp084 [Methanophagales virus GBV301]	False	0.251	85.0	4.712e-17								Glycosyltransferase like family 2 [PF13641.9]	GT12	GT12 [N-acetylneuraminyl]-galactosylglucosylceramide N-acetylgalactosaminyltransferase (EC 2.4.1.92).	2.4.1.92	GT12.hmm				0	False	
QGNH01001866.1_164	QGNH01001866.1	QGNH01001866.1	164	131599	133872	1	E			YP_001950136.1	YP_001950136.1 hypothetical protein RSL1_ORF258 [Ralstonia phage phiRSL1]	False	0.255	102.0	1.5750000000000002e-20																0	False	
QGNH01001866.1_165	QGNH01001866.1	QGNH01001866.1	165	133874	134905	1	D																Glycosyl transferase family 2 [PF00535.29]; Glycosyltransferase like family 2 [PF10111.12]								0	False	
QGNH01001866.1_166	QGNH01001866.1	QGNH01001866.1	166	134909	135421	1	D																Tyrosine phosphatase family [PF03162.16]; Beta-lactamase hydrolase-like protein, phosphatase-like domain [PF04273.16]; Tyrosine phosphatase family [PF13350.9]								0	False	
QGNH01001866.1_167	QGNH01001866.1	QGNH01001866.1	167	135540	135806	-1	E																								0	False	
QGNH01001866.1_168	QGNH01001866.1	QGNH01001866.1	168	135806	136507	-1	E																								0	False	
QGNH01001866.1_169	QGNH01001866.1	QGNH01001866.1	169	136508	137209	-1	E			YP_009803168.1	YP_009803168.1 SprT-like protease [Microbacterium phage Zeta1847]	False	0.398	140.0	5.4240000000000006e-36													VOG18148	REFSEQ SprT-like protease; Xu	Xu	0	False	
QGNH01001866.1_170	QGNH01001866.1	QGNH01001866.1	170	137666	138226	1	E			YP_009602605.1	YP_009602605.1 HNH endonuclease [Arthrobacter phage Glenn]	False	0.372	84.0	1.844e-17																0	False	
QGNH01001866.1_171	QGNH01001866.1	QGNH01001866.1	171	138255	138437	1	E																								0	False	
QGNH01001866.1_172	QGNH01001866.1	QGNH01001866.1	172	138626	139270	-1	D			YP_009623995.1	YP_009623995.1 hypothetical protein FDJ41_gp518 [Yersinia phage fHe-Yen9-04]	False	0.316	98.0	6.163e-22								ATP-grasp domain, R2K clade family 3 [PF14243.9]; ATP-grasp domain, R2K clade family 2 [PF18299.4]					VOG00442	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001866.1_173	QGNH01001866.1	QGNH01001866.1	173	139381	140217	1	D			YP_008318390.1	YP_008318390.1 homing endonuclease with LAGLIDADG motif [Bacillus phage phiNIT1]	False	0.276	80.0	3.653e-15								LAGLIDADG DNA endonuclease family [PF03161.16]					VOG00409	sp|Q9F417|RECA_MYCCI Protein RecA (Fragment); XhXr	Xr;Xh	0	False	V
QGNH01001866.1_174	QGNH01001866.1	QGNH01001866.1	174	140199	140858	-1	E																								0	False	
QGNH01001866.1_175	QGNH01001866.1	QGNH01001866.1	175	140896	141243	-1	E																								1	False	
QGNH01001866.1_176	QGNH01001866.1	QGNH01001866.1	176	141240	141473	-1	E																								0	False	
QGNH01001866.1_177	QGNH01001866.1	QGNH01001866.1	177	141675	141995	1	E																								0	False	
QGNH01001866.1_178	QGNH01001866.1	QGNH01001866.1	178	141998	143098	-1	D			YP_009611957.1	YP_009611957.1 ATP-dependent protease [Agrobacterium phage Atu_ph07]	False	0.296	145.0	7.052e-36								AAA domain (Cdc48 subfamily) [PF07724.17]; AAA domain (dynein-related subfamily) [PF07728.17]; C-terminal, D2-small domain, of ClpB protein [PF10431.12]					VOG02106	sp|P0ABH9|CLPA_ECOLI ATP-dependent Clp protease ATP-binding subunit ClpA; Xh	Xh	0	False	
QGNH01001866.1_179	QGNH01001866.1	QGNH01001866.1	179	143272	143949	1	E																								0	False	
QGNH01001866.1_180	QGNH01001866.1	QGNH01001866.1	180	143946	144452	1	E																								0	False	
QGNH01001866.1_181	QGNH01001866.1	QGNH01001866.1	181	144640	144780	-1	E																								0	False	
QGNH01001866.1_182	QGNH01001866.1	QGNH01001866.1	182	144777	144962	-1	E																								0	False	
QGNH01001866.1_183	QGNH01001866.1	QGNH01001866.1	183	144977	145264	-1	E																								0	False	
QGNH01001866.1_184	QGNH01001866.1	QGNH01001866.1	184	145308	145541	-1	E																								0	False	F
QGNH01001866.1_185	QGNH01001866.1	QGNH01001866.1	185	145771	146082	-1	E																								0	False	F
QGNH01001866.1_186	QGNH01001866.1	QGNH01001866.1	186	146676	146996	-1	E																								0	False	F
QGNH01001866.1_187	QGNH01001866.1	QGNH01001866.1	187	147133	147633	-1	E																								0	False	F
QGNH01001866.1_188	QGNH01001866.1	QGNH01001866.1	188	147710	149224	-1	C	K03462	nicotinamide phosphoribosyltransferase [EC:2.4.2.12]	YP_009609774.1	YP_009609774.1 nicotinamide phosphoribosyl transferase [Acidovorax phage ACP17]	False	0.327	252.0	2.455e-70								Nicotinate phosphoribosyltransferase (NAPRTase) family [PF04095.19]; Nicotinamide phosphoribosyltransferase, N-terminal domain [PF18127.4]					VOG00801	sp|Q99KQ4|NAMPT_MOUSE Nicotinamide phosphoribosyltransferase; Xh	Xh	0	False	MKF
QGNH01001866.1_189	QGNH01001866.1	QGNH01001866.1	189	149334	150323	1	E			YP_009599154.1	YP_009599154.1 endonuclease [Providencia phage vB_PreS_PR1]	False	0.253	69.0	2.756e-11																0	False	F
QGNH01001866.1_190	QGNH01001866.1	QGNH01001866.1	190	150256	150420	-1	E																								1	False	F
