Target Name	ID	EC value	E-Value (sequence)	Score (domain)
strain_GIC31_complete_genome_585452_586225_+	COG0390		5.5e-81	268.8
strain_GIC31_complete_genome_790931_791926_+	COG0391		2.2e-120	399.2
strain_GIC31_complete_genome_365442_365942_+	COG0394		7.3e-43	144.7
strain_GIC31_complete_genome_414988_415797_+	COG0395		3.1e-102	339.9
strain_GIC31_complete_genome_2320120_2321025_-	COG0395		8.5e-97	321.9
strain_GIC31_complete_genome_2479611_2480537_-	COG0395		1.6e-96	321.1
strain_GIC31_complete_genome_524628_525458_-	COG0395		5.8e-93	309.3
strain_GIC31_complete_genome_848549_849328_+	COG0396		1e-120	399.7
strain_GIC31_complete_genome_1978215_1979651_+	COG0397		1.4e-188	625.4
strain_GIC31_complete_genome_2633645_2634301_-	COG0398		2.2e-64	215.1
strain_GIC31_complete_genome_439588_440235_-	COG0398		3.6e-62	207.7
strain_GIC31_complete_genome_2593469_2594131_-	COG0398		5.5e-39	131.2
strain_GIC31_complete_genome_344079_344909_+	COG0398		2.8e-33	112.7
strain_GIC31_complete_genome_1462503_1462982_+	COG0398		5.6e-27	91.7
strain_GIC31_complete_genome_326673_327815_+	COG0399		2.4e-127	422.7
strain_GIC31_complete_genome_714938_715537_+	COG0400		8.4e-53	176.9
strain_GIC31_complete_genome_1117340_1118686_+	COG0403		2.4e-158	526.0
strain_GIC31_complete_genome_1116250_1117323_+	COG0404		3.5e-162	539.0
strain_GIC31_complete_genome_2569539_2570138_-	COG0406		4.6e-58	194.4
strain_GIC31_complete_genome_2810861_2811412_+	COG0406		3.6e-38	129.0
strain_GIC31_complete_genome_1401747_1402385_-	COG0406		1.1e-37	127.4
strain_GIC31_complete_genome_2173757_2174794_-	COG0407		1.6e-126	420.4
strain_GIC31_complete_genome_1620117_1620953_-	COG0413		7.9e-119	393.6
strain_GIC31_complete_genome_1619290_1620120_-	COG0414		1.7e-118	393.3
strain_GIC31_complete_genome_1820835_1822139_-	COG0415		1.5e-155	516.8
strain_GIC31_complete_genome_1913726_1914940_-	COG0415		9.2e-119	395.3
strain_GIC31_complete_genome_1745372_1746361_-	COG0416		3.9e-154	512.2
strain_GIC31_complete_genome_1260678_1263689_+	COG0419		5.2e-154	512.4
strain_GIC31_complete_genome_1738644_1742210_-	COG0419		1.5e-57	116.9
strain_GIC31_complete_genome_2048944_2050929_+	COG0419		7.2e-47	112.1
strain_GIC31_complete_genome_1738644_1742210_-	COG0419		1.5e-57	80.9
strain_GIC31_complete_genome_2048944_2050929_+	COG0419		7.2e-47	49.5
strain_GIC31_complete_genome_1259575_1260681_+	COG0420		2.4e-80	268.0
strain_GIC31_complete_genome_319373_320281_+	COG0421		3.6e-90	300.2
strain_GIC31_complete_genome_1962422_1963027_-	COG0424		8.2e-86	285.1
strain_GIC31_complete_genome_1435782_1436597_-	COG0428		2e-96	320.1
strain_GIC31_complete_genome_672040_672855_+	COG0428		7.7e-96	318.1
strain_GIC31_complete_genome_1933815_1934669_+	COG0428		1.1e-84	281.5
strain_GIC31_complete_genome_141742_142371_+	COG0431		5.8e-54	180.7
strain_GIC31_complete_genome_1860575_1861135_-	COG0431		1.3e-49	166.5
strain_GIC31_complete_genome_902123_903313_+	COG0436		3.5e-157	521.3
strain_GIC31_complete_genome_1614049_1615236_-	COG0436		3.6e-154	511.4
strain_GIC31_complete_genome_1335331_1336506_+	COG0436		1e-138	460.4
strain_GIC31_complete_genome_1004014_1005951_+	COG0441		9e-287	950.2
strain_GIC31_complete_genome_1686671_1688371_-	COG0442		2e-261	866.5
strain_GIC31_complete_genome_1037784_1039607_+	COG0443		2.7e-281	932.6
strain_GIC31_complete_genome_1882777_1883850_-	COG0444		1.4e-169	562.1
strain_GIC31_complete_genome_2863378_2865264_-	COG0445		0	1029.5
strain_GIC31_complete_genome_2275445_2276269_+	COG0447		9.8e-152	501.9
strain_GIC31_complete_genome_2203427_2204581_-	COG0448		8e-180	596.3
strain_GIC31_complete_genome_2202292_2203392_-	COG0448		4.6e-106	352.9
strain_GIC31_complete_genome_114252_116048_+	COG0449		3.1e-258	856.7
strain_GIC31_complete_genome_2466501_2468297_-	COG0449		1.4e-252	838.1
strain_GIC31_complete_genome_1765011_1766201_-	COG0452		8.7e-179	592.5
strain_GIC31_complete_genome_1838312_1838755_+	COG0454		1.8e-29	100.7
strain_GIC31_complete_genome_1700402_1701241_-	COG0455		1.8e-58	195.8
strain_GIC31_complete_genome_2536614_2537075_-	COG0456		5.9e-38	128.3
strain_GIC31_complete_genome_2342436_2343005_-	COG0456		3.2e-30	102.7
strain_GIC31_complete_genome_1408534_1409043_-	COG0456		6.8e-29	98.5
strain_GIC31_complete_genome_744138_744965_+	COG0456		4.3e-39	91.9
strain_GIC31_complete_genome_1572721_1573167_+	COG0456		1e-26	91.2
strain_GIC31_complete_genome_1773934_1777137_-	COG0458		0	591.7
strain_GIC31_complete_genome_1773934_1777137_-	COG0458		0	568.9
strain_GIC31_complete_genome_2556459_2559479_-	COG0458		1.1e-252	429.2
strain_GIC31_complete_genome_2556459_2559479_-	COG0458		1.1e-252	381.4
strain_GIC31_complete_genome_2521964_2523604_-	COG0459		8.5e-264	873.8
strain_GIC31_complete_genome_1771003_1771632_-	COG0461		2.4e-71	238.2
strain_GIC31_complete_genome_17127_18083_+	COG0462		1.1e-156	519.3
strain_GIC31_complete_genome_1249845_1252106_+	COG0464		7.7e-99	171.9
strain_GIC31_complete_genome_31413_32969_+	COG0465		1.8e-229	761.1
strain_GIC31_complete_genome_33134_33439_+	COG0465		9.2e-08	28.5
strain_GIC31_complete_genome_1992346_1994646_-	COG0466		0	1125.3
strain_GIC31_complete_genome_1212227_1213276_+	COG0468		1.5e-167	554.9
strain_GIC31_complete_genome_2187625_2189400_-	COG0471		7.2e-134	444.5
strain_GIC31_complete_genome_719368_720441_+	COG0472		6.5e-106	351.6
strain_GIC31_complete_genome_1796534_1797493_-	COG0472		9.6e-99	328.1
strain_GIC31_complete_genome_1492440_1495103_-	COG0474		0	1113.6
strain_GIC31_complete_genome_215926_217842_+	COG0474		3.1e-94	309.3
strain_GIC31_complete_genome_1415302_1417716_+	COG0474		5.1e-84	274.1
strain_GIC31_complete_genome_1431929_1433005_+	COG0474		1.2e-45	146.5
strain_GIC31_complete_genome_2360536_2362569_-	COG0474		1.6e-61	123.9
strain_GIC31_complete_genome_1279048_1280223_-	COG0475		2.4e-70	235.1
strain_GIC31_complete_genome_2696330_2697265_-	COG0476		1.1e-77	259.4
strain_GIC31_complete_genome_2315615_2317126_-	COG0477		5.2e-116	385.6
strain_GIC31_complete_genome_2485199_2486692_+	COG0477		3.8e-93	310.2
strain_GIC31_complete_genome_861300_862481_+	COG0477		1.6e-52	176.0
strain_GIC31_complete_genome_2772741_2773925_+	COG0477		1.3e-41	138.6
strain_GIC31_complete_genome_2308591_2309748_-	COG0477		1.8e-37	125.5
strain_GIC31_complete_genome_2002579_2003379_-	COG0479		2.1e-83	277.4
strain_GIC31_complete_genome_76426_78504_+	COG0480		0	1214.8
strain_GIC31_complete_genome_1028728_1030551_+	COG0481		0	1023.2
strain_GIC31_complete_genome_1908522_1909643_-	COG0482		2.2e-182	604.3
strain_GIC31_complete_genome_1834117_1835370_-	COG0483		3.1e-85	283.8
strain_GIC31_complete_genome_1039717_1040826_+	COG0484		3.9e-113	376.0
strain_GIC31_complete_genome_2865280_2866662_-	COG0486		1.9e-178	592.0
strain_GIC31_complete_genome_2532660_2534561_+	COG0488		1.6e-223	741.4
strain_GIC31_complete_genome_2285603_2287495_+	COG0488		1.1e-215	715.4
strain_GIC31_complete_genome_2692574_2694199_+	COG0488		3.5e-208	690.6
strain_GIC31_complete_genome_198709_200556_-	COG0488		9.3e-197	652.9
strain_GIC31_complete_genome_2646840_2648393_+	COG0488		3.4e-183	608.1
strain_GIC31_complete_genome_100026_101057_+	COG0489		1.5e-73	246.0
strain_GIC31_complete_genome_1110207_1110845_+	COG0491		1.4e-60	202.6
strain_GIC31_complete_genome_2099808_2101208_+	COG0491		2e-51	171.4
strain_GIC31_complete_genome_1358579_1359295_+	COG0491		1.1e-40	137.2
strain_GIC31_complete_genome_1177218_1178195_+	COG0491		9.3e-40	133.9
strain_GIC31_complete_genome_2329738_2330586_+	COG0491		7.5e-34	114.4
strain_GIC31_complete_genome_788978_789931_+	COG0492		6.7e-136	451.3
strain_GIC31_complete_genome_2798344_2799867_+	COG0492		1.5e-104	347.9
strain_GIC31_complete_genome_877967_878944_-	COG0492		2.3e-98	327.3
strain_GIC31_complete_genome_2338744_2339793_-	COG0492		1.4e-79	265.3
strain_GIC31_complete_genome_1648891_1649898_+	COG0492		6.7e-70	233.2
strain_GIC31_complete_genome_1185925_1186455_+	COG0494		9.5e-45	150.7
strain_GIC31_complete_genome_1597146_1597772_-	COG0494		2.4e-23	80.5
strain_GIC31_complete_genome_918858_921263_+	COG0495		0	1259.1
strain_GIC31_complete_genome_1134782_1136479_+	COG0497		4.3e-228	756.9
strain_GIC31_complete_genome_1148768_1149961_+	COG0500		8.6e-14	47.9
strain_GIC31_complete_genome_1402508_1403257_+	COG0500		1.6e-12	44.8
strain_GIC31_complete_genome_2732163_2733047_-	COG0501		1.2e-85	285.8
strain_GIC31_complete_genome_2313179_2314402_-	COG0501		7.1e-43	144.5
strain_GIC31_complete_genome_1928469_1928987_-	COG0503		7e-76	253.2
strain_GIC31_complete_genome_2645279_2645860_-	COG0503		5e-61	204.4
strain_GIC31_complete_genome_14281_15105_+	COG0503		8.3e-57	190.4
strain_GIC31_complete_genome_342344_343945_+	COG0504		7e-290	960.1
strain_GIC31_complete_genome_1777139_1778221_-	COG0505		1.5e-192	640.2
strain_GIC31_complete_genome_2559472_2560521_-	COG0505		4.4e-151	503.0
strain_GIC31_complete_genome_673330_674874_-	COG0506		1.1e-171	570.4
strain_GIC31_complete_genome_831953_832870_+	COG0506		2.2e-95	317.9
strain_GIC31_complete_genome_1903396_1905606_-	COG0507		6.2e-167	554.8
strain_GIC31_complete_genome_2088258_2089529_-	COG0508		1.5e-161	536.5
strain_GIC31_complete_genome_1840190_1841482_-	COG0508		1.7e-160	533.0
strain_GIC31_complete_genome_1146500_1147819_+	COG0508		7.2e-154	511.0
strain_GIC31_complete_genome_841975_842358_+	COG0509		4.9e-65	217.3
strain_GIC31_complete_genome_933633_934433_+	COG0510		2.2e-45	152.6
strain_GIC31_complete_genome_804066_804938_+	COG0510		1.6e-29	100.0
strain_GIC31_complete_genome_1125690_1126145_+	COG0511		2.7e-46	155.7
strain_GIC31_complete_genome_37756_38340_+	COG0512		3e-117	390.1
strain_GIC31_complete_genome_2281134_2282663_-	COG0513		5.7e-183	607.0
strain_GIC31_complete_genome_2832817_2834262_+	COG0513		8.4e-166	550.3
strain_GIC31_complete_genome_1074061_1075458_+	COG0513		1.8e-141	469.9
strain_GIC31_complete_genome_2298106_2299272_+	COG0513		1.9e-116	387.3
strain_GIC31_complete_genome_1654285_1655703_-	COG0514		1.7e-157	523.5
strain_GIC31_complete_genome_2887547_2889010_+	COG0516		2.4e-236	782.8
strain_GIC31_complete_genome_2776294_2777277_+	COG0516		2.6e-107	297.6
strain_GIC31_complete_genome_2442813_2444354_-	COG0519		4.4e-264	874.5
strain_GIC31_complete_genome_850611_851831_+	COG0520		9.2e-190	628.9
strain_GIC31_complete_genome_960206_960805_-	COG0522		1.3e-90	300.7
strain_GIC31_complete_genome_1292641_1293834_+	COG0523		7.3e-131	434.8
strain_GIC31_complete_genome_1541977_1542906_-	COG0523		7.1e-96	319.5
strain_GIC31_complete_genome_186728_187612_+	COG0524		1.1e-92	308.5
strain_GIC31_complete_genome_1481916_1482860_-	COG0524		6e-81	269.8
strain_GIC31_complete_genome_2267516_2268442_+	COG0524		7.4e-49	163.9
strain_GIC31_complete_genome_1982036_1984687_-	COG0525		0	1438.8
strain_GIC31_complete_genome_2101272_2102393_+	COG0526		7.5e-46	154.3
strain_GIC31_complete_genome_1457576_1458067_-	COG0526		3.2e-44	148.9
strain_GIC31_complete_genome_2331232_2331786_-	COG0526		1.4e-43	146.7
strain_GIC31_complete_genome_1198761_1199342_+	COG0526		7.3e-40	134.7
strain_GIC31_complete_genome_2016598_2016912_-	COG0526		1.4e-30	104.1
strain_GIC31_complete_genome_2383512_2384771_-	COG0527		1.4e-131	437.3
strain_GIC31_complete_genome_1693017_1693742_-	COG0528		3.3e-123	407.9
strain_GIC31_complete_genome_1283287_1284288_+	COG0530		7e-61	203.1
strain_GIC31_complete_genome_226037_227512_+	COG0531		2.5e-100	333.5
strain_GIC31_complete_genome_2367666_2369069_-	COG0531		2.7e-100	333.4
strain_GIC31_complete_genome_1677710_1679953_-	COG0532		0	1017.8
strain_GIC31_complete_genome_2535595_2536617_-	COG0533		1.6e-162	540.3
strain_GIC31_complete_genome_1422516_1423937_-	COG0534		1.6e-143	475.8
strain_GIC31_complete_genome_1167076_1168458_+	COG0534		2.7e-128	425.6
strain_GIC31_complete_genome_2392154_2393524_-	COG0534		6.3e-120	398.1
strain_GIC31_complete_genome_285334_286662_-	COG0534		2.2e-113	376.4
strain_GIC31_complete_genome_2133229_2134587_+	COG0534		7.7e-110	364.8
strain_GIC31_complete_genome_2396977_2398050_+	COG0535		3.5e-97	323.9
strain_GIC31_complete_genome_2261333_2262439_+	COG0535		1.1e-32	110.9
strain_GIC31_complete_genome_1949276_1950565_-	COG0536		2.3e-181	601.5
strain_GIC31_complete_genome_2180193_2180639_+	COG0537		3.8e-56	188.4
strain_GIC31_complete_genome_2539930_2540433_+	COG0537		1.3e-31	107.8
strain_GIC31_complete_genome_988999_990270_+	COG0538		6.2e-224	742.4
strain_GIC31_complete_genome_1643773_1644921_-	COG0539		1.9e-145	483.0
strain_GIC31_complete_genome_1779476_1780381_-	COG0540		1.4e-119	396.8
strain_GIC31_complete_genome_1735874_1737214_-	COG0541		8.1e-217	718.1
strain_GIC31_complete_genome_50708_53143_+	COG0542		0	1243.3
strain_GIC31_complete_genome_2398089_2400680_-	COG0542		0	1198.0
strain_GIC31_complete_genome_1773218_1773886_-	COG0543		2.2e-76	255.4
strain_GIC31_complete_genome_1996196_1997488_-	COG0544		2.5e-157	522.0
strain_GIC31_complete_genome_786016_786666_+	COG0546		1.1e-66	223.0
strain_GIC31_complete_genome_242841_243473_+	COG0546		4.6e-44	148.6
strain_GIC31_complete_genome_255668_256657_+	COG0547		9.3e-129	427.1
strain_GIC31_complete_genome_2561623_2562402_-	COG0548		9.5e-56	186.8
strain_GIC31_complete_genome_227528_228490_+	COG0549		1.6e-136	452.0
strain_GIC31_complete_genome_1169447_1171573_+	COG0550		2.6e-207	688.3
strain_GIC31_complete_genome_1725150_1727246_-	COG0551		0	1037.7
strain_GIC31_complete_genome_1737646_1738647_-	COG0552		3.3e-147	488.1
strain_GIC31_complete_genome_773828_775345_-	COG0554		2.8e-266	880.9
strain_GIC31_complete_genome_777184_779160_+	COG0556		0	1175.4
strain_GIC31_complete_genome_810743_813145_+	COG0557		1e-285	947.7
strain_GIC31_complete_genome_1210277_1210855_+	COG0558		5.6e-63	210.1
strain_GIC31_complete_genome_1182485_1183066_+	COG0558		6.7e-34	114.8
strain_GIC31_complete_genome_2613081_2613941_+	COG0561		4.6e-86	286.7
strain_GIC31_complete_genome_2115157_2115969_+	COG0561		3.9e-79	264.0
strain_GIC31_complete_genome_2170476_2171420_-	COG0561		3.7e-79	263.8
strain_GIC31_complete_genome_1187094_1187930_-	COG0561		1e-74	249.4
strain_GIC31_complete_genome_1849637_1850413_+	COG0561		6.4e-71	236.9
strain_GIC31_complete_genome_91503_92153_+	COG0563		5.4e-89	296.2
strain_GIC31_complete_genome_1573181_1573702_+	COG0563		2.6e-35	119.7
strain_GIC31_complete_genome_1782598_1783509_-	COG0564		2e-128	426.5
strain_GIC31_complete_genome_1868812_1869678_-	COG0564		2.9e-94	313.9
strain_GIC31_complete_genome_61114_62052_+	COG0566		6.3e-94	312.8
strain_GIC31_complete_genome_1010623_1011369_+	COG0566		6.8e-89	296.2
strain_GIC31_complete_genome_2636049_2636813_-	COG0566		1.3e-54	183.2
strain_GIC31_complete_genome_2089548_2092394_-	COG0567		0	1228.4
strain_GIC31_complete_genome_1066747_1067841_+	COG0568		7.1e-158	524.0
strain_GIC31_complete_genome_1850446_1851120_-	COG0569		1.1e-66	223.2
strain_GIC31_complete_genome_294029_295060_+	COG0569		2.1e-34	116.4
strain_GIC31_complete_genome_2345200_2345559_+	COG0569		2.2e-09	34.0
strain_GIC31_complete_genome_1742563_1743342_-	COG0571		1.3e-96	321.1
strain_GIC31_complete_genome_1896831_1897469_-	COG0572		2.1e-98	327.5
strain_GIC31_complete_genome_2303027_2303632_-	COG0572		1.8e-39	133.2
strain_GIC31_complete_genome_1094955_1095863_+	COG0573		1.7e-129	430.9
strain_GIC31_complete_genome_1690840_1691637_-	COG0575		8.5e-86	286.2
strain_GIC31_complete_genome_1037182_1037754_+	COG0576		1.1e-64	215.9
strain_GIC31_complete_genome_348156_349811_+	COG0578		1.1e-197	655.8
strain_GIC31_complete_genome_2805713_2807212_-	COG0579		7.7e-154	510.9
strain_GIC31_complete_genome_775376_776083_-	COG0580		2.3e-97	323.8
strain_GIC31_complete_genome_1095865_1096776_+	COG0581		1.1e-117	390.0
strain_GIC31_complete_genome_1323309_1324022_+	COG0584		1.5e-83	278.4
strain_GIC31_complete_genome_417125_417814_+	COG0584		2.5e-75	251.3
strain_GIC31_complete_genome_1278370_1278999_+	COG0586		4.4e-73	243.9
strain_GIC31_complete_genome_432471_433094_-	COG0586		3.7e-69	231.1
strain_GIC31_complete_genome_1946357_1947028_+	COG0586		3.5e-34	115.9
strain_GIC31_complete_genome_978453_981662_+	COG0587		1e-279	928.1
strain_GIC31_complete_genome_972083_972520_-	COG0589		1e-42	144.4
strain_GIC31_complete_genome_639923_640336_-	COG0589		3.8e-31	106.1
strain_GIC31_complete_genome_2903703_2904203_+	COG0590		3e-78	261.1
strain_GIC31_complete_genome_1317213_1318694_-	COG0591		6.8e-170	564.0
strain_GIC31_complete_genome_1276100_1277587_-	COG0591		9e-161	533.8
strain_GIC31_complete_genome_2874039_2875178_+	COG0592		6.5e-130	431.1
strain_GIC31_complete_genome_2872468_2873841_+	COG0593		2.1e-175	581.3
strain_GIC31_complete_genome_2871041_2871430_-	COG0594		1.4e-44	149.6
strain_GIC31_complete_genome_1666217_1667884_-	COG0595		7.1e-258	854.7
strain_GIC31_complete_genome_1847750_1849417_-	COG0595		5.7e-255	845.1
strain_GIC31_complete_genome_1783509_1783982_-	COG0597		1.7e-55	185.0
strain_GIC31_complete_genome_1173079_1174014_-	COG0598		3.8e-79	263.4
strain_GIC31_complete_genome_2184735_2185643_+	COG0598		6e-45	150.8
strain_GIC31_complete_genome_1884900_1885826_-	COG0601		7.1e-130	431.8
strain_GIC31_complete_genome_1470566_1471426_-	COG0601		2.4e-17	60.6
strain_GIC31_complete_genome_2632419_2633114_+	COG0602		4.5e-53	177.8
strain_GIC31_complete_genome_2631323_2631967_+	COG0603		6.1e-98	326.1
strain_GIC31_complete_genome_1090914_1091522_+	COG0605		7.6e-114	378.3
strain_GIC31_complete_genome_453029_454048_+	COG0609		1.1e-106	354.3
strain_GIC31_complete_genome_1671431_1672696_-	COG0612		1.6e-133	443.9
strain_GIC31_complete_genome_1206520_1207779_+	COG0612		1.7e-96	321.4
strain_GIC31_complete_genome_1205285_1206523_+	COG0612		3.3e-52	175.0
strain_GIC31_complete_genome_451987_453024_+	COG0614		2.3e-61	205.7
strain_GIC31_complete_genome_1622107_1623246_-	COG0617		4.6e-87	290.2
strain_GIC31_complete_genome_977208_978179_+	COG0618		1e-98	328.1
strain_GIC31_complete_genome_97345_98136_+	COG0619		3.8e-91	303.4
strain_GIC31_complete_genome_1296560_1297294_+	COG0619		1.8e-58	195.5
strain_GIC31_complete_genome_973442_974164_+	COG0622		1.8e-44	149.4
strain_GIC31_complete_genome_1999024_1999536_-	COG0622		6.2e-44	147.7
strain_GIC31_complete_genome_2587497_2588075_+	COG0622		2.8e-22	75.6
strain_GIC31_complete_genome_1866681_1867454_-	COG0623		1.7e-118	393.3
strain_GIC31_complete_genome_927349_928800_+	COG0624		1.8e-75	251.9
strain_GIC31_complete_genome_1880285_1880758_-	COG0625		1.1e-06	25.0
strain_GIC31_complete_genome_1048633_1049790_+	COG0626		3.7e-181	601.3
strain_GIC31_complete_genome_1990453_1991631_-	COG0628		7.5e-107	356.1
strain_GIC31_complete_genome_1333879_1334979_-	COG0628		6.6e-89	296.9
strain_GIC31_complete_genome_891900_893027_-	COG0628		2e-73	245.8
strain_GIC31_complete_genome_2856749_2857258_-	COG0629		2.1e-55	185.3
strain_GIC31_complete_genome_1758132_1758866_-	COG0631		1.9e-91	304.3
strain_GIC31_complete_genome_1940629_1941222_-	COG0632		8.7e-69	228.5
strain_GIC31_complete_genome_30762_31307_+	COG0634		1.3e-90	301.1
strain_GIC31_complete_genome_1121401_1121928_+	COG0634		7.7e-82	272.3
strain_GIC31_complete_genome_1034108_1035301_+	COG0635		4.3e-142	471.5
strain_GIC31_complete_genome_386198_386419_+	COG0636		1.9e-25	86.8
strain_GIC31_complete_genome_717965_718630_+	COG0637		7.9e-74	246.6
strain_GIC31_complete_genome_2362674_2363048_-	COG0640		3.4e-32	109.7
strain_GIC31_complete_genome_642147_642470_+	COG0640		4.3e-31	106.0
strain_GIC31_complete_genome_1437687_1438025_-	COG0640		7.3e-30	102.1
strain_GIC31_complete_genome_215017_215256_+	COG0640		9.8e-27	91.8
strain_GIC31_complete_genome_1414938_1415309_+	COG0640		1e-26	91.6
strain_GIC31_complete_genome_1698415_1700382_-	COG0643		5.5e-216	717.0
strain_GIC31_complete_genome_1574431_1574733_+	COG0645		1.5e-10	37.7
strain_GIC31_complete_genome_867994_868764_+	COG0647		7.8e-104	344.7
strain_GIC31_complete_genome_1075540_1076442_+	COG0648		8.9e-104	344.0
strain_GIC31_complete_genome_2011556_2013040_-	COG0651		2.3e-140	465.8
strain_GIC31_complete_genome_1195079_1195519_+	COG0652		1.9e-65	219.1
strain_GIC31_complete_genome_762619_765177_+	COG0653		0	1307.2
strain_GIC31_complete_genome_823129_825525_+	COG0653		0	1012.5
strain_GIC31_complete_genome_1597868_1599412_+	COG0654		8.8e-87	289.6
strain_GIC31_complete_genome_485631_486245_+	COG0655		2.8e-35	120.1
strain_GIC31_complete_genome_2078348_2079181_+	COG0656		1.8e-138	458.8
strain_GIC31_complete_genome_1403924_1404808_-	COG0656		1.1e-129	429.8
strain_GIC31_complete_genome_1528948_1529760_-	COG0656		2.2e-125	415.8
strain_GIC31_complete_genome_2800447_2801283_+	COG0656		2.1e-114	379.6
strain_GIC31_complete_genome_707168_708058_+	COG0656		5.3e-100	332.1
strain_GIC31_complete_genome_163996_164943_+	COG0657		1.5e-87	291.7
strain_GIC31_complete_genome_2830344_2831423_-	COG0657		7e-87	289.5
strain_GIC31_complete_genome_2570205_2571146_-	COG0657		1.1e-53	180.1
strain_GIC31_complete_genome_2613977_2614966_+	COG0657		1.5e-43	146.8
strain_GIC31_complete_genome_819745_821301_+	COG0659		2e-172	572.0
strain_GIC31_complete_genome_640446_641927_-	COG0659		1.5e-170	565.7
strain_GIC31_complete_genome_2375205_2375732_+	COG0663		1.4e-84	282.1
strain_GIC31_complete_genome_538252_538899_-	COG0663		1e-30	104.6
strain_GIC31_complete_genome_231142_231831_+	COG0664		1.2e-46	156.7
strain_GIC31_complete_genome_2496915_2497583_-	COG0664		3.1e-43	145.6
strain_GIC31_complete_genome_2306231_2306941_-	COG0664		2.6e-42	142.5
strain_GIC31_complete_genome_2737295_2737966_-	COG0664		3.4e-40	135.4
strain_GIC31_complete_genome_2764997_2766202_+	COG0665		2.3e-83	278.1
strain_GIC31_complete_genome_1532636_1533754_-	COG0665		3.1e-81	270.9
strain_GIC31_complete_genome_2831578_2832717_+	COG0665		4.9e-81	270.3
strain_GIC31_complete_genome_1320232_1321764_+	COG0665		5.6e-70	233.8
strain_GIC31_complete_genome_479764_481344_+	COG0665		1.4e-69	232.5
strain_GIC31_complete_genome_433185_434165_-	COG0667		8.4e-132	437.8
strain_GIC31_complete_genome_1185018_1185887_-	COG0667		3.4e-69	231.3
strain_GIC31_complete_genome_2859160_2860098_-	COG0668		1.7e-79	265.2
strain_GIC31_complete_genome_2746337_2748124_-	COG0668		9.2e-23	27.6
strain_GIC31_complete_genome_1808376_1808873_-	COG0669		7.2e-81	268.0
strain_GIC31_complete_genome_1864593_1865177_-	COG0671		7.4e-38	127.6
strain_GIC31_complete_genome_2821200_2822381_-	COG0675		5.4e-128	425.1
strain_GIC31_complete_genome_180569_181741_-	COG0675		4e-125	415.6
strain_GIC31_complete_genome_465305_466504_-	COG0675		9.7e-119	394.6
strain_GIC31_complete_genome_970091_971329_+	COG0675		2e-117	390.3
strain_GIC31_complete_genome_449059_450150_+	COG0675		1.9e-114	380.5
strain_GIC31_complete_genome_617431_618720_+	COG0677		4.2e-165	547.2
strain_GIC31_complete_genome_1733150_1733692_-	COG0681		4.7e-76	253.3
strain_GIC31_complete_genome_785198_786016_+	COG0682		2.1e-89	296.9
strain_GIC31_complete_genome_2597278_2598408_+	COG0686		7.1e-167	552.3
strain_GIC31_complete_genome_2240299_2241369_-	COG0687		8.7e-127	420.9
strain_GIC31_complete_genome_2113533_2114315_-	COG0688		2.2e-53	178.3
strain_GIC31_complete_genome_2000129_2000884_-	COG0689		4.2e-115	382.1
strain_GIC31_complete_genome_63748_63918_+	COG0690		5e-25	85.6
strain_GIC31_complete_genome_813195_813665_+	COG0691		1.2e-68	227.4
strain_GIC31_complete_genome_2618757_2619434_-	COG0692		1.2e-116	387.8
strain_GIC31_complete_genome_2627910_2628422_-	COG0693		2.9e-65	217.9
strain_GIC31_complete_genome_1534592_1535116_-	COG0693		4.2e-64	214.1
strain_GIC31_complete_genome_2738517_2739176_-	COG0693		9.5e-54	180.1
strain_GIC31_complete_genome_800976_802514_+	COG0696		1.5e-239	793.8
strain_GIC31_complete_genome_200883_201800_+	COG0697		4.2e-76	253.6
strain_GIC31_complete_genome_2264353_2265288_-	COG0697		2.1e-60	202.0
strain_GIC31_complete_genome_741658_742611_+	COG0697		3.9e-22	75.9
strain_GIC31_complete_genome_365947_366387_+	COG0698		1.2e-84	281.9
strain_GIC31_complete_genome_437052_437912_+	COG0702		2.4e-68	228.2
strain_GIC31_complete_genome_817385_818797_+	COG0702		2.4e-53	178.7
strain_GIC31_complete_genome_2643296_2643943_-	COG0702		1.3e-35	120.6
strain_GIC31_complete_genome_877076_877915_+	COG0702		3.3e-13	45.6
strain_GIC31_complete_genome_1115282_1115767_+	COG0703		1.6e-46	156.7
strain_GIC31_complete_genome_1097657_1098319_+	COG0704		5.5e-63	211.0
strain_GIC31_complete_genome_1104313_1105365_+	COG0705		3.5e-54	181.2
strain_GIC31_complete_genome_2554762_2555487_+	COG0705		4.3e-46	154.5
strain_GIC31_complete_genome_2870078_2870938_-	COG0706		2.7e-88	294.9
strain_GIC31_complete_genome_1794108_1795184_-	COG0707		4.1e-134	445.3
strain_GIC31_complete_genome_542170_543324_+	COG0707		2.6e-09	33.3
strain_GIC31_complete_genome_386491_387018_+	COG0711		1.3e-40	137.2
strain_GIC31_complete_genome_2746337_2748124_-	COG0711		9.5e-09	31.1
strain_GIC31_complete_genome_387018_387551_+	COG0712		8.1e-54	180.5
strain_GIC31_complete_genome_2447745_2448698_-	COG0714		2.4e-120	399.7
strain_GIC31_complete_genome_135949_136869_+	COG0714		4.7e-115	382.1
strain_GIC31_complete_genome_1363217_1364125_+	COG0714		3.9e-108	359.5
strain_GIC31_complete_genome_897025_897531_-	COG0716		7.6e-30	101.6
