PFQB01000098.1_19	d14fc95a38248d59cebf87c4bef54fdc	305	PANTHER	PTHR47755	CELL DIVISION PROTEIN FTSX	5	305	1.1E-29	T	10-07-2023	IPR004513	Cell division protein FtsX
PFQB01000107.1_12	bbce721a530d050dd8dd896c9753eae6	282	TIGRFAM	TIGR00010	TIGR00010: hydrolase, TatD family	1	279	1.2E-61	T	10-07-2023	IPR015991	Uncharacterised hydrolase TatD-type
PFQB01000107.1_12	bbce721a530d050dd8dd896c9753eae6	282	PANTHER	PTHR46124	D-AMINOACYL-TRNA DEACYLASE	1	279	4.0E-55	T	10-07-2023	-	-
PFQB01000107.1_12	bbce721a530d050dd8dd896c9753eae6	282	ProSitePatterns	PS01091	TatD deoxyribonuclease family signature 3.	209	225	-	T	10-07-2023	IPR018228	Deoxyribonuclease, TatD-related, conserved site
PFQB01000107.1_12	bbce721a530d050dd8dd896c9753eae6	282	ProSitePatterns	PS01137	TatD deoxyribonuclease family signature 1.	1	9	-	T	10-07-2023	IPR018228	Deoxyribonuclease, TatD-related, conserved site
PFQB01000060.1_2	0b48c5507f8be26c796ec58771e39e90	197	CDD	cd01610	PAP2_like	101	185	3.91218E-12	T	10-07-2023	-	-
PFQB01000060.1_2	0b48c5507f8be26c796ec58771e39e90	197	Pfam	PF01569	PAP2 superfamily	87	183	3.9E-10	T	10-07-2023	IPR000326	Phosphatidic acid phosphatase type 2/haloperoxidase
PFQB01000060.1_2	0b48c5507f8be26c796ec58771e39e90	197	Gene3D	G3DSA:1.20.144.10	Phosphatidic acid phosphatase type 2/haloperoxidase	116	194	2.1E-12	T	10-07-2023	-	-
PFQB01000060.1_2	0b48c5507f8be26c796ec58771e39e90	197	PANTHER	PTHR14969	SPHINGOSINE-1-PHOSPHATE PHOSPHOHYDROLASE	37	180	2.0E-14	T	10-07-2023	-	-
PFQB01000060.1_2	0b48c5507f8be26c796ec58771e39e90	197	SUPERFAMILY	SSF48317	Acid phosphatase/Vanadium-dependent haloperoxidase	31	187	3.79E-20	T	10-07-2023	IPR036938	Phosphatidic acid phosphatase type 2/haloperoxidase superfamily
PFQB01000060.1_2	0b48c5507f8be26c796ec58771e39e90	197	SMART	SM00014	acid_phosph_2	89	186	0.0032	T	10-07-2023	IPR000326	Phosphatidic acid phosphatase type 2/haloperoxidase
PFQB01000107.1_22	eb7430ec408f85b35d59e23546838509	147	Coils	Coil	Coil	29	49	-	T	10-07-2023	-	-
PFQB01000072.1_1	c7bcebb0f8b589b93a83f8ed76f8833c	42	Pfam	PF13353	4Fe-4S single cluster domain	14	39	2.6E-7	T	10-07-2023	-	-
PFQB01000072.1_1	c7bcebb0f8b589b93a83f8ed76f8833c	42	Gene3D	G3DSA:3.20.20.70	Aldolase class I	1	42	6.9E-14	T	10-07-2023	IPR013785	Aldolase-type TIM barrel
PFQB01000072.1_1	c7bcebb0f8b589b93a83f8ed76f8833c	42	SUPERFAMILY	SSF102114	Radical SAM enzymes	16	40	2.62E-5	T	10-07-2023	-	-
PFQB01000072.1_1	c7bcebb0f8b589b93a83f8ed76f8833c	42	ProSitePatterns	PS01087	Radical activating enzymes signature.	16	37	-	T	10-07-2023	IPR001989	Radical-activating enzyme, conserved site
PFQB01000072.1_1	c7bcebb0f8b589b93a83f8ed76f8833c	42	SFLD	SFLDS00029	Radical SAM	22	39	1.8E-6	T	10-07-2023	IPR007197	Radical SAM
PFQB01000093.1_4	11b5e32578fe05a792f3ae177513e5f4	313	SUPERFAMILY	SSF56059	Glutathione synthetase ATP-binding domain-like	62	296	6.34E-29	T	10-07-2023	-	-
PFQB01000093.1_4	11b5e32578fe05a792f3ae177513e5f4	313	Pfam	PF02655	ATP-grasp domain	61	154	1.0E-7	T	10-07-2023	IPR003806	ATP-grasp fold, PylC-type
PFQB01000093.1_4	11b5e32578fe05a792f3ae177513e5f4	313	Gene3D	G3DSA:3.30.470.20	-	54	182	2.1E-12	T	10-07-2023	-	-
PFQB01000093.1_4	11b5e32578fe05a792f3ae177513e5f4	313	ProSiteProfiles	PS50975	ATP-grasp fold profile.	67	311	28.500097	T	10-07-2023	IPR011761	ATP-grasp fold
PFQB01000093.1_4	11b5e32578fe05a792f3ae177513e5f4	313	Gene3D	G3DSA:3.30.470.20	-	201	312	4.3E-16	T	10-07-2023	-	-
PFQB01000093.1_4	11b5e32578fe05a792f3ae177513e5f4	313	Pfam	PF08443	RimK-like ATP-grasp domain	226	309	3.6E-5	T	10-07-2023	IPR013651	ATP-grasp fold, RimK-type
PFQB01000093.1_4	11b5e32578fe05a792f3ae177513e5f4	313	PANTHER	PTHR21621	RIBOSOMAL PROTEIN S6 MODIFICATION PROTEIN	10	310	1.3E-31	T	10-07-2023	-	-
PFQB01000078.1_1_17	869406df3741d68de34c7a17ba8c60fb	264	Pfam	PF04085	rod shape-determining protein MreC	124	262	5.7E-10	T	10-07-2023	IPR007221	Rod shape-determining protein MreC
PFQB01000078.1_1_17	869406df3741d68de34c7a17ba8c60fb	264	Gene3D	G3DSA:2.40.10.350	-	177	250	1.4E-12	T	10-07-2023	IPR042175	Cell/Rod shape-determining protein MreC, domain 2
PFQB01000078.1_1_17	869406df3741d68de34c7a17ba8c60fb	264	Gene3D	G3DSA:2.40.10.340	-	117	261	1.4E-12	T	10-07-2023	IPR042177	Cell/Rod shape-determining protein MreC, domain 1
PFQB01000078.1_1_17	869406df3741d68de34c7a17ba8c60fb	264	PANTHER	PTHR34138	CELL SHAPE-DETERMINING PROTEIN MREC	7	262	1.4E-14	T	10-07-2023	IPR007221	Rod shape-determining protein MreC
PFQB01000056.1_1	29644d971c67cc6a1d1497fc74bf1325	367	PANTHER	PTHR42933	SLR6095 PROTEIN	5	367	4.0E-62	T	10-07-2023	-	-
PFQB01000056.1_1	29644d971c67cc6a1d1497fc74bf1325	367	Pfam	PF02384	N-6 DNA Methylase	154	367	3.9E-49	T	10-07-2023	IPR003356	DNA methylase, adenine-specific
PFQB01000056.1_1	29644d971c67cc6a1d1497fc74bf1325	367	Gene3D	G3DSA:1.20.1260.30	-	1	150	8.0E-44	T	10-07-2023	IPR038333	Type I restriction enzyme EcoKI-like, methylase subunit, N-terminal domain superfamily
PFQB01000056.1_1	29644d971c67cc6a1d1497fc74bf1325	367	Pfam	PF12161	HsdM N-terminal domain	20	104	7.0E-8	T	10-07-2023	IPR022749	N6 adenine-specific DNA methyltransferase, N-terminal domain
PFQB01000056.1_1	29644d971c67cc6a1d1497fc74bf1325	367	SUPERFAMILY	SSF53335	S-adenosyl-L-methionine-dependent methyltransferases	4	367	9.49E-89	T	10-07-2023	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase superfamily
PFQB01000056.1_1	29644d971c67cc6a1d1497fc74bf1325	367	Gene3D	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	152	367	3.0E-65	T	10-07-2023	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase superfamily
PFQB01000056.1_1	29644d971c67cc6a1d1497fc74bf1325	367	ProSitePatterns	PS00092	N-6 Adenine-specific DNA methylases signature.	288	294	-	T	10-07-2023	IPR002052	DNA methylase, N-6 adenine-specific, conserved site
PFQB01000056.1_1	29644d971c67cc6a1d1497fc74bf1325	367	PRINTS	PR00507	N12 class N6 adenine-specific DNA methyltransferase signature	312	336	1.8E-19	T	10-07-2023	-	-
PFQB01000056.1_1	29644d971c67cc6a1d1497fc74bf1325	367	PRINTS	PR00507	N12 class N6 adenine-specific DNA methyltransferase signature	201	215	1.8E-19	T	10-07-2023	-	-
PFQB01000056.1_1	29644d971c67cc6a1d1497fc74bf1325	367	PRINTS	PR00507	N12 class N6 adenine-specific DNA methyltransferase signature	285	297	1.8E-19	T	10-07-2023	-	-
PFQB01000056.1_1	29644d971c67cc6a1d1497fc74bf1325	367	PRINTS	PR00507	N12 class N6 adenine-specific DNA methyltransferase signature	177	193	1.8E-19	T	10-07-2023	-	-
PFQB01000072.1_4	d8b0773451a3aac79478c4cd8813094f	74	SUPERFAMILY	SSF55008	HMA, heavy metal-associated domain	1	56	8.38E-9	T	10-07-2023	IPR036163	Heavy metal-associated domain superfamily
PFQB01000072.1_4	d8b0773451a3aac79478c4cd8813094f	74	CDD	cd00371	HMA	4	45	2.43987E-4	T	10-07-2023	IPR006121	Heavy metal-associated domain, HMA
PFQB01000072.1_4	d8b0773451a3aac79478c4cd8813094f	74	Gene3D	G3DSA:3.30.70.100	-	1	71	1.5E-9	T	10-07-2023	-	-
PFQB01000072.1_4	d8b0773451a3aac79478c4cd8813094f	74	Pfam	PF00403	Heavy-metal-associated domain	6	55	8.9E-7	T	10-07-2023	IPR006121	Heavy metal-associated domain, HMA
PFQB01000072.1_4	d8b0773451a3aac79478c4cd8813094f	74	ProSitePatterns	PS01047	Heavy-metal-associated domain.	7	35	-	T	10-07-2023	IPR017969	Heavy-metal-associated, conserved site
PFQB01000072.1_4	d8b0773451a3aac79478c4cd8813094f	74	ProSiteProfiles	PS50846	Heavy-metal-associated domain profile.	2	74	10.344362	T	10-07-2023	IPR006121	Heavy metal-associated domain, HMA
PFQB01000098.1_12	88495d5940a20bce91bb7d4dd66b7ef8	574	Pfam	PF00587	tRNA synthetase class II core domain (G, H, P, S and T)	96	457	3.5E-34	T	10-07-2023	IPR002314	Aminoacyl-tRNA synthetase, class II (G/ P/ S/T)
PFQB01000098.1_12	88495d5940a20bce91bb7d4dd66b7ef8	574	SUPERFAMILY	SSF52954	Class II aaRS ABD-related	462	570	5.4E-21	T	10-07-2023	-	-
PFQB01000098.1_12	88495d5940a20bce91bb7d4dd66b7ef8	574	Gene3D	G3DSA:3.30.930.10	Bira Bifunctional Protein; Domain 2	1	255	9.1E-60	T	10-07-2023	IPR045864	Class II Aminoacyl-tRNA synthetase/Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL)
PFQB01000098.1_12	88495d5940a20bce91bb7d4dd66b7ef8	574	Gene3D	G3DSA:3.90.960.10	-	256	378	1.4E-23	T	10-07-2023	IPR036754	YbaK/aminoacyl-tRNA synthetase-associated domain superfamily
PFQB01000098.1_12	88495d5940a20bce91bb7d4dd66b7ef8	574	Coils	Coil	Coil	561	574	-	T	10-07-2023	-	-
PFQB01000098.1_12	88495d5940a20bce91bb7d4dd66b7ef8	574	CDD	cd04334	ProRS-INS	233	386	1.08311E-45	T	10-07-2023	-	-
PFQB01000098.1_12	88495d5940a20bce91bb7d4dd66b7ef8	574	PANTHER	PTHR42753	MITOCHONDRIAL RIBOSOME PROTEIN L39/PROLYL-TRNA LIGASE FAMILY MEMBER	4	565	4.4E-93	T	10-07-2023	-	-
PFQB01000098.1_12	88495d5940a20bce91bb7d4dd66b7ef8	574	Pfam	PF03129	Anticodon binding domain	476	562	2.3E-11	T	10-07-2023	IPR004154	Anticodon-binding
PFQB01000098.1_12	88495d5940a20bce91bb7d4dd66b7ef8	574	ProSiteProfiles	PS50862	Aminoacyl-transfer RNA synthetases class-II family profile.	27	467	15.206619	T	10-07-2023	IPR006195	Aminoacyl-tRNA synthetase, class II
PFQB01000098.1_12	88495d5940a20bce91bb7d4dd66b7ef8	574	SUPERFAMILY	SSF55681	Class II aaRS and biotin synthetases	19	476	6.77E-60	T	10-07-2023	IPR045864	Class II Aminoacyl-tRNA synthetase/Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL)
PFQB01000098.1_12	88495d5940a20bce91bb7d4dd66b7ef8	574	Pfam	PF04073	Aminoacyl-tRNA editing domain	264	374	2.1E-22	T	10-07-2023	IPR007214	YbaK/aminoacyl-tRNA synthetase-associated domain
PFQB01000098.1_12	88495d5940a20bce91bb7d4dd66b7ef8	574	Gene3D	G3DSA:3.30.930.10	Bira Bifunctional Protein; Domain 2	379	460	4.0E-14	T	10-07-2023	IPR045864	Class II Aminoacyl-tRNA synthetase/Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL)
PFQB01000098.1_12	88495d5940a20bce91bb7d4dd66b7ef8	574	Gene3D	G3DSA:3.40.50.800	-	461	572	1.1E-25	T	10-07-2023	IPR036621	Anticodon-binding domain superfamily
PFQB01000098.1_12	88495d5940a20bce91bb7d4dd66b7ef8	574	PRINTS	PR01046	Prolyl-tRNA synthetase signature	133	141	5.4E-10	T	10-07-2023	IPR002316	Proline-tRNA ligase, class IIa
PFQB01000098.1_12	88495d5940a20bce91bb7d4dd66b7ef8	574	PRINTS	PR01046	Prolyl-tRNA synthetase signature	103	114	5.4E-10	T	10-07-2023	IPR002316	Proline-tRNA ligase, class IIa
PFQB01000098.1_12	88495d5940a20bce91bb7d4dd66b7ef8	574	PRINTS	PR01046	Prolyl-tRNA synthetase signature	61	79	5.4E-10	T	10-07-2023	IPR002316	Proline-tRNA ligase, class IIa
PFQB01000098.1_12	88495d5940a20bce91bb7d4dd66b7ef8	574	PRINTS	PR01046	Prolyl-tRNA synthetase signature	143	154	5.4E-10	T	10-07-2023	IPR002316	Proline-tRNA ligase, class IIa
PFQB01000098.1_12	88495d5940a20bce91bb7d4dd66b7ef8	574	TIGRFAM	TIGR00409	proS_fam_II: proline--tRNA ligase	2	564	1.3E-132	T	10-07-2023	IPR004500	Prolyl-tRNA synthetase, class IIa, bacterial-type
PFQB01000098.1_12	88495d5940a20bce91bb7d4dd66b7ef8	574	SUPERFAMILY	SSF55826	YbaK/ProRS associated domain	256	385	1.7E-24	T	10-07-2023	IPR036754	YbaK/aminoacyl-tRNA synthetase-associated domain superfamily
PFQB01000076.1_4	0eeb89264ceb612b8907d93982bf92c3	340	MobiDBLite	mobidb-lite	consensus disorder prediction	219	248	-	T	10-07-2023	-	-
PFQB01000076.1_4	0eeb89264ceb612b8907d93982bf92c3	340	MobiDBLite	mobidb-lite	consensus disorder prediction	208	249	-	T	10-07-2023	-	-
PFQB01000076.1_4	0eeb89264ceb612b8907d93982bf92c3	340	MobiDBLite	mobidb-lite	consensus disorder prediction	61	84	-	T	10-07-2023	-	-
PFQB01000017.1_6	dae5aa8d56fa17f52eeec75e3b7d4f96	199	Gene3D	G3DSA:1.10.3210.10	Hypothetical protein af1432	9	178	2.3E-17	T	10-07-2023	-	-
PFQB01000017.1_6	dae5aa8d56fa17f52eeec75e3b7d4f96	199	SUPERFAMILY	SSF109604	HD-domain/PDEase-like	11	194	3.45E-18	T	10-07-2023	-	-
PFQB01000007.1_8	275060f78c9df73f0f5ba7394cb7bf57	31	MobiDBLite	mobidb-lite	consensus disorder prediction	1	31	-	T	10-07-2023	-	-
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	MobiDBLite	mobidb-lite	consensus disorder prediction	601	643	-	T	10-07-2023	-	-
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	Gene3D	G3DSA:3.30.420.40	-	5	374	4.5E-161	T	10-07-2023	-	-
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	SUPERFAMILY	SSF53067	Actin-like ATPase domain	4	184	6.31E-64	T	10-07-2023	IPR043129	ATPase, nucleotide binding domain
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	MobiDBLite	mobidb-lite	consensus disorder prediction	625	643	-	T	10-07-2023	-	-
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	Gene3D	G3DSA:2.60.34.10	Substrate Binding Domain Of DNAk; Chain A, domain 1	377	518	2.8E-58	T	10-07-2023	IPR029047	Heat shock protein 70kD, peptide-binding domain superfamily
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	PRINTS	PR00301	70kDa heat shock protein signature	31	43	4.8E-70	T	10-07-2023	-	-
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	PRINTS	PR00301	70kDa heat shock protein signature	464	480	4.8E-70	T	10-07-2023	-	-
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	PRINTS	PR00301	70kDa heat shock protein signature	3	16	4.8E-70	T	10-07-2023	-	-
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	PRINTS	PR00301	70kDa heat shock protein signature	329	345	4.8E-70	T	10-07-2023	-	-
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	PRINTS	PR00301	70kDa heat shock protein signature	138	158	4.8E-70	T	10-07-2023	-	-
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	PRINTS	PR00301	70kDa heat shock protein signature	197	207	4.8E-70	T	10-07-2023	-	-
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	PRINTS	PR00301	70kDa heat shock protein signature	54	62	4.8E-70	T	10-07-2023	-	-
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	PRINTS	PR00301	70kDa heat shock protein signature	360	380	4.8E-70	T	10-07-2023	-	-
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	PRINTS	PR00301	70kDa heat shock protein signature	383	402	4.8E-70	T	10-07-2023	-	-
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	CDD	cd10234	HSPA9-Ssq1-like_NBD	1	377	0.0	T	10-07-2023	-	-
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	FunFam	G3DSA:3.90.640.10:FF:000003	Molecular chaperone DnaK	224	311	6.8E-32	T	10-07-2023	-	-
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	FunFam	G3DSA:3.30.420.40:FF:000004	Molecular chaperone DnaK	5	189	5.1E-77	T	10-07-2023	-	-
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	Hamap	MF_00332	Chaperone protein DnaK [dnaK].	1	640	34.831402	T	10-07-2023	IPR012725	Chaperone DnaK
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	Coils	Coil	Coil	511	531	-	T	10-07-2023	-	-
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	SUPERFAMILY	SSF100934	Heat shock protein 70kD (HSP70), C-terminal subdomain	502	603	6.08E-11	T	10-07-2023	IPR029048	Heat shock protein 70kD, C-terminal domain superfamily
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	ProSitePatterns	PS01036	Heat shock hsp70 proteins family signature 3.	332	346	-	T	10-07-2023	IPR018181	Heat shock protein 70, conserved site
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	SUPERFAMILY	SSF53067	Actin-like ATPase domain	186	377	5.01E-65	T	10-07-2023	IPR043129	ATPase, nucleotide binding domain
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	ProSitePatterns	PS00329	Heat shock hsp70 proteins family signature 2.	191	204	-	T	10-07-2023	IPR018181	Heat shock protein 70, conserved site
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	FunFam	G3DSA:1.20.1270.10:FF:000001	Molecular chaperone DnaK	502	606	2.5E-21	T	10-07-2023	-	-
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	Pfam	PF00012	Hsp70 protein	4	602	2.9E-247	T	10-07-2023	IPR013126	Heat shock protein 70 family
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	Gene3D	G3DSA:3.90.640.10	Actin; Chain A, domain 4	224	311	4.5E-161	T	10-07-2023	-	-
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	FunFam	G3DSA:2.60.34.10:FF:000014	Chaperone protein DnaK HSP70	373	557	1.1E-69	T	10-07-2023	-	-
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	TIGRFAM	TIGR02350	prok_dnaK: chaperone protein DnaK	3	602	5.4E-274	T	10-07-2023	IPR012725	Chaperone DnaK
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	Coils	Coil	Coil	573	600	-	T	10-07-2023	-	-
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	Coils	Coil	Coil	247	274	-	T	10-07-2023	-	-
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	ProSitePatterns	PS00297	Heat shock hsp70 proteins family signature 1.	7	14	-	T	10-07-2023	IPR018181	Heat shock protein 70, conserved site
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	Gene3D	G3DSA:3.30.420.40	-	180	361	4.5E-161	T	10-07-2023	-	-
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	SUPERFAMILY	SSF100920	Heat shock protein 70kD (HSP70), peptide-binding domain	379	535	1.2E-59	T	10-07-2023	IPR029047	Heat shock protein 70kD, peptide-binding domain superfamily
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	Gene3D	G3DSA:1.20.1270.10	-	519	604	2.9E-20	T	10-07-2023	IPR029048	Heat shock protein 70kD, C-terminal domain superfamily
PFQB01000128.1_8	42ae9dbb5dac2137ee87a12edc7c08bf	643	PANTHER	PTHR19375	HEAT SHOCK PROTEIN 70KDA	5	564	2.5E-182	T	10-07-2023	IPR013126	Heat shock protein 70 family
PFQB01000074.1_11	6f118c0f800805ca8262e2c80b708074	186	Gene3D	G3DSA:1.20.1440.20	-	18	186	9.2E-58	T	10-07-2023	IPR023353	LemA-like domain superfamily
PFQB01000074.1_11	6f118c0f800805ca8262e2c80b708074	186	PANTHER	PTHR34478	PROTEIN LEMA	8	186	1.4E-60	T	10-07-2023	IPR007156	MamQ/LemA
PFQB01000074.1_11	6f118c0f800805ca8262e2c80b708074	186	Pfam	PF04011	LemA family	38	186	1.9E-56	T	10-07-2023	IPR007156	MamQ/LemA
PFQB01000074.1_11	6f118c0f800805ca8262e2c80b708074	186	SUPERFAMILY	SSF140478	LemA-like	27	174	4.97E-51	T	10-07-2023	IPR023353	LemA-like domain superfamily
PFQB01000002.1_14	d0ed82dc18ce7e7258d39851dbeaa0b7	122	Coils	Coil	Coil	120	122	-	T	10-07-2023	-	-
PFQB01000002.1_14	d0ed82dc18ce7e7258d39851dbeaa0b7	122	Pfam	PF00085	Thioredoxin	4	103	1.1E-13	T	10-07-2023	IPR013766	Thioredoxin domain
PFQB01000002.1_14	d0ed82dc18ce7e7258d39851dbeaa0b7	122	Gene3D	G3DSA:3.40.30.10	Glutaredoxin	2	115	1.5E-18	T	10-07-2023	-	-
PFQB01000002.1_14	d0ed82dc18ce7e7258d39851dbeaa0b7	122	PANTHER	PTHR45663	GEO12009P1	6	105	3.5E-13	T	10-07-2023	-	-
PFQB01000002.1_14	d0ed82dc18ce7e7258d39851dbeaa0b7	122	CDD	cd02947	TRX_family	9	103	1.74611E-15	T	10-07-2023	-	-
PFQB01000002.1_14	d0ed82dc18ce7e7258d39851dbeaa0b7	122	SUPERFAMILY	SSF52833	Thioredoxin-like	3	108	3.5E-20	T	10-07-2023	IPR036249	Thioredoxin-like superfamily
PFQB01000052.1_10	409bdb2f706d20ce29d32dd81ff0d252	157	MobiDBLite	mobidb-lite	consensus disorder prediction	86	105	-	T	10-07-2023	-	-
PFQB01000052.1_10	409bdb2f706d20ce29d32dd81ff0d252	157	MobiDBLite	mobidb-lite	consensus disorder prediction	1	40	-	T	10-07-2023	-	-
PFQB01000030.1_24	693e73d7ed46d6d4b9073b648bbfd857	117	MobiDBLite	mobidb-lite	consensus disorder prediction	66	86	-	T	10-07-2023	-	-
PFQB01000030.1_24	693e73d7ed46d6d4b9073b648bbfd857	117	MobiDBLite	mobidb-lite	consensus disorder prediction	62	117	-	T	10-07-2023	-	-
PFQB01000030.1_24	693e73d7ed46d6d4b9073b648bbfd857	117	MobiDBLite	mobidb-lite	consensus disorder prediction	102	117	-	T	10-07-2023	-	-
PFQB01000078.1_1_5	41dbef27c28ba1bc20b4c2144959a964	138	ProSitePatterns	PS00732	Ribosomal protein S16 signature.	2	11	-	T	10-07-2023	IPR020592	Ribosomal protein S16, conserved site
PFQB01000078.1_1_5	41dbef27c28ba1bc20b4c2144959a964	138	Pfam	PF00886	Ribosomal protein S16	8	66	7.2E-17	T	10-07-2023	IPR000307	Ribosomal protein S16
PFQB01000078.1_1_5	41dbef27c28ba1bc20b4c2144959a964	138	Gene3D	G3DSA:3.30.1320.10	-	1	112	2.1E-25	T	10-07-2023	IPR023803	Ribosomal protein S16 domain superfamily
PFQB01000078.1_1_5	41dbef27c28ba1bc20b4c2144959a964	138	Hamap	MF_00385	30S ribosomal protein S16 [rpsP].	1	77	19.552149	T	10-07-2023	IPR000307	Ribosomal protein S16
PFQB01000078.1_1_5	41dbef27c28ba1bc20b4c2144959a964	138	TIGRFAM	TIGR00002	S16: ribosomal protein bS16	2	73	3.0E-24	T	10-07-2023	IPR000307	Ribosomal protein S16
PFQB01000078.1_1_5	41dbef27c28ba1bc20b4c2144959a964	138	SUPERFAMILY	SSF54565	Ribosomal protein S16	1	81	3.4E-23	T	10-07-2023	IPR023803	Ribosomal protein S16 domain superfamily
PFQB01000078.1_1_5	41dbef27c28ba1bc20b4c2144959a964	138	MobiDBLite	mobidb-lite	consensus disorder prediction	79	138	-	T	10-07-2023	-	-
PFQB01000078.1_1_5	41dbef27c28ba1bc20b4c2144959a964	138	PANTHER	PTHR12919	30S RIBOSOMAL PROTEIN S16	2	113	1.7E-18	T	10-07-2023	IPR000307	Ribosomal protein S16
PFQB01000090.1_4	1d848efa2fd4bc3ec04f8b950f16cf06	249	Coils	Coil	Coil	247	249	-	T	10-07-2023	-	-
PFQB01000009.1_11	61dc81940b849032025a6e0399885361	378	CDD	cd06257	DnaJ	7	60	1.0976E-25	T	10-07-2023	IPR001623	DnaJ domain
PFQB01000009.1_11	61dc81940b849032025a6e0399885361	378	CDD	cd10747	DnaJ_C	236	364	4.31426E-39	T	10-07-2023	-	-
PFQB01000009.1_11	61dc81940b849032025a6e0399885361	378	ProSiteProfiles	PS51188	Zinc finger CR-type profile.	159	240	22.408545	T	10-07-2023	IPR001305	Heat shock protein DnaJ, cysteine-rich domain
PFQB01000009.1_11	61dc81940b849032025a6e0399885361	378	FunFam	G3DSA:2.10.230.10:FF:000002	Molecular chaperone DnaJ	164	240	1.0E-17	T	10-07-2023	-	-
PFQB01000009.1_11	61dc81940b849032025a6e0399885361	378	Gene3D	G3DSA:2.10.230.10	-	172	235	2.3E-31	T	10-07-2023	-	-
PFQB01000009.1_11	61dc81940b849032025a6e0399885361	378	Gene3D	G3DSA:1.10.287.110	DnaJ domain	4	130	5.7E-35	T	10-07-2023	IPR036869	Chaperone J-domain superfamily
PFQB01000009.1_11	61dc81940b849032025a6e0399885361	378	SMART	SM00271	dnaj_3	6	63	3.7E-28	T	10-07-2023	IPR001623	DnaJ domain
PFQB01000009.1_11	61dc81940b849032025a6e0399885361	378	CDD	cd10719	DnaJ_zf	172	235	2.04991E-21	T	10-07-2023	IPR001305	Heat shock protein DnaJ, cysteine-rich domain
PFQB01000009.1_11	61dc81940b849032025a6e0399885361	378	SUPERFAMILY	SSF49493	HSP40/DnaJ peptide-binding domain	143	281	4.19E-11	T	10-07-2023	IPR008971	HSP40/DnaJ peptide-binding
PFQB01000009.1_11	61dc81940b849032025a6e0399885361	378	Gene3D	G3DSA:2.60.260.20	-	142	277	2.3E-31	T	10-07-2023	-	-
PFQB01000009.1_11	61dc81940b849032025a6e0399885361	378	SUPERFAMILY	SSF57938	DnaJ/Hsp40 cysteine-rich domain	170	237	1.44E-15	T	10-07-2023	IPR036410	Heat shock protein DnaJ, cysteine-rich domain superfamily
PFQB01000009.1_11	61dc81940b849032025a6e0399885361	378	Hamap	MF_01152	Chaperone protein DnaJ [dnaJ].	4	378	32.608387	T	10-07-2023	IPR012724	Chaperone DnaJ
