NZ_LHQS01000004.1_orf61135	3d79f8b4e923b29d464b1b3e3c7e9b53	715	Pfam	PF00202	Aminotransferase class-III	317	659	2.5E-44	T	24-06-2023	IPR005814	Aminotransferase class-III
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	SMART	SM00089	PKD_9	1332	1410	3.9E-23	T	24-06-2023	IPR022409	PKD/Chitinase domain
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	SMART	SM00089	PKD_9	622	700	2.9E-20	T	24-06-2023	IPR022409	PKD/Chitinase domain
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	SMART	SM00089	PKD_9	448	527	2.9E-20	T	24-06-2023	IPR022409	PKD/Chitinase domain
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	SMART	SM00089	PKD_9	530	612	0.097	T	24-06-2023	IPR022409	PKD/Chitinase domain
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	SMART	SM00089	PKD_9	961	1041	5.4E-20	T	24-06-2023	IPR022409	PKD/Chitinase domain
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	SMART	SM00089	PKD_9	367	445	1.8E-21	T	24-06-2023	IPR022409	PKD/Chitinase domain
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	SMART	SM00089	PKD_9	1999	2074	5.2E-22	T	24-06-2023	IPR022409	PKD/Chitinase domain
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	ProSiteProfiles	PS51125	NHL repeat profile.	221	256	12.274148	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	1330	1408	8.6E-24	T	24-06-2023	IPR013783	Immunoglobulin-like fold
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	959	1038	7.2E-23	T	24-06-2023	IPR013783	Immunoglobulin-like fold
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	788	869	5.7E-21	T	24-06-2023	IPR013783	Immunoglobulin-like fold
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	529	613	4.7E-13	T	24-06-2023	IPR013783	Immunoglobulin-like fold
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	ProSiteProfiles	PS51125	NHL repeat profile.	1148	1185	11.451768	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	FunFam	G3DSA:2.60.40.10:FF:000270	Cell surface protein	788	869	7.9E-28	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	ProSiteProfiles	PS51125	NHL repeat profile.	1568	1605	9.950925	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	CDD	cd14955	NHL_like_4	1512	1802	3.87801E-122	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	SUPERFAMILY	SSF49299	PKD domain	701	785	7.98E-26	T	24-06-2023	IPR035986	PKD domain superfamily
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	2009	2073	2.1E-16	T	24-06-2023	IPR013783	Immunoglobulin-like fold
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	ProSiteProfiles	PS51125	NHL repeat profile.	1283	1326	14.905765	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	ProSiteProfiles	PS50093	Polycystic kidney disease (PKD) domain profile.	1331	1410	19.600101	T	24-06-2023	IPR000601	PKD domain
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	ProSiteProfiles	PS51125	NHL repeat profile.	1240	1279	15.049681	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	CDD	cd00146	PKD	705	784	1.2001E-10	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	ProSiteProfiles	PS51125	NHL repeat profile.	1517	1556	12.150791	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	SUPERFAMILY	SSF49299	PKD domain	1309	1412	1.83E-27	T	24-06-2023	IPR035986	PKD domain superfamily
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	CDD	cd00146	PKD	789	860	1.19144E-9	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	CDD	cd00146	PKD	460	518	2.64215E-11	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF01436	NHL repeat	1063	1090	4.1E-4	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF01436	NHL repeat	328	359	7.5E-5	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF01436	NHL repeat	1962	1989	1.1E-6	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF01436	NHL repeat	180	207	3.9E-9	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF01436	NHL repeat	75	95	2.9E-4	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF01436	NHL repeat	133	160	1.6E-5	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF01436	NHL repeat	1526	1553	7.4E-5	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF01436	NHL repeat	1202	1229	1.1E-5	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF01436	NHL repeat	1716	1743	3.8E-6	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF01436	NHL repeat	1296	1323	1.4E-5	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF01436	NHL repeat	1821	1848	2.9E-7	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF01436	NHL repeat	1868	1895	2.2E-6	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF01436	NHL repeat	1776	1801	2.2E-8	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF01436	NHL repeat	1669	1696	3.7E-8	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF01436	NHL repeat	1249	1276	2.3E-8	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF01436	NHL repeat	1433	1457	2.4E-6	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	ProSiteProfiles	PS50093	Polycystic kidney disease (PKD) domain profile.	706	785	18.044901	T	24-06-2023	IPR000601	PKD domain
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	SUPERFAMILY	SSF63829	Calcium-dependent phosphotriesterase	1044	1332	2.88E-48	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Coils	Coil	Coil	2074	2074	-	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	ProSiteProfiles	PS50093	Polycystic kidney disease (PKD) domain profile.	960	1043	19.004902	T	24-06-2023	IPR000601	PKD domain
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF18911	PKD domain	788	868	7.7E-15	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF18911	PKD domain	381	444	3.2E-15	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF18911	PKD domain	705	784	1.6E-17	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF18911	PKD domain	1996	2073	2.3E-18	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF18911	PKD domain	619	699	1.6E-16	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF18911	PKD domain	873	946	3.8E-16	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF18911	PKD domain	462	520	1.3E-15	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF18911	PKD domain	1333	1407	4.1E-18	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF18911	PKD domain	960	1038	7.0E-16	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	SUPERFAMILY	SSF63829	Calcium-dependent phosphotriesterase	1420	1675	2.42E-35	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	ProSiteProfiles	PS50093	Polycystic kidney disease (PKD) domain profile.	875	958	19.830502	T	24-06-2023	IPR000601	PKD domain
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	FunFam	G3DSA:2.60.40.10:FF:000270	Cell surface protein	958	1039	1.1E-26	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	FunFam	G3DSA:2.60.40.10:FF:000270	Cell surface protein	873	954	2.5E-28	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	SUPERFAMILY	SSF49299	PKD domain	956	1038	4.05E-26	T	24-06-2023	IPR035986	PKD domain superfamily
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	ProSiteProfiles	PS50093	Polycystic kidney disease (PKD) domain profile.	790	873	19.2929	T	24-06-2023	IPR000601	PKD domain
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	ProSiteProfiles	PS51125	NHL repeat profile.	1423	1460	11.287292	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	Pfam	PF17170	6-bladed beta-propeller	1584	1656	1.0E-6	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	SUPERFAMILY	SSF49299	PKD domain	362	445	1.57E-25	T	24-06-2023	IPR035986	PKD domain superfamily
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	PANTHER	PTHR24104	E3 UBIQUITIN-PROTEIN LIGASE NHLRC1-RELATED	961	1150	0.0	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	FunFam	G3DSA:2.60.40.10:FF:000270	Cell surface protein	1329	1410	1.1E-26	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	ProSiteProfiles	PS50093	Polycystic kidney disease (PKD) domain profile.	1998	2074	22.057701	T	24-06-2023	IPR000601	PKD domain
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	FunFam	G3DSA:2.60.40.10:FF:000270	Cell surface protein	619	700	1.8E-28	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	ProSiteProfiles	PS51125	NHL repeat profile.	171	210	16.386047	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	ProSiteProfiles	PS51125	NHL repeat profile.	1906	1945	13.322683	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	CDD	cd00146	PKD	620	699	1.99071E-11	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	SUPERFAMILY	SSF101898	NHL repeat	72	357	5.75E-44	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	CDD	cd00146	PKD	960	1038	1.27056E-11	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	SUPERFAMILY	SSF49299	PKD domain	871	953	1.57E-26	T	24-06-2023	IPR035986	PKD domain superfamily
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	ProSiteProfiles	PS51125	NHL repeat profile.	1193	1232	14.474015	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	CDD	cd00146	PKD	1998	2074	3.37136E-14	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	ProSiteProfiles	PS51125	NHL repeat profile.	1054	1093	12.726458	T	24-06-2023	IPR001258	NHL repeat
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	SUPERFAMILY	SSF101898	NHL repeat	1667	1944	6.8E-49	T	24-06-2023	-	-
NZ_LHQS01000008.1_orf65209	b3bd7318c32f686f5b25071431fca1ee	2074	CDD	cd14955	NHL_like_4	1702	1991	1.30187E-128	T	24-06-2023	-	-
NZ_LHQS01000010.1_orf21828	c614c17742344ad2fdfd8bf1a993cffe	91	MobiDBLite	mobidb-lite	consensus disorder prediction	30	44	-	T	24-06-2023	-	-
NZ_LHQS01000010.1_orf21828	c614c17742344ad2fdfd8bf1a993cffe	91	MobiDBLite	mobidb-lite	consensus disorder prediction	71	91	-	T	24-06-2023	-	-
NZ_LHQS01000010.1_orf21828	c614c17742344ad2fdfd8bf1a993cffe	91	MobiDBLite	mobidb-lite	consensus disorder prediction	1	91	-	T	24-06-2023	-	-
NZ_LHQS01000010.1_orf21828	c614c17742344ad2fdfd8bf1a993cffe	91	MobiDBLite	mobidb-lite	consensus disorder prediction	45	59	-	T	24-06-2023	-	-
NZ_LHQS01000012.1_orf21909	23c8e201cda8bd17dc08d8fa1f8fe7a5	40	MobiDBLite	mobidb-lite	consensus disorder prediction	9	29	-	T	24-06-2023	-	-
NZ_LHQS01000012.1_orf21909	23c8e201cda8bd17dc08d8fa1f8fe7a5	40	MobiDBLite	mobidb-lite	consensus disorder prediction	1	40	-	T	24-06-2023	-	-
NZ_LHQS01000005.1_orf64843	6a488f4a8044e7c4326d30760ebf1791	103	MobiDBLite	mobidb-lite	consensus disorder prediction	1	27	-	T	24-06-2023	-	-
NZ_LHQS01000005.1_orf64843	6a488f4a8044e7c4326d30760ebf1791	103	MobiDBLite	mobidb-lite	consensus disorder prediction	1	20	-	T	24-06-2023	-	-
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	SMART	SM00086	pac_2	196	233	8.0	T	24-06-2023	IPR001610	PAC motif
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	SMART	SM00086	pac_2	435	477	2.6E-6	T	24-06-2023	IPR001610	PAC motif
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	SMART	SM00086	pac_2	969	1011	8.0E-5	T	24-06-2023	IPR001610	PAC motif
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	SMART	SM00086	pac_2	684	724	230.0	T	24-06-2023	IPR001610	PAC motif
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	SUPERFAMILY	SSF55785	PYP-like sensor domain (PAS domain)	474	599	9.33E-10	T	24-06-2023	IPR035965	PAS domain superfamily
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	SUPERFAMILY	SSF55785	PYP-like sensor domain (PAS domain)	229	338	4.89E-23	T	24-06-2023	IPR035965	PAS domain superfamily
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	Coils	Coil	Coil	1011	1031	-	T	24-06-2023	-	-
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	ProSiteProfiles	PS50112	PAS repeat profile.	360	430	16.541555	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	Coils	Coil	Coil	601	621	-	T	24-06-2023	-	-
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	Pfam	PF08447	PAS fold	385	467	2.7E-12	T	24-06-2023	IPR013655	PAS fold-3
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	Pfam	PF08447	PAS fold	920	1005	5.9E-14	T	24-06-2023	IPR013655	PAS fold-3
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	CDD	cd00130	PAS	915	1008	6.65016E-7	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	CDD	cd00130	PAS	254	339	1.99745E-6	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	Gene3D	G3DSA:3.30.450.40	-	727	888	1.2E-12	T	24-06-2023	IPR029016	GAF-like domain superfamily
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	Pfam	PF13188	PAS domain	613	676	5.3E-11	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	SUPERFAMILY	SSF55785	PYP-like sensor domain (PAS domain)	598	722	5.03E-30	T	24-06-2023	IPR035965	PAS domain superfamily
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	Pfam	PF02518	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	1134	1224	1.3E-9	T	24-06-2023	IPR003594	Histidine kinase/HSP90-like ATPase
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	CDD	cd00130	PAS	371	474	1.59365E-11	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	Pfam	PF13426	PAS domain	141	232	2.0E-6	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	Pfam	PF13426	PAS domain	508	599	0.003	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	SUPERFAMILY	SSF55785	PYP-like sensor domain (PAS domain)	883	1009	1.62E-20	T	24-06-2023	IPR035965	PAS domain superfamily
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	ProSiteProfiles	PS50113	PAC domain profile.	434	486	13.457881	T	24-06-2023	IPR000700	PAS-associated, C-terminal
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	TIGRFAM	TIGR00229	sensory_box: PAS domain S-box protein	122	240	2.3E-11	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	TIGRFAM	TIGR00229	sensory_box: PAS domain S-box protein	892	1018	2.4E-17	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	TIGRFAM	TIGR00229	sensory_box: PAS domain S-box protein	609	730	2.7E-26	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	TIGRFAM	TIGR00229	sensory_box: PAS domain S-box protein	243	336	1.9E-9	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	TIGRFAM	TIGR00229	sensory_box: PAS domain S-box protein	358	484	1.4E-27	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	SUPERFAMILY	SSF55785	PYP-like sensor domain (PAS domain)	147	241	8.9E-13	T	24-06-2023	IPR035965	PAS domain superfamily
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	SMART	SM00387	HKATPase_4	1126	1226	3.5E-14	T	24-06-2023	IPR003594	Histidine kinase/HSP90-like ATPase
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	CDD	cd00130	PAS	622	702	1.29735E-9	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	ProSiteProfiles	PS50112	PAS repeat profile.	893	953	12.710861	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	SUPERFAMILY	SSF55874	ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase	1084	1224	7.33E-19	T	24-06-2023	IPR036890	Histidine kinase/HSP90-like ATPase superfamily
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	Pfam	PF08448	PAS fold	251	350	2.9E-9	T	24-06-2023	IPR013656	PAS fold-4
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	CDD	cd00130	PAS	148	230	4.3665E-5	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	Gene3D	G3DSA:3.30.450.20	PAS domain	479	603	2.5E-7	T	24-06-2023	-	-
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	Gene3D	G3DSA:3.30.450.20	PAS domain	889	1009	1.7E-27	T	24-06-2023	-	-
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	ProSiteProfiles	PS50113	PAC domain profile.	968	1020	15.637343	T	24-06-2023	IPR000700	PAS-associated, C-terminal
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	Pfam	PF13185	GAF domain	746	882	4.2E-7	T	24-06-2023	IPR003018	GAF domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	Gene3D	G3DSA:3.30.450.20	PAS domain	604	722	9.5E-32	T	24-06-2023	-	-
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	Gene3D	G3DSA:3.30.450.20	PAS domain	348	475	1.7E-26	T	24-06-2023	-	-
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	Gene3D	G3DSA:3.30.565.10	-	1088	1230	1.1E-30	T	24-06-2023	IPR036890	Histidine kinase/HSP90-like ATPase superfamily
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	ProSiteProfiles	PS50112	PAS repeat profile.	243	313	14.159442	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	ProSiteProfiles	PS50109	Histidine kinase domain profile.	1134	1226	17.267099	T	24-06-2023	IPR005467	Histidine kinase domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	PANTHER	PTHR43065	SENSOR HISTIDINE KINASE	582	716	1.7E-62	T	24-06-2023	-	-
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	Gene3D	G3DSA:3.30.450.20	PAS domain	237	347	1.1E-24	T	24-06-2023	-	-
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	SMART	SM00065	gaf_1	746	891	0.0067	T	24-06-2023	IPR003018	GAF domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	Pfam	PF07568	Histidine kinase	1031	1106	2.9E-26	T	24-06-2023	IPR011495	Signal transduction histidine kinase, subgroup 2, dimerisation and phosphoacceptor domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	SUPERFAMILY	SSF55781	GAF domain-like	748	894	7.85E-17	T	24-06-2023	-	-
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	ProSiteProfiles	PS50112	PAS repeat profile.	611	681	16.992224	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	SMART	SM00091	pas_2	362	428	3.4E-12	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	SMART	SM00091	pas_2	613	679	9.4E-13	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	SMART	SM00091	pas_2	245	311	1.7E-7	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	SMART	SM00091	pas_2	125	193	0.034	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000003.1_orf56207	f85ef9a985ffaf241aeddce7aad9f452	1234	SMART	SM00091	pas_2	489	552	31.0	T	24-06-2023	IPR000014	PAS domain
