target	query	e-value	score	length	start	end
strain_GIC31_complete_genome_2682210_2683295_-	K02012	2.6e-82	274.5	361	6	357
strain_GIC31_complete_genome_1656828_1657109_+	K05337	4.6e-21	72.9	93	11	86
strain_GIC31_complete_genome_1999024_1999536_-	K07095	1.7e-35	119.6	170	1	156
strain_GIC31_complete_genome_2588114_2589796_-	K01887	2.8e-175	582.2	560	6	560
strain_GIC31_complete_genome_148170_148763_+	K07025	5.5e-22	75.6	197	43	186
strain_GIC31_complete_genome_1019319_1020833_+	K07192	9.1e-146	483.9	504	19	484
strain_GIC31_complete_genome_1594276_1594989_-	K03646	7.3e-10	36.6	237	38	136
strain_GIC31_complete_genome_961028_961510_-	K08968	5.5e-76	253.3	160	12	157
strain_GIC31_complete_genome_1680534_1681700_-	K02600	5.9e-160	530.8	388	4	371
strain_GIC31_complete_genome_1643773_1644921_-	K02945	1e-136	454.2	382	12	355
strain_GIC31_complete_genome_2581603_2583726_-	K06994	1.2e-175	583.1	707	2	696
strain_GIC31_complete_genome_123017_125677_+	K06994	6.9e-163	539.2	886	5	878
strain_GIC31_complete_genome_1932295_1933596_-	K12257	6.5e-123	400.7	433	4	426
strain_GIC31_complete_genome_1931382_1932305_-	K03074	3.9e-89	296.5	294	3	286
strain_GIC31_complete_genome_195423_196700_-	K01556	1e-170	567.2	425	6	413
strain_GIC31_complete_genome_1733150_1733692_-	K03100	2.7e-61	204.5	180	7	178
strain_GIC31_complete_genome_1672699_1674921_-	K00962	5.2e-301	997.7	740	8	709
strain_GIC31_complete_genome_2000129_2000884_-	K00989	2.1e-120	399.9	231	2	220
strain_GIC31_complete_genome_508779_509855_+	K12446	2.5e-31	105.6	358	3	337
strain_GIC31_complete_genome_83962_84294_+	K02890	1.9e-52	175.8	110	2	109
strain_GIC31_complete_genome_270602_271759_-	K08965	1.5e-159	528.2	385	3	384
strain_GIC31_complete_genome_2878655_2881225_+	K02469	0	1389.8	856	1	836
strain_GIC31_complete_genome_1354835_1357240_+	K02469	1.2e-280	931.9	801	6	786
strain_GIC31_complete_genome_1030655_1031731_+	K00831	2.6e-140	465.9	358	4	352
strain_GIC31_complete_genome_2363729_2364133_-	K06199	3.8e-31	105.4	134	4	122
strain_GIC31_complete_genome_2363388_2363732_-	K06199	4e-26	88.9	108	2	105
strain_GIC31_complete_genome_588265_588792_-	K22108	1.6e-16	58.5	175	3	134
strain_GIC31_complete_genome_49637_50683_+	K19405	1.4e-122	406.3	348	4	344
strain_GIC31_complete_genome_54690_55754_+	K06865	1.6e-10	37.0	354	162	282
strain_GIC31_complete_genome_1195594_1195965_+	K02859	3.3e-32	108.5	123	6	120
strain_GIC31_complete_genome_1788650_1789117_-	K09772	2.9e-37	125.9	155	1	146
strain_GIC31_complete_genome_2141994_2143100_-	K10027	2.5e-101	337.2	353	1	341
strain_GIC31_complete_genome_466402_466800_-	K07491	2.1e-16	57.9	132	7	127
strain_GIC31_complete_genome_1754596_1755252_-	K01783	9.2e-111	368.4	218	2	215
strain_GIC31_complete_genome_2473762_2474109_+	K02786	2e-29	99.1	115	14	109
strain_GIC31_complete_genome_2711507_2711851_-	K02759	4.6e-39	130.6	114	7	105
strain_GIC31_complete_genome_135949_136869_+	K03924	4.3e-132	438.8	306	3	303
strain_GIC31_complete_genome_1435782_1436597_-	K07238	3.5e-72	241.0	271	9	269
strain_GIC31_complete_genome_672040_672855_+	K07238	4.2e-71	237.5	271	10	269
strain_GIC31_complete_genome_859866_861185_+	K03311	1e-135	450.0	439	2	430
strain_GIC31_complete_genome_64635_65060_+	K02867	3.8e-75	250.4	141	1	139
strain_GIC31_complete_genome_167651_168490_+	K05593	7.5e-84	279.5	279	2	270
strain_GIC31_complete_genome_868799_869056_-	K22074	9.9e-31	104.7	85	9	85
strain_GIC31_complete_genome_900584_900832_+	K22074	5.1e-14	49.7	82	4	78
strain_GIC31_complete_genome_1859102_1860241_-	K22074	1.7e-08	31.0	379	20	99
strain_GIC31_complete_genome_1859102_1860241_-	K05384	1.2e-10	37.8	379	241	360
strain_GIC31_complete_genome_852275_853672_+	K09014	2.2e-253	839.5	465	4	464
strain_GIC31_complete_genome_849341_850609_+	K09015	1.5e-95	318.5	422	16	421
strain_GIC31_complete_genome_10183_11496_+	K08304	2e-07	26.9	437	364	404
strain_GIC31_complete_genome_10183_11496_+	K21688	1.5e-52	176.3	437	6	297
strain_GIC31_complete_genome_2394332_2395273_-	K01425	2.4e-112	373.8	313	8	310
strain_GIC31_complete_genome_2466501_2468297_-	K00820	9.2e-212	703.6	598	1	598
strain_GIC31_complete_genome_732916_733584_+	K02242	1.4e-44	150.2	222	1	215
strain_GIC31_complete_genome_1054514_1055470_+	K06217	2.5e-152	506.2	318	7	314
strain_GIC31_complete_genome_1829287_1830603_-	K07175	1.1e-192	639.7	438	1	438
strain_GIC31_complete_genome_655427_656551_+	K00491	1.7e-155	514.9	374	30	363
strain_GIC31_complete_genome_137990_138529_+	K09145	2.9e-59	198.0	179	3	178
strain_GIC31_complete_genome_2802165_2802827_-	K02072	9.1e-88	292.5	217	8	217
strain_GIC31_complete_genome_990301_991236_+	K00024	6.9e-127	421.5	311	4	309
strain_GIC31_complete_genome_2881288_2882277_+	K25135	8e-26	88.0	329	117	304
strain_GIC31_complete_genome_1967004_1968221_-	K02653	2.7e-132	439.0	405	1	404
strain_GIC31_complete_genome_1112630_1113607_+	K02244	2.6e-48	162.1	325	7	325
strain_GIC31_complete_genome_2115157_2115969_+	K21064	7e-86	285.5	270	1	265
strain_GIC31_complete_genome_1187094_1187930_-	K21064	2.6e-57	191.8	278	3	276
strain_GIC31_complete_genome_1849637_1850413_+	K21064	4.2e-51	171.3	258	2	254
strain_GIC31_complete_genome_2027138_2027854_-	K02315	5.3e-31	105.4	202	10	195
strain_GIC31_complete_genome_2207461_2208177_-	K02315	5.3e-31	105.4	202	10	195
strain_GIC31_complete_genome_1447251_1447967_+	K02315	3.4e-31	106.1	238	44	231
strain_GIC31_complete_genome_2512446_2513162_+	K02315	3.4e-31	106.1	238	44	231
strain_GIC31_complete_genome_2872468_2873841_+	K02313	2.7e-194	644.2	457	4	456
strain_GIC31_complete_genome_2447745_2448698_-	K03924	1.7e-141	469.6	317	6	310
strain_GIC31_complete_genome_1523260_1527699_-	K00265	0	2107.3	1479	3	1452
strain_GIC31_complete_genome_482561_484153_+	K22083	9.3e-78	259.0	530	164	506
strain_GIC31_complete_genome_1546971_1547831_-	K23753	7.7e-54	180.4	286	38	259
strain_GIC31_complete_genome_1263695_1264477_+	K00662	5.6e-84	279.6	260	3	242
strain_GIC31_complete_genome_734745_736238_+	K02396	1.1e-128	428.4	497	1	497
strain_GIC31_complete_genome_1153942_1154529_+	K06950	4.8e-49	165.1	195	8	193
strain_GIC31_complete_genome_1881221_1881754_+	K06950	1.1e-18	65.2	177	7	136
strain_GIC31_complete_genome_2109335_2109892_-	K06950	2e-11	41.2	177	10	124
strain_GIC31_complete_genome_1213464_1215026_+	K18682	6e-240	794.9	520	1	520
strain_GIC31_complete_genome_1055489_1057570_+	K07037	7e-210	696.4	693	12	682
strain_GIC31_complete_genome_2657072_2658097_-	K11621	4.3e-31	105.0	334	42	333
strain_GIC31_complete_genome_782101_783279_+	K11621	7.5e-26	87.0	392	86	358
strain_GIC31_complete_genome_1770071_1770901_-	K11621	3e-08	30.0	271	21	234
strain_GIC31_complete_genome_1611418_1612080_-	K10773	1.5e-80	268.7	219	17	214
strain_GIC31_complete_genome_2234612_2235646_-	K03575	3.6e-127	422.2	344	14	334
strain_GIC31_complete_genome_2405112_2407109_-	K01972	7.6e-299	991.1	665	3	662
strain_GIC31_complete_genome_257391_257963_+	K01817	1.1e-60	203.1	190	1	184
strain_GIC31_complete_genome_1195978_1196448_-	K09763	1.2e-23	81.7	156	11	131
strain_GIC31_complete_genome_2896474_2897718_+	K07258	7.9e-98	326.0	414	9	391
strain_GIC31_complete_genome_1319053_1320030_-	K07258	1.9e-72	242.2	325	1	307
strain_GIC31_complete_genome_1461199_1462359_+	K07258	2e-93	311.4	386	1	315
strain_GIC31_complete_genome_1841559_1842536_-	K00167	6.6e-143	474.8	325	2	324
strain_GIC31_complete_genome_386491_387018_+	K02109	7.6e-35	118.6	175	18	171
strain_GIC31_complete_genome_2305377_2305847_-	K02275	1e-27	95.2	156	5	156
strain_GIC31_complete_genome_751037_751393_+	K06603	3.1e-19	67.5	118	36	117
strain_GIC31_complete_genome_2136795_2137547_+	K08977	2.3e-21	73.4	250	57	184
strain_GIC31_complete_genome_2767025_2769109_+	K19052	2.8e-35	118.6	694	165	670
strain_GIC31_complete_genome_620399_621505_+	K01791	1.8e-178	592.6	368	1	364
strain_GIC31_complete_genome_994058_996655_+	K02335	0	1046.9	865	3	864
strain_GIC31_complete_genome_1541195_1541980_-	K23786	5.1e-65	216.6	257	1	252
strain_GIC31_complete_genome_1402508_1403257_+	K18896	2.9e-10	37.2	249	37	224
strain_GIC31_complete_genome_355145_356113_+	K02446	8.2e-154	509.6	322	1	318
strain_GIC31_complete_genome_866407_867387_-	K02446	1.8e-141	469.0	326	1	316
strain_GIC31_complete_genome_1811604_1812095_-	K09020	6.3e-24	82.6	163	2	144
strain_GIC31_complete_genome_1719386_1719754_-	K02387	2.9e-31	106.4	122	8	121
strain_GIC31_complete_genome_116981_117448_+	K18214	7.4e-39	131.0	155	7	151
strain_GIC31_complete_genome_2169418_2170407_-	K03800	4.7e-107	356.2	329	1	328
strain_GIC31_complete_genome_769734_771107_+	K22719	2.1e-61	205.0	457	1	455
strain_GIC31_complete_genome_151104_152096_+	K19304	5.8e-43	144.6	330	64	316
strain_GIC31_complete_genome_1441770_1443107_+	K22719	5.2e-56	187.7	445	9	442
strain_GIC31_complete_genome_2599578_2600228_-	K18678	3.1e-47	159.0	216	3	216
strain_GIC31_complete_genome_2187625_2189400_-	K14445	3.4e-49	96.8	591	396	585
strain_GIC31_complete_genome_2187625_2189400_-	K07228	3.3e-11	29.3	591	303	373
strain_GIC31_complete_genome_2187625_2189400_-	K14445	3.4e-49	74.7	591	4	190
strain_GIC31_complete_genome_309915_310370_+	K22441	1.9e-12	44.6	151	7	131
strain_GIC31_complete_genome_2456230_2456754_-	K03828	4.8e-11	39.9	174	3	130
strain_GIC31_complete_genome_2138208_2139275_+	K14597	2.7e-70	234.9	355	6	355
strain_GIC31_complete_genome_2385506_2386666_-	K07050	2.2e-72	241.4	386	5	374
strain_GIC31_complete_genome_1900446_1903085_-	K01872	0	1115.5	879	9	877
strain_GIC31_complete_genome_353198_353848_+	K08314	3e-59	197.6	216	1	213
strain_GIC31_complete_genome_1590997_1591875_-	K07029	3.3e-55	185.0	276	13	274
strain_GIC31_complete_genome_2474106_2474414_+	K02760	3.5e-42	141.5	102	1	101
strain_GIC31_complete_genome_2711856_2712152_-	K02760	8.9e-37	123.9	98	1	97
strain_GIC31_complete_genome_2444588_2446684_-	K22452	8.3e-71	236.8	694	8	680
strain_GIC31_complete_genome_2481503_2482813_-	K10240	1.7e-120	400.3	436	1	435
strain_GIC31_complete_genome_2273022_2274671_+	K02551	4.7e-175	581.7	549	5	540
strain_GIC31_complete_genome_636262_637896_-	K11063	6.6e-32	68.1	544	111	291
strain_GIC31_complete_genome_231142_231831_+	K21828	5.7e-80	265.4	229	3	227
strain_GIC31_complete_genome_2737295_2737966_-	K16326	1.5e-57	192.0	223	4	222
strain_GIC31_complete_genome_1260678_1263689_+	K03546	2.7e-154	513.4	1003	1	999
strain_GIC31_complete_genome_2048944_2050929_+	K19171	4.5e-96	320.3	661	1	648
strain_GIC31_complete_genome_1366179_1367645_-	K06131	3.8e-140	466.0	488	15	488
strain_GIC31_complete_genome_316473_318002_-	K06131	1.6e-128	427.5	509	24	509
strain_GIC31_complete_genome_1545073_1546023_-	K00791	4.6e-119	395.9	316	4	285
strain_GIC31_complete_genome_158780_159391_+	K07176	7.2e-13	45.8	203	23	152
strain_GIC31_complete_genome_1734948_1735463_-	K02860	3.8e-56	187.9	171	2	171
strain_GIC31_complete_genome_1099223_1101424_+	K16149	6.3e-187	620.3	733	1	574
strain_GIC31_complete_genome_1277711_1278268_-	K01246	5.7e-100	332.3	185	6	183
strain_GIC31_complete_genome_1951082_1951363_-	K02899	1.6e-43	146.6	93	5	91
strain_GIC31_complete_genome_25529_25903_+	K13052	1.2e-22	78.2	124	5	120
strain_GIC31_complete_genome_366962_367777_-	K07017	3e-45	152.3	271	16	268
strain_GIC31_complete_genome_2351364_2352146_+	K07017	5.2e-36	121.9	260	8	258
strain_GIC31_complete_genome_75371_75793_+	K02950	2e-74	247.9	140	1	139
strain_GIC31_complete_genome_40291_40794_+	K00950	4.2e-63	211.0	167	2	156
strain_GIC31_complete_genome_1197272_1197865_+	K06024	1.8e-63	212.0	197	8	177
strain_GIC31_complete_genome_361810_362421_+	K00857	1.8e-69	232.1	203	6	192
strain_GIC31_complete_genome_978453_981662_+	K02337	6.8e-272	902.6	1069	14	1055
strain_GIC31_complete_genome_2081230_2081925_+	K07396	9.1e-18	61.6	231	2	209
strain_GIC31_complete_genome_2696330_2697265_-	K03148	5.8e-76	253.2	311	2	308
strain_GIC31_complete_genome_1912601_1913368_-	K22132	5.8e-98	326.1	255	3	243
strain_GIC31_complete_genome_2417760_2419280_-	K00602	1.2e-249	827.8	500	2	500
strain_GIC31_complete_genome_148855_149442_+	K03817	7.3e-51	170.7	195	17	191
strain_GIC31_complete_genome_185096_185647_+	K03790	5.3e-48	161.8	183	4	182
strain_GIC31_complete_genome_344953_345501_+	K03790	4.7e-29	99.5	182	2	176
strain_GIC31_complete_genome_2349382_2349939_-	K03790	6.5e-31	105.5	185	6	162
strain_GIC31_complete_genome_2255669_2256235_+	K03790	1.5e-13	48.6	188	5	136
strain_GIC31_complete_genome_815222_816181_+	K07451	8.9e-10	35.6	319	17	286
strain_GIC31_complete_genome_1198761_1199342_+	K02199	2.2e-40	136.4	193	12	188
strain_GIC31_complete_genome_2331232_2331786_-	K02199	4e-45	151.9	184	6	180
strain_GIC31_complete_genome_518948_519406_+	K02768	5.4e-55	184.0	152	1	147
strain_GIC31_complete_genome_1509918_1511825_-	K02770	3e-250	829.9	605	2	596
strain_GIC31_complete_genome_2270574_2271473_-	K02548	2.2e-82	274.7	299	7	297
strain_GIC31_complete_genome_2776294_2777277_+	K00364	2.3e-108	360.1	327	4	324
strain_GIC31_complete_genome_1473440_1474300_-	K07038	1.4e-26	90.8	286	1	233
strain_GIC31_complete_genome_2235734_2236717_+	K07038	4.4e-24	82.6	327	1	293
strain_GIC31_complete_genome_859352_859624_+	K01512	7.3e-28	95.5	90	6	90
strain_GIC31_complete_genome_364409_365407_+	K07566	7.5e-123	408.6	332	9	328
strain_GIC31_complete_genome_2240299_2241369_-	K11069	1.4e-125	417.5	350	22	349
strain_GIC31_complete_genome_1233846_1234076_+	K09976	1e-35	119.4	76	1	76
strain_GIC31_complete_genome_800223_800975_+	K01803	7.7e-111	368.4	250	1	248
strain_GIC31_complete_genome_2509961_2510668_+	K16906	8.7e-14	48.7	235	5	231
strain_GIC31_complete_genome_629827_630927_-	K25142	1.8e-63	212.0	356	1	353
strain_GIC31_complete_genome_1618901_1619284_-	K01579	1.1e-59	198.4	122	1	115
strain_GIC31_complete_genome_1077305_1079470_-	K00937	2.6e-271	899.7	694	2	656
strain_GIC31_complete_genome_2441124_2442605_-	K06901	2.2e-174	579.0	493	41	490
strain_GIC31_complete_genome_2652660_2653949_+	K06901	2.6e-152	506.2	429	2	426
strain_GIC31_complete_genome_1384688_1386034_-	K06901	1.4e-96	321.7	448	30	442
strain_GIC31_complete_genome_747595_748923_+	K10421	1.6e-09	33.8	442	42	322
strain_GIC31_complete_genome_1942342_1943211_-	K00767	1.9e-100	334.3	248	2	235
strain_GIC31_complete_genome_2605645_2607024_-	K03498	2.1e-118	393.5	459	20	458
strain_GIC31_complete_genome_2410394_2411776_-	K03498	1.1e-108	361.4	460	9	458
strain_GIC31_complete_genome_2860867_2861652_-	K03497	5.9e-73	243.8	261	4	251
strain_GIC31_complete_genome_2861699_2862586_-	K03497	2.7e-68	228.3	295	32	259
strain_GIC31_complete_genome_2102959_2103711_-	K19285	5.9e-100	331.7	250	1	249
strain_GIC31_complete_genome_2704901_2705563_-	K10679	6.5e-32	108.0	220	5	216
strain_GIC31_complete_genome_596517_597848_-	K01657	5.3e-179	594.3	443	8	441
strain_GIC31_complete_genome_36380_37759_+	K01657	6.5e-160	531.3	459	14	457
strain_GIC31_complete_genome_2271640_2273025_+	K02552	5.3e-123	409.2	461	6	454
strain_GIC31_complete_genome_330149_330913_-	K21744	5.4e-67	224.2	254	1	252
strain_GIC31_complete_genome_1225889_1226287_+	K03713	1.8e-47	158.2	132	1	131
strain_GIC31_complete_genome_2174923_2175228_-	K23776	4.2e-35	117.1	101	1	95
strain_GIC31_complete_genome_1113625_1113936_+	K02245	1.2e-21	74.7	103	4	70
strain_GIC31_complete_genome_1050893_1051558_+	K01619	3.6e-104	345.8	221	2	213
strain_GIC31_complete_genome_2407119_2409335_-	K03657	3.1e-237	787.3	738	8	735
strain_GIC31_complete_genome_2149730_2153332_-	K16898	9.6e-263	872.6	1183	1	1181
strain_GIC31_complete_genome_1713046_1713606_-	K02383	1.4e-20	71.2	186	5	183
strain_GIC31_complete_genome_18139_18696_+	K01056	1.4e-79	265.3	185	1	185
strain_GIC31_complete_genome_904811_905203_+	K07570	2.5e-48	161.7	130	2	127
strain_GIC31_complete_genome_25979_26515_+	K07571	5.7e-62	205.1	178	1	177
strain_GIC31_complete_genome_239622_240572_+	K12267	7.3e-147	486.7	316	2	315
strain_GIC31_complete_genome_1287675_1288229_-	K12267	3.7e-70	233.9	184	15	169
strain_GIC31_complete_genome_2837206_2837691_-	K12267	2.1e-45	152.6	161	1	152
strain_GIC31_complete_genome_459329_459814_+	K01489	1.3e-54	183.3	161	28	157
strain_GIC31_complete_genome_1097657_1098319_+	K02039	1.6e-56	189.5	220	5	217
strain_GIC31_complete_genome_1624361_1625044_-	K01463	1.2e-67	225.9	227	1	220
strain_GIC31_complete_genome_1813142_1813603_-	K08976	1.6e-45	153.0	153	3	143
strain_GIC31_complete_genome_1169447_1171573_+	K03169	9.3e-238	788.7	708	1	707
strain_GIC31_complete_genome_1283287_1284288_+	K07301	2.4e-52	175.5	333	2	331
strain_GIC31_complete_genome_297329_298873_+	K01176	1.6e-84	281.8	514	28	511
strain_GIC31_complete_genome_2352188_2353426_-	K19689	8.5e-118	391.7	412	5	411
strain_GIC31_complete_genome_945957_947069_-	K19689	5.6e-110	366.0	370	2	369
strain_GIC31_complete_genome_2011069_2011548_-	K05569	2.7e-42	142.4	159	4	158
strain_GIC31_complete_genome_1852262_1853650_-	K00425	7.2e-138	458.0	462	4	443
strain_GIC31_complete_genome_1352865_1354832_+	K02470	1e-283	940.3	655	7	633
strain_GIC31_complete_genome_2876704_2878632_+	K02470	0	1072.3	642	6	641
strain_GIC31_complete_genome_1226334_1227674_+	K01915	6.4e-119	396.0	446	14	443
strain_GIC31_complete_genome_1329386_1330681_+	K01915	6.5e-93	309.9	431	21	426
strain_GIC31_complete_genome_1113933_1114370_+	K02246	3.3e-12	44.0	145	1	134
strain_GIC31_complete_genome_1324276_1325073_+	K19296	2e-09	32.1	265	6	203
strain_GIC31_complete_genome_2810861_2811412_+	K15634	1.2e-28	97.8	183	1	175
strain_GIC31_complete_genome_1401747_1402385_-	K09962	6.3e-48	160.6	202	16	197
strain_GIC31_complete_genome_2083602_2084723_-	K13985	3.3e-93	310.7	373	40	336
strain_GIC31_complete_genome_784260_785198_+	K06023	4.2e-124	412.7	312	5	308
strain_GIC31_complete_genome_1710113_1710562_-	K02415	2.1e-22	77.6	139	2	139
strain_GIC31_complete_genome_341635_342114_+	K03048	7.3e-27	92.2	159	2	157
strain_GIC31_complete_genome_2153316_2156756_-	K16899	5.2e-153	509.3	1146	1	1122
strain_GIC31_complete_genome_495732_496454_+	K19420	7.7e-86	285.1	240	3	232
strain_GIC31_complete_genome_1127609_1127992_+	K03625	1.1e-47	160.6	127	1	126
strain_GIC31_complete_genome_1130228_1130458_+	K03602	2.6e-24	83.5	76	1	69
strain_GIC31_complete_genome_2528348_2528932_-	K06988	3.7e-44	148.5	194	1	168
strain_GIC31_complete_genome_361430_361672_+	K02909	1.8e-28	97.3	80	1	79
strain_GIC31_complete_genome_585452_586225_+	K02069	3.8e-81	270.7	257	3	248
strain_GIC31_complete_genome_1142007_1143098_+	K00929	6.1e-149	493.3	363	4	357
strain_GIC31_complete_genome_1252137_1252556_+	K07107	4.4e-36	122.2	139	2	126
strain_GIC31_complete_genome_2002129_2002569_-	K07107	1.8e-31	107.1	146	20	138
strain_GIC31_complete_genome_734376_734732_+	K02399	8.3e-09	31.6	118	7	110
strain_GIC31_complete_genome_467699_468598_-	K13573	2.6e-28	96.2	299	7	299
strain_GIC31_complete_genome_1474522_1475517_-	K13573	6.1e-23	78.8	331	82	328
strain_GIC31_complete_genome_889658_891100_+	K01255	1e-163	543.9	480	14	477
strain_GIC31_complete_genome_298930_299760_-	K23734	1.8e-94	314.1	276	4	276
strain_GIC31_complete_genome_303856_304704_-	K18821	4.9e-94	312.1	282	4	272
strain_GIC31_complete_genome_2338321_2338734_+	K05606	3.9e-38	128.9	137	2	131
strain_GIC31_complete_genome_130531_130929_-	K08234	1.6e-20	71.1	132	1	126
strain_GIC31_complete_genome_2264353_2265288_-	K15268	2.6e-40	135.5	311	12	301
strain_GIC31_complete_genome_1851216_1852247_-	K00426	6.6e-35	117.9	343	1	329
strain_GIC31_complete_genome_26720_29128_+	K25142	1.6e-21	28.3	802	640	791
strain_GIC31_complete_genome_26720_29128_+	K01421	1.9e-201	389.6	802	2	524
strain_GIC31_complete_genome_152734_153276_-	K06204	6.8e-27	92.7	180	5	169
strain_GIC31_complete_genome_1120788_1121222_+	K03709	2.3e-37	126.5	144	1	123
strain_GIC31_complete_genome_945464_945916_+	K04047	2.6e-38	129.5	150	8	148
strain_GIC31_complete_genome_1940629_1941222_-	K03550	7.3e-66	219.8	197	3	195
strain_GIC31_complete_genome_1651362_1652279_-	K01921	1.1e-133	444.8	305	1	304
strain_GIC31_complete_genome_618737_619534_+	K09692	2e-81	270.8	265	1	264
strain_GIC31_complete_genome_787437_788909_+	K09667	2.3e-15	36.5	490	121	309
strain_GIC31_complete_genome_307751_307939_-	K01821	1.4e-24	84.5	62	1	61
strain_GIC31_complete_genome_1496431_1497477_-	K24303	6.3e-37	124.9	348	65	321
strain_GIC31_complete_genome_1549659_1550657_-	K25147	4.5e-24	82.2	307	79	306
strain_GIC31_complete_genome_1273480_1274712_-	K01940	8.9e-182	603.2	410	7	399
strain_GIC31_complete_genome_1582398_1583615_-	K00013	1.1e-162	540.6	382	2	381
strain_GIC31_complete_genome_1578498_1578830_-	K11755	1.8e-46	156.7	88	5	86
strain_GIC31_complete_genome_1578193_1578501_-	K01523	8.5e-36	121.1	95	2	83
strain_GIC31_complete_genome_1178974_1180143_+	K05777	6.9e-97	321.3	389	11	385
strain_GIC31_complete_genome_2017999_2018772_-	K03521	4.5e-82	273.5	257	1	257
strain_GIC31_complete_genome_872753_873964_+	K03317	1.3e-191	635.8	403	3	403
strain_GIC31_complete_genome_1847750_1849417_-	K12574	2.6e-241	799.9	555	8	555
strain_GIC31_complete_genome_1666217_1667884_-	K12574	2.8e-242	803.1	555	7	555
strain_GIC31_complete_genome_1153268_1153942_+	K13985	7.6e-17	56.0	224	1	196
strain_GIC31_complete_genome_1159161_1160066_+	K00784	5e-83	276.8	301	1	297
strain_GIC31_complete_genome_2164410_2164616_-	K07213	5.9e-17	59.9	58	1	56
strain_GIC31_complete_genome_491555_492754_+	K22597	3.9e-54	70.8	399	262	397
strain_GIC31_complete_genome_491555_492754_+	K22597	3.9e-54	61.8	399	132	251
strain_GIC31_complete_genome_491555_492754_+	K22597	3.9e-54	43.0	399	8	120
strain_GIC31_complete_genome_1009542_1010621_+	K01261	6e-125	414.0	359	2	358
strain_GIC31_complete_genome_1069126_1070238_+	K11022	1.4e-27	92.3	370	134	232
strain_GIC31_complete_genome_1069126_1070238_+	K22391	2.3e-48	54.0	370	239	367
strain_GIC31_complete_genome_1069126_1070238_+	K22391	2.3e-48	106.7	370	6	120
strain_GIC31_complete_genome_802551_803843_+	K01689	5.7e-213	706.2	430	1	425
strain_GIC31_complete_genome_2070845_2071258_+	K04063	7.2e-56	186.7	137	1	135
strain_GIC31_complete_genome_2690634_2691080_+	K04063	1.1e-20	71.8	148	12	144
strain_GIC31_complete_genome_183606_184055_+	K07397	7.5e-23	79.1	149	11	147
strain_GIC31_complete_genome_1753240_1753827_-	K00949	2.6e-33	113.2	193	2	187
strain_GIC31_complete_genome_1192825_1193634_+	K03783	2.4e-127	422.4	269	5	269
strain_GIC31_complete_genome_1123911_1124981_+	K01271	1.1e-112	374.9	356	3	354
strain_GIC31_complete_genome_974208_975305_-	K01271	7.7e-119	395.2	365	3	364
strain_GIC31_complete_genome_2629738_2631114_-	K03315	1.6e-164	546.0	458	6	451
strain_GIC31_complete_genome_2592140_2593441_+	K03315	1.2e-44	146.5	433	9	426
strain_GIC31_complete_genome_2371036_2372628_-	K18218	4.6e-207	686.6	530	3	517
strain_GIC31_complete_genome_461574_461981_+	K03719	1.5e-33	114.0	135	2	125
strain_GIC31_complete_genome_901632_902126_+	K03719	8.5e-24	81.7	164	7	150
strain_GIC31_complete_genome_85000_85437_+	K02878	1.4e-76	255.5	145	1	136
strain_GIC31_complete_genome_1539318_1540718_-	K01679	1.7e-250	830.8	466	3	461
strain_GIC31_complete_genome_1272105_1273487_-	K01755	1.8e-202	672.0	430	3	426
strain_GIC31_complete_genome_2426156_2427448_-	K01756	3.5e-140	466.1	421	1	411
strain_GIC31_complete_genome_971525_972034_+	K21469	1.9e-11	40.4	169	36	158
strain_GIC31_complete_genome_176891_177607_+	K03707	2.9e-71	237.3	238	12	230
strain_GIC31_complete_genome_1544812_1545060_-	K03666	7.4e-32	107.8	82	3	71
strain_GIC31_complete_genome_85661_85921_+	K02961	4.7e-39	131.9	86	3	82
strain_GIC31_complete_genome_2239021_2239380_+	K09959	1.5e-66	220.7	119	2	118
strain_GIC31_complete_genome_1815643_1817529_-	K02827	7.3e-259	857.8	628	7	620
strain_GIC31_complete_genome_278522_278902_+	K07032	2e-15	54.8	126	7	124
strain_GIC31_complete_genome_1187943_1188323_-	K08234	2.7e-15	54.2	117	2	116
strain_GIC31_complete_genome_1310388_1310870_+	K08234	2.8e-19	67.2	160	2	152
strain_GIC31_complete_genome_1745372_1746361_-	K03621	2.3e-138	459.1	322	1	318
strain_GIC31_complete_genome_1534592_1535116_-	K05520	1.1e-68	229.5	174	1	173
strain_GIC31_complete_genome_1896291_1896764_-	K03624	1e-61	206.0	157	1	156
strain_GIC31_complete_genome_1626075_1626539_-	K03624	5e-42	141.4	154	1	153
strain_GIC31_complete_genome_281322_282395_+	K01620	6.3e-47	157.7	357	38	311
strain_GIC31_complete_genome_2892623_2893237_-	K07284	2.3e-38	129.2	192	2	190
strain_GIC31_complete_genome_2678738_2679634_+	K06882	8.9e-07	25.4	298	232	296
strain_GIC31_complete_genome_2678738_2679634_+	K07284	2.4e-25	86.4	298	6	229
strain_GIC31_complete_genome_1325105_1325659_+	K07284	4.7e-16	55.9	184	44	180
strain_GIC31_complete_genome_279056_279946_+	K03921	4.8e-66	220.8	296	9	292
strain_GIC31_complete_genome_2006431_2007237_-	K00984	1e-26	91.2	248	9	219
strain_GIC31_complete_genome_2523647_2523931_-	K04078	2.7e-40	135.7	94	2	93
strain_GIC31_complete_genome_1285497_1286063_-	K02342	9.5e-48	160.3	188	5	165
strain_GIC31_complete_genome_1647883_1648854_+	K01424	3.3e-107	357.0	323	3	313
