KO Id	Name	Count
K00129	ALDH3; aldehyde dehydrogenase (NAD(P)+)	7
K00652	bioF; 8-amino-7-oxononanoate synthase	4
K00639	kbl, GCAT; glycine C-acetyltransferase	6
K14489	AHK2_3_4; arabidopsis histidine kinase 2/3/4 (cytokinin receptor)	7
K02491	kinA; two-component system, sporulation sensor kinase A	21
K00760	hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase	4
K01937	pyrG, CTPS; CTP synthase	1
K06683	CDC15; cell division control protein CDC15	3
K01952	PFAS, purL; phosphoribosylformylglycinamidine synthase	1
K11751	ushA; 5'-nucleotidase / UDP-sugar diphosphatase	24
K00766	trpD; anthranilate phosphoribosyltransferase	6
K02819	treB, treP; trehalose PTS system EIIBC or EIIBCA component	54
K02810	scrA, sacP, sacX, ptsS; sucrose PTS system EIIBCA or EIIBC component	81
K04093	pheA1; chorismate mutase	20
K04518	pheA2; prephenate dehydratase	19
K14170	pheA; chorismate mutase / prephenate dehydratase	18
K02765	gamP; D-glucosamine PTS system EIICBA component	54
K00787	FDPS; farnesyl diphosphate synthase	4
K02523	ispB; octaprenyl-diphosphate synthase	14
K01591	pyrF; orotidine-5'-phosphate decarboxylase	4
K10206	E2.6.1.83; LL-diaminopimelate aminotransferase	6
K09820	ABC.MN.A; manganese/iron transport system ATP-binding protein	2
K08831	SRPK2; serine/threonine-protein kinase SRPK2	4
K00625	E2.3.1.8, pta; phosphate acetyltransferase	30
K00615	E2.2.1.1, tktA, tktB; transketolase	9
K01431	UPB1, pydC; beta-ureidopropionase	4
K00764	purF, PPAT; amidophosphoribosyltransferase	3
K07655	prrB; two-component system, OmpR family, sensor histidine kinase PrrB	6
K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein	4
K04468	NLK; nemo like kinase	15
K00951	relA; GTP pyrophosphokinase	4
K01754	E4.3.1.19, ilvA, tdcB; threonine dehydratase	4
K02275	coxB, ctaC; cytochrome c oxidase subunit II	4
K00405	ccoO; cytochrome c oxidase cbb3-type subunit II	8
K13237	DECR2, SPS19; 2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], peroxisomal	1
K10527	MFP2; enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase	14
K07514	EHHADH; enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase	77
K00022	HADH; 3-hydroxyacyl-CoA dehydrogenase	64
K12776	MEK1; meiosis-specific serine/threonine-protein kinase MEK1	2
K01119	cpdB; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase	18
K08693	yfkN; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase / 5'-nucleotidase	6
K07697	kinB; two-component system, sporulation sensor kinase B	6
K03388	hdrA2; heterodisulfide reductase subunit A2	2
K00765	hisG; ATP phosphoribosyltransferase	1
K13896	yejF; microcin C transport system ATP-binding protein	2
K02563	murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	4
K09693	tagH; teichoic acid transport system ATP-binding protein	2
K00020	HIBADH, mmsB; 3-hydroxyisobutyrate dehydrogenase	1
K01523	hisE; phosphoribosyl-ATP pyrophosphohydrolase	7
K01113	phoD; alkaline phosphatase D	2
K01513	ENPP1_3, CD203; ectonucleotide pyrophosphatase/phosphodiesterase family member 1/3	8
K13040	ttrS; two-component system, LuxR family, sensor histidine kinase TtrS	9
K01941	E6.3.4.6; urea carboxylase	16
K00616	E2.2.1.2, talA, talB; transaldolase	2
K05797	pchF; 4-cresol dehydrogenase (hydroxylating) flavoprotein subunit	1
K13668	pimB; phosphatidyl-myo-inositol dimannoside synthase	2
K01929	murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	6
K03828	yjgM; putative acetyltransferase	1
K01624	FBA, fbaA; fructose-bisphosphate aldolase, class II	10
K04466	MAP3K14, NIK; mitogen-activated protein kinase kinase kinase 14	60
K04415	MAP3K8, COT; mitogen-activated protein kinase kinase kinase 8	25
K04416	MAP3K1, MEKK1; mitogen-activated protein kinase kinase kinase 1	44
K08093	hxlA; 3-hexulose-6-phosphate synthase	10
K08094	hxlB; 6-phospho-3-hexuloisomerase	10
K13831	hps-phi; 3-hexulose-6-phosphate synthase / 6-phospho-3-hexuloisomerase	8
K08800	NUAK; NUAK family, SNF1-like kinase	3
K08969	mtnE, mtnV; L-glutamine---4-(methylsulfanyl)-2-oxobutanoate aminotransferase	2
K04733	IRAK4; interleukin-1 receptor-associated kinase 4	69
K01966	PCCB, pccB; propionyl-CoA carboxylase beta chain	12
K00246	frdC; fumarate reductase subunit C	42
K03390	hdrC2; heterodisulfide reductase subunit C2	3
K08865	PBK; PDZ-binding kinase	1
K03763	polC; DNA polymerase III subunit alpha, Gram-positive type	10
K05606	MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase	8
K14155	patB, malY; cysteine-S-conjugate beta-lyase	9
K00837	ISS1, VAS1; aromatic aminotransferase	26
K00039	rbtD; ribitol 2-dehydrogenase	1
K01183	E3.2.1.14; chitinase	1
K12983	waaV; UDP-glucose:(glucosyl)LPS beta-1,3-glucosyltransferase	2
K00641	metX; homoserine O-acetyltransferase/O-succinyltransferase	2
K01616	kgd; multifunctional 2-oxoglutarate metabolism enzyme	4
K13995	nicF; maleamate amidohydrolase	1
K08687	E3.5.1.59; N-carbamoylsarcosine amidase	2
K00161	PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit	21
K05367	pbpC; penicillin-binding protein 1C	3
K00215	dapB; 4-hydroxy-tetrahydrodipicolinate reductase	2
K00263	E1.4.1.9; leucine dehydrogenase	2
K01120	cpdP; 3',5'-cyclic-nucleotide phosphodiesterase	1
K11328	nrsS, rppB; two-component system, OmpR family, Ni(II)-sensor and/or redox sensor kinase NrsS	18
K01769	E4.6.1.2; guanylate cyclase, other	7
K11912	ppkA; serine/threonine-protein kinase PpkA	16
K11381	bkdA; 2-oxoisovalerate dehydrogenase E1 component	10
K01471	nylA; 6-aminohexanoate-cyclic-dimer hydrolase	1
K10542	mglA; methyl-galactoside transport system ATP-binding protein	36
K01703	leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit	6
K08827	PRPF4B; serine/threonine-protein kinase PRP4	2
K01714	dapA; 4-hydroxy-tetrahydrodipicolinate synthase	4
K02750	glvC, malP, aglA; alpha-glucoside PTS system EIICB component	33
K03380	E1.14.13.7; phenol 2-monooxygenase (NADPH)	2
K02788	lacE; lactose PTS system EIICB component	12
K10017	hisP; histidine transport system ATP-binding protein	26
K10021	occP, nocP; octopine/nopaline transport system ATP-binding protein	28
K10025	aotP; arginine/ornithine transport system ATP-binding protein	24
K12977	lpxE; lipid A 1-phosphatase	4
K00491	nos; nitric-oxide synthase, bacterial	4
K06272	ILK; integrin-linked kinase	8
K00619	argA; amino-acid N-acetyltransferase	3
K07656	trcS; two-component system, OmpR family, sensor histidine kinase TrcS	21
K03049	rpoE1; DNA-directed RNA polymerase subunit E'	4
K00355	NQO1; NAD(P)H dehydrogenase (quinone)	12
K04732	IRAK3; interleukin-1 receptor-associated kinase 3	6
K01489	cdd, CDA; cytidine deaminase	2
K01514	PRUNE, PPX1; exopolyphosphatase	2
K01752	E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase	4
K01589	purK; 5-(carboxyamino)imidazole ribonucleotide synthase	1
K07535	badH; 2-hydroxycyclohexanecarboxyl-CoA dehydrogenase	1
K00432	gpx, btuE, bsaA; glutathione peroxidase	6
K08838	STK24_25_MST4; serine/threonine-protein kinase 24/25/MST4	2
K02193	ccmA; heme exporter protein A	4
K02793	manXa; mannose PTS system EIIA component	68
K02794	manX; mannose PTS system EIIAB component	68
K02795	manY; mannose PTS system EIIC component	64
K00690	E2.4.1.7; sucrose phosphorylase	1
K00634	ptb; phosphate butyryltransferase	1
K01227	ENGASE; mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	3
K13714	atl; bifunctional autolysin	4
K01446	PGRP; peptidoglycan recognition protein	5
K00939	adk, AK; adenylate kinase	6
K00301	E1.5.3.1; sarcosine oxidase	6
K14500	BSK; BR-signaling kinase	2
K02214	CDC7; cell division control protein 7	20
K03097	CSNK2A; casein kinase II subunit alpha	42
K00151	hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase	1
K10217	dmpC, xylG, praB; aminomuconate-semialdehyde/2-hydroxymuconate-6-semialdehyde dehydrogenase	6
K10715	rpfC; two-component system, sensor histidine kinase RpfC	36
K08302	gatY-kbaY; tagatose 1,6-diphosphate aldolase GatY/KbaY	2
K12995	wbdC, mtfC; O-antigen biosynthesis alpha-1,3-mannosyltransferase	1
K01232	glvA; maltose-6'-phosphate glucosidase	1
K02773	gatA, sgcA; galactitol PTS system EIIA component	9
K04042	glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase	16
K01964	K01964; acetyl-CoA/propionyl-CoA carboxylase	12
K00016	LDH, ldh; L-lactate dehydrogenase	8
K10896	FANCM; fanconi anemia group M protein	4
K11953	cmpD; bicarbonate transport system ATP-binding protein	2
K01214	ISA, treX; isoamylase	1
K08844	LRRK2; leucine-rich repeat kinase 2	10
K08843	LRRK1; leucine-rich repeat kinase 1	2
K10437	PHAA, PHACA, CYP504A1; phenylacetate 2-hydroxylase	3
K01945	purD; phosphoribosylamine---glycine ligase	5
K07313	pphA; serine/threonine protein phosphatase 1	4
K08791	LATS1_2, Wts; serine/threonine-protein kinase LATS1/2	5
K03856	AROA2, aroA; 3-deoxy-7-phosphoheptulonate synthase	11
K08850	AURKX; aurora kinase, other	8
K13420	FLS2; LRR receptor-like serine/threonine-protein kinase FLS2	6
K13428	EFR; LRR receptor-like serine/threonine-protein kinase EFR	4
K00145	argC; N-acetyl-gamma-glutamyl-phosphate reductase	3
K00826	E2.6.1.42, ilvE; branched-chain amino acid aminotransferase	6
K13657	gumH, aceA; alpha-1,3-mannosyltransferase	1
K06116	GPP; glycerol-1-phosphatase	2
K04426	MAP3K5, ASK1; mitogen-activated protein kinase kinase kinase 5	42
K04425	MAP3K6, ASK2; mitogen-activated protein kinase kinase kinase 6	4
K13986	MAP3K15; mitogen-activated protein kinase kinase kinase 15	2
K00029	E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+)	3
K00264	GLT1; glutamate synthase (NADH)	8
K09699	DBT, bkdB; 2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase)	2
K14157	AASS; alpha-aminoadipic semialdehyde synthase	1
K13414	MEKK1; mitogen-activated protein kinase kinase kinase 1	6
K01664	pabA; para-aminobenzoate synthetase component II	10
K11175	purN; phosphoribosylglycinamide formyltransferase 1	14
K01466	allB; allantoinase	1
K14502	BIN2; protein brassinosteroid insensitive 2	2
K13002	wbyL; glycosyltransferase	1
K03587	ftsI; cell division protein FtsI (penicillin-binding protein 3)	8
K00695	SUS; sucrose synthase	2
K01705	LYS4; homoaconitate hydratase	1
K01837	BPGM; bisphosphoglycerate/phosphoglycerate mutase	6
K14581	nahAa, nagAa, ndoR, nbzAa, dntAa; naphthalene 1,2-dioxygenase ferredoxin reductase component	15
K02753	ascF; beta-glucoside (arbutin/salicin/cellobiose) PTS system EIICB component	36
K01661	menB; naphthoate synthase	1
K01303	APEH; acylaminoacyl-peptidase	1
K03817	rimL; ribosomal-protein-serine acetyltransferase	3
K11623	ydfH; two-component system, NarL family, sensor histidine kinase YdfH	21
K10563	mutM, fpg; formamidopyrimidine-DNA glycosylase	2
K12526	lysAC; bifunctional diaminopimelate decarboxylase / aspartate kinase	36
K12524	thrA; bifunctional aspartokinase / homoserine dehydrogenase 1	64
K08789	MAST; microtubule-associated serine/threonine kinase	3
K02493	hemK, prmC, HEMK; release factor glutamine methyltransferase	1
K01207	nagZ; beta-N-acetylhexosaminidase	3
K06641	CHEK2; serine/threonine-protein kinase CHEK2	7
K07769	nblS; two-component system, OmpR family, sensor histidine kinase NblS	27
K00930	argB; acetylglutamate kinase	7
K12659	ARG56; N-acetyl-gamma-glutamyl-phosphate reductase / acetylglutamate kinase	5
K00841	patA; aminotransferase	14
K11481	AURKA; aurora kinase A	15
K01585	speA; arginine decarboxylase	3
K00632	fadA, fadI; acetyl-CoA acyltransferase	30
K08860	EIF2AK3; eukaryotic translation initiation factor 2-alpha kinase 3	80
K02337	dnaE; DNA polymerase III subunit alpha	20
K14162	dnaE2; error-prone DNA polymerase	1
K01756	purB, ADSL; adenylosuccinate lyase	6
K00525	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain	6
K00691	mapA; maltose phosphorylase	1
K06153	bacA; undecaprenyl-diphosphatase	4
K13005	rfbV; abequosyltransferase	1
K00998	pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase	2
K00825	AADAT, KAT2; kynurenine/2-aminoadipate aminotransferase	8
K07717	ycbA, glnK; two-component system, sensor histidine kinase YcbA	9
K01810	GPI, pgi; glucose-6-phosphate isomerase	15
K13810	tal-pgi; transaldolase / glucose-6-phosphate isomerase	4
K01557	FAHD1; acylpyruvate hydrolase	1
K01222	E3.2.1.86A, celF; 6-phospho-beta-glucosidase	2
K00302	soxA; sarcosine oxidase, subunit alpha	2
K00694	bcsA; cellulose synthase (UDP-forming)	6
K12992	rfbN; rhamnosyltransferase	2
K08798	MARK; MAP/microtubule affinity-regulating kinase	4
K00819	rocD, OAT; ornithine--oxo-acid transaminase	4
K04430	MAP2K4, MKK4; mitogen-activated protein kinase kinase 4	21
K07716	pleC; two-component system, cell cycle sensor histidine kinase PleC	32
K11357	divJ; two-component system, cell cycle sensor histidine kinase DivJ	36
K01611	speD, AMD1; S-adenosylmethionine decarboxylase	2
K03827	yjaB; putative acetyltransferase	1
K13417	SERK4, BKK1; somatic embryogenesis receptor kinase 4	2
K13416	BAK1; brassinosteroid insensitive 1-associated receptor kinase 1	4
K13418	SERK1; somatic embryogenesis receptor kinase 1	1
K08333	PIK3R4, VPS15; phosphoinositide-3-kinase, regulatory subunit 4	48
K02057	ABC.SS.P; simple sugar transport system permease protein	1
K01710	rfbB, rmlB, rffG; dTDP-glucose 4,6-dehydratase	5
K02473	wbpP; UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine 4-epimerase	2
K11520	manS; two-component system, OmpR family, manganese sensing sensor histidine kinase	12
K05350	bglB; beta-glucosidase	9
K07768	senX3; two-component system, OmpR family, sensor histidine kinase SenX3	45
K01011	TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase	24
K08289	purT; phosphoribosylglycinamide formyltransferase 2	1
K00244	frdA; fumarate reductase flavoprotein subunit	18
K03429	ugtP; processive 1,2-diacylglycerol beta-glucosyltransferase	2
K12765	IME2; meiosis induction protein kinase IME2/SME1	2
K00274	MAO, aofH; monoamine oxidase	14
K07682	devS; two-component system, NarL family, sensor histidine kinase DevS	27
K02301	cyoE; protoheme IX farnesyltransferase	1
K00018	hprA; glycerate dehydrogenase	6
K00904	DGUOK; deoxyguanosine kinase	2
K13419	pknK; serine/threonine-protein kinase PknK	3
K00813	aspC; aspartate aminotransferase	11
K04730	IRAK1; interleukin-1 receptor-associated kinase 1	42
K04731	IRAK2; interleukin-1 receptor-associated kinase 2	6
K02428	rdgB; XTP/dITP diphosphohydrolase	1
K12999	rgpI; glucosyltransferase	1
K13183	DDX50; ATP-dependent RNA helicase DDX50	1
K01087	otsB; trehalose 6-phosphate phosphatase	1
K01229	LCT; lactase-phlorizin hydrolase	3
K08281	pncA; nicotinamidase/pyrazinamidase	3
K01902	sucD; succinyl-CoA synthetase alpha subunit	16
K01899	LSC1; succinyl-CoA synthetase alpha subunit	8
K12267	msrAB; peptide methionine sulfoxide reductase msrA/msrB	8
K00640	cysE; serine O-acetyltransferase	6
K01808	rpiB; ribose 5-phosphate isomerase B	3
K00874	kdgK; 2-dehydro-3-deoxygluconokinase	1
K01782	fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase	88
K07515	HADHA; enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase	40
K02472	wecC; UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase	8
K00602	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase	8
K05821	ARO9; aromatic amino acid aminotransferase II	5
K00088	IMPDH, guaB; IMP dehydrogenase	6
K11629	bceS; two-component system, OmpR family, bacitracin resistance sensor histidine kinase BceS	12
K03826	yiaC; putative acetyltransferase	1
K10916	cqsS; two-component system, CAI-1 autoinducer sensor kinase/phosphatase CqsS	5
K06103	CASK; calcium/calmodulin-dependent serine protein kinase	3
K02033	ABC.PE.P; peptide/nickel transport system permease protein	6
K08325	yqhD; NADP-dependent alcohol dehydrogenase	2
K01849	E5.4.99.2B, mcmA2; methylmalonyl-CoA mutase, C-terminal domain	4
K00931	proB; glutamate 5-kinase	4
K02510	hpaI, hpcH; 4-hydroxy-2-oxoheptanedioate aldolase	1
K00800	aroA; 3-phosphoshikimate 1-carboxyvinyltransferase	7
K00109	L2HGDH; 2-hydroxyglutarate dehydrogenase	1
K00138	aldB; aldehyde dehydrogenase	2
K11383	kinB; two-component system, NtrC family, sensor histidine kinase KinB	81
K04688	RPS6KB; ribosomal protein S6 kinase beta	102
K11203	fryC, frvB; fructose-like PTS system EIIC or EIIBC or EIIABC component	13
K10978	aksF; methanogen homoisocitrate dehydrogenase	2
K00820	glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing)	5
K00376	nosZ; nitrous-oxide reductase	2
K12854	SNRNP200, BRR2; pre-mRNA-splicing helicase BRR2	2
K08790	STK38, NDR; serine/threonine kinase 38	2
K07637	phoQ; two-component system, OmpR family, sensor histidine kinase PhoQ	10
K03556	malT; LuxR family transcriptional regulator, maltose regulon positive regulatory protein	2
K12996	rgpA; rhamnosyltransferase	1
K05714	mhpC; 2-hydroxy-6-oxonona-2,4-dienedioate hydrolase	2
K08816	VRK; vaccinia related kinase	1
K10038	glnQ; glutamine transport system ATP-binding protein	10
K10010	tcyC, yecC; L-cystine transport system ATP-binding protein	14
K01079	serB, PSPH; phosphoserine phosphatase	9
K03927	CES2; carboxylesterase 2	3
K02464	gspO; general secretion pathway protein O	12
K10676	tfdB; 2,4-dichlorophenol 6-monooxygenase	1
K02744	agaF; N-acetylgalactosamine PTS system EIIA component	3
K02812	sorF, sorA; sorbose PTS system EIIA component	3
K12761	SNF1; carbon catabolite-derepressing protein kinase	3
K14635	MPH1; ATP-dependent DNA helicase MPH1	1
K10681	saeS; two-component system, OmpR family, sensor histidine kinase SaeS	57
K13003	wbtG; glycosyltransferase WbtG	1
K00239	sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit	15
K00366	nirA; ferredoxin-nitrite reductase	3
K12989	lpcC; mannosyltransferase	1
K01457	atzF; allophanate hydrolase	18
K14541	DUR1; urea carboxylase / allophanate hydrolase	8
K10909	luxQ; two-component system, autoinducer 2 sensor kinase/phosphatase LuxQ	25
K02654	pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase	27
K02278	cpaA, tadV; prepilin peptidase CpaA	9
K12978	lpxF; lipid A 4'-phosphatase	1
K03257	EIF4A; translation initiation factor 4A	8
K13025	EIF4A3, FAL1; ATP-dependent RNA helicase	14
K11148	DHRS4L2; dehydrogenase/reductase SDR family member 4-like protein 2	1
K11607	sitB; manganese/iron transport system ATP-binding protein	2
K00605	gcvT, AMT; aminomethyltransferase	6
K09811	ftsX; cell division transport system permease protein	3
K10231	kojP; kojibiose phosphorylase	2
K03825	aaaT; L-phenylalanine/L-methionine N-acetyltransferase	1
K02548	menA; 1,4-dihydroxy-2-naphthoate polyprenyltransferase	6
K03179	ubiA; 4-hydroxybenzoate polyprenyltransferase	10
K02323	polB; DNA polymerase II small subunit	2
K03844	ALG11; alpha-1,2-mannosyltransferase	3
K00713	waaD; UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase	2
K03280	waaK, rfaK; UDP-N-acetylglucosamine:(glucosyl)LPS alpha-1,2-N-acetylglucosaminyltransferase	4
K11889	impN; type VI secretion system protein ImpN	8
K08801	PASK; PAS domain containing serine/threonine kinase	4
K01556	KYNU, kynU; kynureninase	1
K01903	sucC; succinyl-CoA synthetase beta subunit	12
K01738	cysK; cysteine synthase	8
K12339	cysM; S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent)	3
K10150	cysO; cysteine synthase / O-phosphoserine sulfhydrylase / cystathionine beta-synthase	6
K12657	ALDH18A1, P5CS; delta-1-pyrroline-5-carboxylate synthetase	1
K02155	ATPeV0C, ATP6L; V-type H+-transporting ATPase 16kDa proteolipid subunit	10
K02124	ATPVK, ntpK, atpK; V/A-type H+/Na+-transporting ATPase subunit K	1
K03661	ATPeV0B, ATP6F; V-type H+-transporting ATPase 21kDa proteolipid subunit	9
K02128	ATPeF0C, ATP5G, ATP9; F-type H+-transporting ATPase subunit c	9
K02110	ATPF0C, atpE; F-type H+-transporting ATPase subunit c	3
K00872	thrB; homoserine kinase	2
K01198	xynB; xylan 1,4-beta-xylosidase	1
K07511	ECHS1; enoyl-CoA hydratase	20
K10551	alsA; D-allose transport system ATP-binding protein	14
K11354	cph1; two-component system, chemotaxis family, sensor kinase Cph1	3
K00926	arcC; carbamate kinase	3
K14265	Tam1; tryptophan aminotransferase	2
K11952	cmpC; bicarbonate transport system ATP-binding protein	2
K01626	E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase	4
K04516	AROA1, aroA; chorismate mutase	15
K13853	aroG, aroA; 3-deoxy-7-phosphoheptulonate synthase / chorismate mutase	7
K01713	pheC; cyclohexadienyl dehydratase	10
K04092	tyrA1; chorismate mutase	9
K14187	tyrA; chorismate mutase / prephenate dehydrogenase	26
K01850	E5.4.99.5; chorismate mutase	16
K08826	HIPK; homeodomain interacting protein kinase	2
K04464	MAPK7; mitogen-activated protein kinase 7	84
K01904	4CL; 4-coumarate--CoA ligase	2
K01803	TPI, tpiA; triosephosphate isomerase (TIM)	5
K00131	gapN; glyceraldehyde-3-phosphate dehydrogenase (NADP+)	8
K04431	MAP2K7, MKK7; mitogen-activated protein kinase kinase 7	28
K07026	E3.1.3.70; mannosyl-3-phosphoglycerate phosphatase	1
K07406	melA; alpha-galactosidase	4
K01781	mdlA; mandelate racemase	2
K01856	catB; muconate cycloisomerase	12
K01583	E4.1.1.19; arginine decarboxylase	3
K02178	BUB1; checkpoint serine/threonine-protein kinase	56
K00290	LYS1; saccharopine dehydrogenase (NAD+, L-lysine forming)	2
K03183	ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	1
K00970	pcnB; poly(A) polymerase	4
K10108	malE; maltose/maltodextrin transport system substrate-binding protein	3
K02377	TSTA3, fcl; GDP-L-fucose synthase	3
K01096	pgpB; phosphatidylglycerophosphatase B	1
K02224	cobB-cbiA; cobyrinic acid a,c-diamide synthase	2
K02500	hisF; imidazole glycerol-phosphate synthase subunit HisF	2
K01524	ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	2
K00963	UGP2, galU, galF; UTP--glucose-1-phosphate uridylyltransferase	10
K02433	gatA, QRSL1; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A	10
K12567	TTN; titin	6
K13950	pabAB; para-aminobenzoate synthetase	18
K00548	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase	3
K05301	sorA; sulfite dehydrogenase (cytochrome) subunit A	1
K00273	DAO, aao; D-amino-acid oxidase	10
K06855	MAPK4_6; mitogen-activated protein kinase 4/6	16
K04565	SOD1; superoxide dismutase, Cu-Zn family	6
K11170	DHRSX; dehydrogenase/reductase SDR family member X	1
K01923	purC; phosphoribosylaminoimidazole-succinocarboxamide synthase	5
K05591	dbpA; ATP-dependent RNA helicase DbpA	4
K00600	glyA, SHMT; glycine hydroxymethyltransferase	6
K08964	mtnB; methylthioribulose-1-phosphate dehydratase	2
K00620	argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase	5
K03426	E3.6.1.22, NUDT12, nudC; NAD+ diphosphatase	2
K11200	mngA, hrsA; 2-O-A-mannosyl-D-glycerate PTS system EIIABC component	20
K00729	ALG5; dolichyl-phosphate beta-glucosyltransferase	2
K01649	leuA, IMS; 2-isopropylmalate synthase	2
K00821	argD; acetylornithine/N-succinyldiaminopimelate aminotransferase	21
K02316	dnaG; DNA primase	2
K10907	K10907; aminotransferase	15
K14267	dapC; N-succinyldiaminopimelate aminotransferase	18
K11788	ADE5; phosphoribosylamine--glycine ligase / phosphoribosylformylglycinamidine cyclo-ligase	4
K11787	GART; phosphoribosylamine--glycine ligase / phosphoribosylglycinamide formyltransferase / phosphoribosylformylglycinamidine cyclo-ligase	24
K08049	ADCY9; adenylate cyclase 9	52
K08048	ADCY8; adenylate cyclase 8	50
K08043	ADCY3; adenylate cyclase 3	51
K08042	ADCY2; adenylate cyclase 2	49
K08044	ADCY4; adenylate cyclase 4	49
K08047	ADCY7; adenylate cyclase 7	48
K08041	ADCY1; adenylate cyclase 1	51
K08046	ADCY6; adenylate cyclase 6	51
K08045	ADCY5; adenylate cyclase 5	54
K01681	ACO, acnA; aconitate hydratase	3
K01682	acnB; aconitate hydratase 2 / 2-methylisocitrate dehydratase	4
K01629	rhaD; rhamnulose-1-phosphate aldolase	4
K01518	NUDT2; bis(5'-nucleosidyl)-tetraphosphatase	4
K13953	adhP; alcohol dehydrogenase, propanol-preferring	72
K02338	dnaN; DNA polymerase III subunit beta	5
K03046	rpoC; DNA-directed RNA polymerase subunit beta'	21
K10771	APEX1; AP endonuclease 1	2
K00752	hasA; hyaluronan synthase	1
K02446	glpX; fructose-1,6-bisphosphatase II	10
K10545	xylG; D-xylose transport system ATP-binding protein	38
K10562	rhaT; rhamnose transport system ATP-binding protein	30
K10820	ytfR; galactofuranose transport system ATP-binding protein	22
K09994	phnO; (aminoalkyl)phosphonate N-acetyltransferase	1
K05590	srmB; ATP-dependent RNA helicase SrmB	1
K00958	sat, met3; sulfate adenylyltransferase	8
K13811	PAPSS; 3'-phosphoadenosine 5'-phosphosulfate synthase	8
K00390	cysH; phosphoadenosine phosphosulfate reductase	3
K00226	pyrD; dihydroorotate dehydrogenase (fumarate)	2
K01954	K01954; carbamoyl-phosphate synthase	24
K11540	CAD; carbamoyl-phosphate synthase / aspartate carbamoyltransferase / dihydroorotase	36
K11541	URA2; carbamoyl-phosphate synthase / aspartate carbamoyltransferase	26
K00133	asd; aspartate-semialdehyde dehydrogenase	8
K08958	CSNK1G; casein kinase 1, gamma	3
K03575	mutY; A/G-specific adenine glycosylase	6
K07643	basS; two-component system, OmpR family, sensor histidine kinase BasS	40
K05592	deaD, cshA; ATP-dependent RNA helicase DeaD	21
K00857	tdk, TK; thymidine kinase	2
K13513	LCLAT1, AGPAT8; lysocardiolipin and lysophospholipid acyltransferase	3
K01581	E4.1.1.17, ODC1, speC, speF; ornithine decarboxylase	2
K00975	glgC; glucose-1-phosphate adenylyltransferase	3
K03653	K03653; N-glycosylase/DNA lyase	3
K01741	E4.2.99.18; DNA-(apurinic or apyrimidinic site) lyase	4
K10041	peb1C, glnQ; aspartate/glutamate/glutamine transport system ATP-binding protein	10
K00743	GGTA1; N-acetyllactosaminide 3-alpha-galactosyltransferase	2
K07409	CYP1A2; cytochrome P450 family 1 subfamily A2	10
K07410	CYP1B1; cytochrome P450 family 1 subfamily B1	8
