KO Id	Name	Level	Count
K00949	K00949: thiN, TPK1, THI80; thiamine pyrophosphokinase	Function	1
K00950	K00950: folK; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	Function	1
K00954	K00954: E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase	Function	1
K00962	K00962: pnp, PNPT1; polyribonucleotide nucleotidyltransferase	Function	3
K00963	K00963: UGP2, galU, galF; UTP--glucose-1-phosphate uridylyltransferase	Function	5
K00969	K00969: nadD; nicotinate-nucleotide adenylyltransferase	Function	1
K00973	K00973: rfbA, rmlA, rffH; glucose-1-phosphate thymidylyltransferase	Function	4
	lvl3: Acarbose and validamycin biosynthesis [PATH:ko00525]	3	2
K00974	K00974: cca; tRNA nucleotidyltransferase (CCA-adding enzyme)	Function	2
K00975	K00975: glgC; glucose-1-phosphate adenylyltransferase	Function	3
K00981	K00981: E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase	Function	2
	lvl3: Phosphatidylinositol signaling system [PATH:ko04070]	3	3
K00982	K00982: glnE; [glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase	Function	1
K00986	K00986: ltrA; RNA-directed DNA polymerase	Function	1
K00989	K00989: rph; ribonuclease PH	Function	1
K00991	K00991: ispD; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	Function	1
K00997	K00997: acpS; holo-[acyl-carrier protein] synthase	Function	1
K00998	K00998: pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase	Function	2
K01000	K01000: mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase	Function	3
	lvl2: Drug resistance: antimicrobial	2	26
	lvl3: Vancomycin resistance [PATH:ko01502]	3	6
K01005	K01005: tagT_U_V; polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase	Function	1
K01007	K01007: pps, ppsA; pyruvate, water dikinase	Function	4
K01011	K01011: TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase	Function	3
K01013	K01013: TSTD1; thiosulfate:glutathione sulfurtransferase	Function	1
K01026	K01026: pct; propionate CoA-transferase	Function	3
	lvl3: Styrene degradation [PATH:ko00643]	3	5
K01046	K01046: lip, TGL2; triacylglycerol lipase	Function	1
K01048	K01048: pldB; lysophospholipase	Function	1
K01054	K01054: MGLL; acylglycerol lipase	Function	5
	lvl3: Regulation of lipolysis in adipocytes [PATH:ko04923]	3	1
	lvl3: Retrograde endocannabinoid signaling [PATH:ko04723]	3	2
K01055	K01055: pcaD; 3-oxoadipate enol-lactonase	Function	1
	lvl3: Translation factors [BR:ko03012]	3	14
K01056	K01056: PTH1, pth, spoVC; peptidyl-tRNA hydrolase, PTH1 family	Function	1
K01066	K01066: aes; acetyl esterase	Function	1
K01069	K01069: gloB, gloC, HAGH; hydroxyacylglutathione hydrolase	Function	1
K01079	K01079: serB, PSPH; phosphoserine phosphatase	Function	3
K01089	K01089: hisB; imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase	Function	1
K01091	K01091: gph; phosphoglycolate phosphatase	Function	1
K01092	K01092: E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase	Function	3
K01118	K01118: acpD, azoR; FMN-dependent NADH-azoreductase	Function	1
K01119	K01119: cpdB; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase	Function	2
K01126	K01126: E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase	Function	1
	lvl3: Sphingolipid metabolism [PATH:ko00600]	3	3
K01130	K01130: E3.1.6.1; arylsulfatase	Function	1
K01134	K01134: ARSA; arylsulfatase A	Function	2
	lvl2: Transport and catabolism	2	8
	lvl3: Lysosome [PATH:ko04142]	3	2
K01139	K01139: spoT; GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	Function	2
K01147	K01147: rnb; exoribonuclease II	Function	1
K01150	K01150: endA; deoxyribonuclease I	Function	1
	lvl2: Replication and repair	2	74
	lvl3: Base excision repair [PATH:ko03410]	3	11
K01151	K01151: nfo; deoxyribonuclease IV	Function	2
K01156	K01156: res; type III restriction enzyme	Function	1
K01174	K01174: nuc; micrococcal nuclease	Function	1
K01175	K01175: ybfF; esterase	Function	1
K01176	K01176: AMY, amyA, malS; alpha-amylase	Function	4
	lvl2: Digestive system	2	6
	lvl3: Salivary secretion [PATH:ko04970]	3	1
	lvl3: Pancreatic secretion [PATH:ko04972]	3	1
	lvl3: Carbohydrate digestion and absorption [PATH:ko04973]	3	1
K01182	K01182: IMA, malL; oligo-1,6-glucosidase	Function	2
K01193	K01193: INV, sacA; beta-fructofuranosidase	Function	2
K01200	K01200: pulA; pullulanase	Function	1
K01207	K01207: nagZ; beta-N-acetylhexosaminidase	Function	3
	lvl3: Glycosaminoglycan degradation [PATH:ko00531]	3	1
	lvl3: beta-Lactam resistance [PATH:ko01501]	3	13
K01208	K01208: cd, ma, nplT; cyclomaltodextrinase / maltogenic alpha-amylase / neopullulanase	Function	1
K01222	K01222: E3.2.1.86A, celF; 6-phospho-beta-glucosidase	Function	2
K01223	K01223: E3.2.1.86B, bglA; 6-phospho-beta-glucosidase	Function	2
K01226	K01226: treC; trehalose-6-phosphate hydrolase	Function	1
K01232	K01232: glvA; maltose-6'-phosphate glucosidase	Function	1
K01240	K01240: URH1; uridine nucleosidase	Function	2
K01243	K01243: mtnN, mtn, pfs; adenosylhomocysteine nucleosidase	Function	1
K01246	K01246: tag; DNA-3-methyladenine glycosylase I	Function	2
K01247	K01247: alkA; DNA-3-methyladenine glycosylase II	Function	2
K01255	K01255: CARP, pepA; leucyl aminopeptidase	Function	2
K01256	K01256: pepN; aminopeptidase N	Function	2
K01258	K01258: pepT; tripeptide aminopeptidase	Function	1
K01261	K01261: pepA; glutamyl aminopeptidase	Function	1
K01265	K01265: map; methionyl aminopeptidase	Function	1
K01269	K01269: yhfE; aminopeptidase	Function	1
K01271	K01271: pepQ; Xaa-Pro dipeptidase	Function	1
K01274	K01274: pepV; beta-Ala-Xaa dipeptidase	Function	1
K01286	K01286: E3.4.16.4; D-alanyl-D-alanine carboxypeptidase	Function	1
K01297	K01297: ldcA; muramoyltetrapeptide carboxypeptidase	Function	2
K01299	K01299: E3.4.17.19; carboxypeptidase Taq	Function	1
	lvl3: Cell cycle - Caulobacter [PATH:ko04112]	3	13
K01338	K01338: lon; ATP-dependent Lon protease	Function	2
K01356	K01356: lexA; repressor LexA	Function	2
K01358	K01358: clpP, CLPP; ATP-dependent Clp protease, protease subunit	Function	3
K01361	K01361: E3.4.21.96; lactocepin	Function	2
	lvl3: Chaperones and folding catalysts [BR:ko03110]	3	32
K01400	K01400: nprE; bacillolysin	Function	1
K01409	K01409: KAE1, tsaD, QRI7; N6-L-threonylcarbamoyladenine synthase	Function	1
K01414	K01414: prlC; oligopeptidase A	Function	1
K01419	K01419: hslV, clpQ; ATP-dependent HslUV protease, peptidase subunit HslV	Function	1
K01421	K01421: yhgE; putative membrane protein	Function	1
K01424	K01424: E3.5.1.1, ansA, ansB; L-asparaginase	Function	2
K01426	K01426: E3.5.1.4, amiE; amidase	Function	5
	lvl3: Aminobenzoate degradation [PATH:ko00627]	3	7
K01436	K01436: yhaA; amidohydrolase	Function	1
	lvl3: Primary bile acid biosynthesis [PATH:ko00120]	3	1
K01442	K01442: cbh; choloylglycine hydrolase	Function	3
	lvl3: Secondary bile acid biosynthesis [PATH:ko00121]	3	2
K01443	K01443: nagA, AMDHD2; N-acetylglucosamine-6-phosphate deacetylase	Function	1
K01447	K01447: xlyAB; N-acetylmuramoyl-L-alanine amidase	Function	1
	lvl3: Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	3	7
K01448	K01448: amiABC; N-acetylmuramoyl-L-alanine amidase	Function	3
K01460	K01460: gsp; glutathionylspermidine amidase/synthetase	Function	1
K01462	K01462: PDF, def; peptide deformylase	Function	1
K01463	K01463: bshB1; N-acetylglucosamine malate deacetylase 1	Function	1
K01465	K01465: URA4, pyrC; dihydroorotase	Function	1
K01475	K01475: E3.5.2.20; isatin hydrolase	Function	1
K01476	K01476: E3.5.3.1, rocF, arg; arginase	Function	3
	lvl2: Infectious disease: parasitic	2	2
	lvl3: Amoebiasis [PATH:ko05146]	3	2
K01478	K01478: arcA; arginine deiminase	Function	1
K01480	K01480: speB; agmatinase	Function	1
K01485	K01485: codA; cytosine/creatinine deaminase	Function	2
K01486	K01486: ade; adenine deaminase	Function	1
K01489	K01489: cdd, CDA; cytidine deaminase	Function	2
K01491	K01491: folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase	Function	2
K01493	K01493: comEB; dCMP deaminase	Function	2
	lvl3: Secretion system [BR:ko02044]	3	68
K01497	K01497: ribA, RIB1; GTP cyclohydrolase II	Function	3
	lvl3: Quorum sensing [PATH:ko02024]	3	50
K01501	K01501: E3.5.5.1; nitrilase	Function	5
K01507	K01507: ppa; inorganic pyrophosphatase	Function	1
K01512	K01512: acyP; acylphosphatase	Function	2
K01515	K01515: nudF; ADP-ribose pyrophosphatase	Function	1
K01519	K01519: ITPA; inosine triphosphate pyrophosphatase	Function	2
K01520	K01520: dut, DUT; dUTP pyrophosphatase	Function	3
K01523	K01523: hisE; phosphoribosyl-ATP pyrophosphohydrolase	Function	1
K01524	K01524: ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	Function	1
K01529	K01529: yjjX; inosine/xanthosine triphosphatase	Function	1
K01533	K01533: copB; P-type Cu2+ transporter	Function	1
K01534	K01534: zntA; Zn2+/Cd2+-exporting ATPase	Function	1
K01547	K01547: kdpB; potassium-transporting ATPase ATP-binding subunit	Function	1
K01551	K01551: arsA, ASNA1, GET3; arsenite/tail-anchored protein-transporting ATPase	Function	2
K01552	K01552: ecfA; energy-coupling factor transport system ATP-binding protein	Function	1
K01556	K01556: KYNU, kynU; kynureninase	Function	1
K01560	K01560: E3.8.1.2; 2-haloacid dehalogenase	Function	2
	lvl3: Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361]	3	2
K01579	K01579: panD; aspartate 1-decarboxylase	Function	2
K01580	K01580: E4.1.1.15, gadB, gadA, GAD; glutamate decarboxylase	Function	7
	lvl3: GABAergic synapse [PATH:ko04727]	3	2
	lvl3: Type I diabetes mellitus [PATH:ko04940]	3	2
K01585	K01585: speA; arginine decarboxylase	Function	1
K01586	K01586: lysA; diaminopimelate decarboxylase	Function	1
K01588	K01588: purE; 5-(carboxyamino)imidazole ribonucleotide mutase	Function	1
K01589	K01589: purK; 5-(carboxyamino)imidazole ribonucleotide synthase	Function	1
K01591	K01591: pyrF; orotidine-5'-phosphate decarboxylase	Function	1
K01599	K01599: hemE, UROD; uroporphyrinogen decarboxylase	Function	1
K01609	K01609: trpC; indole-3-glycerol phosphate synthase	Function	1
K01610	K01610: E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP)	Function	4
K01611	K01611: speD, AMD1; S-adenosylmethionine decarboxylase	Function	2
K01613	K01613: psd, PISD; phosphatidylserine decarboxylase	Function	1
K01619	K01619: deoC, DERA; deoxyribose-phosphate aldolase	Function	1
K01620	K01620: ltaE; threonine aldolase	Function	1
K01626	K01626: E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase	Function	2
K01633	K01633: folB; 7,8-dihydroneopterin aldolase/epimerase/oxygenase	Function	1
K01637	K01637: E4.1.3.1, aceA; isocitrate lyase	Function	1
K01638	K01638: aceB, glcB; malate synthase	Function	2
K01643	K01643: citF; citrate lyase subunit alpha / citrate CoA-transferase	Function	1
K01652	K01652: E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit	Function	4
	lvl3: C5-Branched dibasic acid metabolism [PATH:ko00660]	3	3
K01657	K01657: trpE; anthranilate synthase component I	Function	4
	lvl3: Phenazine biosynthesis [PATH:ko00405]	3	2
	lvl3: Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	3	22
K01658	K01658: trpG; anthranilate synthase component II	Function	4
K01659	K01659: prpC; 2-methylcitrate synthase	Function	1
K01661	K01661: menB; naphthoate synthase	Function	1
K01662	K01662: dxs; 1-deoxy-D-xylulose-5-phosphate synthase	Function	2
K01665	K01665: pabB; para-aminobenzoate synthetase component I	Function	1
K01669	K01669: phrB; deoxyribodipyrimidine photo-lyase	Function	1
K01673	K01673: cynT, can; carbonic anhydrase	Function	1
K01676	K01676: E4.2.1.2A, fumA, fumB; fumarate hydratase, class I	Function	3
K01679	K01679: E4.2.1.2B, fumC, FH; fumarate hydratase, class II	Function	6
	lvl3: Renal cell carcinoma [PATH:ko05211]	3	1
	lvl3: Cushing syndrome [PATH:ko04934]	3	1
K01681	K01681: ACO, acnA; aconitate hydratase	Function	3
K01686	K01686: uxuA; mannonate dehydratase	Function	1
K01687	K01687: ilvD; dihydroxy-acid dehydratase	Function	2
K01689	K01689: ENO, eno; enolase	Function	6
K01693	K01693: hisB; imidazoleglycerol-phosphate dehydratase	Function	1
K01695	K01695: trpA; tryptophan synthase alpha chain	Function	2
K01696	K01696: trpB; tryptophan synthase beta chain	Function	2
K01698	K01698: hemB, ALAD; porphobilinogen synthase	Function	2
K01710	K01710: rfbB, rmlB, rffG; dTDP-glucose 4,6-dehydratase	Function	5
	lvl3: Biosynthesis of vancomycin group antibiotics [PATH:ko01055]	3	1
K01712	K01712: hutU, UROC1; urocanate hydratase	Function	1
K01714	K01714: dapA; 4-hydroxy-tetrahydrodipicolinate synthase	Function	2
K01719	K01719: hemD, UROS; uroporphyrinogen-III synthase	Function	1
K01724	K01724: PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase	Function	2
K01726	K01726: GAMMACA; gamma-carbonic anhydrase	Function	1
K01728	K01728: pel; pectate lyase	Function	2
K01734	K01734: mgsA; methylglyoxal synthase	Function	1
K01735	K01735: aroB; 3-dehydroquinate synthase	Function	1
K01736	K01736: aroC; chorismate synthase	Function	1
K01737	K01737: queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase	Function	2
K01738	K01738: cysK; cysteine synthase	Function	2
K01744	K01744: aspA; aspartate ammonia-lyase	Function	1
K01749	K01749: hemC, HMBS; hydroxymethylbilane synthase	Function	1
K01752	K01752: E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase	Function	2
K01755	K01755: argH, ASL; argininosuccinate lyase	Function	3
K01756	K01756: purB, ADSL; adenylosuccinate lyase	Function	2
K01758	K01758: CTH; cystathionine gamma-lyase	Function	4
K01766	K01766: csdA; cysteine sulfinate desulfinase	Function	1
K01770	K01770: ispF; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	Function	1
K01772	K01772: hemH, FECH; protoporphyrin/coproporphyrin ferrochelatase	Function	1
	lvl3: D-Alanine metabolism [PATH:ko00473]	3	2
K01775	K01775: alr; alanine racemase	Function	3
	lvl3: D-Glutamine and D-glutamate metabolism [PATH:ko00471]	3	5
K01776	K01776: murI; glutamate racemase	Function	2
K01779	K01779: racD; aspartate racemase	Function	2
	lvl3: Nonribosomal peptide structures [PATH:ko01054]	3	1
K01783	K01783: rpe, RPE; ribulose-phosphate 3-epimerase	Function	3
K01784	K01784: galE, GALE; UDP-glucose 4-epimerase	Function	3
K01785	K01785: galM, GALM; aldose 1-epimerase	Function	2
K01788	K01788: nanE; N-acylglucosamine-6-phosphate 2-epimerase	Function	1
K01791	K01791: wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	Function	4
K01792	K01792: E5.1.3.15; glucose-6-phosphate 1-epimerase	Function	1
K01799	K01799: nicE, maiA; maleate isomerase	Function	2
K01803	K01803: TPI, tpiA; triosephosphate isomerase (TIM)	Function	5
K01805	K01805: xylA; xylose isomerase	Function	2
K01807	K01807: rpiA; ribose 5-phosphate isomerase A	Function	2
K01808	K01808: rpiB; ribose 5-phosphate isomerase B	Function	3
K01810	K01810: GPI, pgi; glucose-6-phosphate isomerase	Function	5
K01811	K01811: xylS, yicI; alpha-D-xyloside xylohydrolase	Function	1
K01814	K01814: hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase	Function	1
K01817	K01817: trpF; phosphoribosylanthranilate isomerase	Function	1
K01821	K01821: praC, xylH; 4-oxalocrotonate tautomerase	Function	3
	lvl3: Xylene degradation [PATH:ko00622]	3	2
	lvl3: Dioxin degradation [PATH:ko00621]	3	1
K01823	K01823: idi, IDI; isopentenyl-diphosphate Delta-isomerase	Function	1
K01825	K01825: fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase	Function	11
	lvl3: Limonene and pinene degradation [PATH:ko00903]	3	1
	lvl3: Caprolactam degradation [PATH:ko00930]	3	2
K01835	K01835: pgm; phosphoglucomutase	Function	7
K01838	K01838: pgmB; beta-phosphoglucomutase	Function	1
K01839	K01839: deoB; phosphopentomutase	Function	2
K01840	K01840: manB; phosphomannomutase	Function	3
K01845	K01845: hemL; glutamate-1-semialdehyde 2,1-aminomutase	Function	2
K01866	K01866: YARS, tyrS; tyrosyl-tRNA synthetase	Function	4
	lvl3: Mitochondrial biogenesis [BR:ko03029]	3	35
K01867	K01867: WARS, trpS; tryptophanyl-tRNA synthetase	Function	3
K01868	K01868: TARS, thrS; threonyl-tRNA synthetase	Function	3
K01869	K01869: LARS, leuS; leucyl-tRNA synthetase	Function	4
K01870	K01870: IARS, ileS; isoleucyl-tRNA synthetase	Function	3
K01872	K01872: AARS, alaS; alanyl-tRNA synthetase	Function	3
K01873	K01873: VARS, valS; valyl-tRNA synthetase	Function	3
K01874	K01874: MARS, metG; methionyl-tRNA synthetase	Function	4
K01875	K01875: SARS, serS; seryl-tRNA synthetase	Function	3
K01876	K01876: DARS2, aspS; aspartyl-tRNA synthetase	Function	4
K01878	K01878: glyQ; glycyl-tRNA synthetase alpha chain	Function	3
K01879	K01879: glyS; glycyl-tRNA synthetase beta chain	Function	3
K01881	K01881: PARS, proS; prolyl-tRNA synthetase	Function	3
K01883	K01883: CARS, cysS; cysteinyl-tRNA synthetase	Function	3
K01885	K01885: EARS, gltX; glutamyl-tRNA synthetase	Function	5
K01887	K01887: RARS, argS; arginyl-tRNA synthetase	Function	4
K01889	K01889: FARSA, pheS; phenylalanyl-tRNA synthetase alpha chain	Function	3
K01890	K01890: FARSB, pheT; phenylalanyl-tRNA synthetase beta chain	Function	3
K01892	K01892: HARS, hisS; histidyl-tRNA synthetase	Function	3
K01893	K01893: NARS, asnS; asparaginyl-tRNA synthetase	Function	3
K01895	K01895: ACSS1_2, acs; acetyl-CoA synthetase	Function	7
K01897	K01897: ACSL, fadD; long-chain acyl-CoA synthetase	Function	10
	lvl3: Peroxisome [PATH:ko04146]	3	5
	lvl3: Ferroptosis [PATH:ko04216]	3	1
	lvl3: Adipocytokine signaling pathway [PATH:ko04920]	3	1
K01902	K01902: sucD; succinyl-CoA synthetase alpha subunit	Function	4
K01903	K01903: sucC; succinyl-CoA synthetase beta subunit	Function	4
K01911	K01911: menE; o-succinylbenzoate---CoA ligase	Function	1
K01914	K01914: asnA; aspartate--ammonia ligase	Function	2
K01915	K01915: glnA, GLUL; glutamine synthetase	Function	9
	lvl3: Glutamatergic synapse [PATH:ko04724]	3	2
K01916	K01916: nadE; NAD+ synthase	Function	1
K01918	K01918: panC; pantoate--beta-alanine ligase	Function	2
K01919	K01919: gshA; glutamate--cysteine ligase	Function	2
K01921	K01921: ddl; D-alanine-D-alanine ligase	Function	4
K01923	K01923: purC; phosphoribosylaminoimidazole-succinocarboxamide synthase	Function	1
K01924	K01924: murC; UDP-N-acetylmuramate--alanine ligase	Function	3
K01925	K01925: murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase	Function	3
K01926	K01926: rex; redox-sensing transcriptional repressor	Function	1
K01928	K01928: murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	Function	3
K01929	K01929: murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	Function	3
K01933	K01933: purM; phosphoribosylformylglycinamidine cyclo-ligase	Function	1
K01934	K01934: MTHFS; 5-formyltetrahydrofolate cyclo-ligase	Function	1
K01935	K01935: bioD; dethiobiotin synthetase	Function	1
K01937	K01937: pyrG, CTPS; CTP synthase	Function	1
K01938	K01938: fhs; formate--tetrahydrofolate ligase	Function	2
K01939	K01939: purA, ADSS; adenylosuccinate synthase	Function	2
K01940	K01940: argG, ASS1; argininosuccinate synthase	Function	4
K01945	K01945: purD; phosphoribosylamine---glycine ligase	Function	1
K01951	K01951: guaA, GMPS; GMP synthase (glutamine-hydrolysing)	Function	3
K01953	K01953: asnB, ASNS; asparagine synthase (glutamine-hydrolysing)	Function	2
K01955	K01955: carB, CPA2; carbamoyl-phosphate synthase large subunit	Function	2
K01956	K01956: carA, CPA1; carbamoyl-phosphate synthase small subunit	Function	2
K01958	K01958: PC, pyc; pyruvate carboxylase	Function	3
K01961	K01961: accC; acetyl-CoA carboxylase, biotin carboxylase subunit	Function	4
K01962	K01962: accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha	Function	4
K01963	K01963: accD; acetyl-CoA carboxylase carboxyl transferase subunit beta	Function	4
	lvl3: DNA replication [PATH:ko03030]	3	16
K01972	K01972: E6.5.1.2, ligA, ligB; DNA ligase (NAD+)	Function	6
	lvl3: Nucleotide excision repair [PATH:ko03420]	3	7
	lvl3: Mismatch repair [PATH:ko03430]	3	19
K01975	K01975: thpR; RNA 2',3'-cyclic 3'-phosphodiesterase	Function	1
K01990	K01990: ABC-2.A; ABC-2 type transport system ATP-binding protein	Function	1
K01991	K01991: wza, gfcE; polysaccharide biosynthesis/export protein	Function	3
	lvl2: Unclassified: signaling and cellular processes	2	52
	lvl3: Structural proteins	3	8
K01993	K01993: ABC-2.TX; HlyD family secretion protein	Function	1
	lvl3: ABC transporters [PATH:ko02010]	3	103
K01995	K01995: livG; branched-chain amino acid transport system ATP-binding protein	Function	3
K01998	K01998: livM; branched-chain amino acid transport system permease protein	Function	3
K01999	K01999: livK; branched-chain amino acid transport system substrate-binding protein	Function	3
K02000	K02000: proV; glycine betaine/proline transport system ATP-binding protein	Function	2
K02001	K02001: proW; glycine betaine/proline transport system permease protein	Function	2
K02003	K02003: ABC.CD.A; putative ABC transport system ATP-binding protein	Function	1
K02004	K02004: ABC.CD.P; putative ABC transport system permease protein	Function	1
K02010	K02010: afuC, fbpC; iron(III) transport system ATP-binding protein	Function	2
K02011	K02011: afuB, fbpB; iron(III) transport system permease protein	Function	2
K02012	K02012: afuA, fbpA; iron(III) transport system substrate-binding protein	Function	2
K02013	K02013: ABC.FEV.A; iron complex transport system ATP-binding protein	Function	1
K02015	K02015: ABC.FEV.P; iron complex transport system permease protein	Function	1
K02016	K02016: ABC.FEV.S; iron complex transport system substrate-binding protein	Function	1
K02018	K02018: modB; molybdate transport system permease protein	Function	2
K02020	K02020: modA; molybdate transport system substrate-binding protein	Function	2
K02025	K02025: ABC.MS.P; multiple sugar transport system permease protein	Function	1
K02026	K02026: ABC.MS.P1; multiple sugar transport system permease protein	Function	1
K02027	K02027: ABC.MS.S; multiple sugar transport system substrate-binding protein	Function	1
K02028	K02028: ABC.PA.A; polar amino acid transport system ATP-binding protein	Function	1
K02029	K02029: ABC.PA.P; polar amino acid transport system permease protein	Function	1
K02031	K02031: ddpD; peptide/nickel transport system ATP-binding protein	Function	2
K02032	K02032: ddpF; peptide/nickel transport system ATP-binding protein	Function	2
K02033	K02033: ABC.PE.P; peptide/nickel transport system permease protein	Function	2
K02034	K02034: ABC.PE.P1; peptide/nickel transport system permease protein	Function	2
K02036	K02036: pstB; phosphate transport system ATP-binding protein	Function	2
K02037	K02037: pstC; phosphate transport system permease protein	Function	2
K02038	K02038: pstA; phosphate transport system permease protein	Function	2
	lvl3: Others	3	9
K02039	K02039: phoU; phosphate transport system protein	Function	1
K02040	K02040: pstS; phosphate transport system substrate-binding protein	Function	4
	lvl3: Tuberculosis [PATH:ko05152]	3	4
K02045	K02045: cysA; sulfate/thiosulfate transport system ATP-binding protein	Function	3
K02053	K02053: ABC.SP.P; putative spermidine/putrescine transport system permease protein	Function	2
K02054	K02054: ABC.SP.P1; putative spermidine/putrescine transport system permease protein	Function	2
K02057	K02057: ABC.SS.P; simple sugar transport system permease protein	Function	1
K02058	K02058: ABC.SS.S; simple sugar transport system substrate-binding protein	Function	1
K02068	K02068: STAR1, fetA; UDP-glucose/iron transport system ATP-binding protein	Function	1
K02069	K02069: STAR2, fetB; UDP-glucose/iron transport system permease protein	Function	1
K02071	K02071: metN; D-methionine transport system ATP-binding protein	Function	2
K02072	K02072: metI; D-methionine transport system permease protein	Function	2
K02073	K02073: metQ; D-methionine transport system substrate-binding protein	Function	2
K02076	K02076: zurR, zur; Fur family transcriptional regulator, zinc uptake regulator	Function	1
K02078	K02078: acpP; acyl carrier protein	Function	2
	lvl3: Biosynthesis of various secondary metabolites - part 2 [PATH:ko00998]	3	2
	lvl2: Unclassified: genetic information processing	2	42
	lvl3: Replication and repair	3	20
K02086	K02086: dnaD; DNA replication protein	Function	1
K02099	K02099: araC; AraC family transcriptional regulator, arabinose operon regulatory protein	Function	1
K02108	K02108: ATPF0A, atpB; F-type H+-transporting ATPase subunit a	Function	4
	lvl3: Photosynthesis [PATH:ko00195]	3	8
	lvl3: Photosynthesis proteins [BR:ko00194]	3	9
K02109	K02109: ATPF0B, atpF; F-type H+-transporting ATPase subunit b	Function	3
K02110	K02110: ATPF0C, atpE; F-type H+-transporting ATPase subunit c	Function	3
K02111	K02111: ATPF1A, atpA; F-type H+/Na+-transporting ATPase subunit alpha	Function	3
K02113	K02113: ATPF1D, atpH; F-type H+-transporting ATPase subunit delta	Function	3
K02114	K02114: ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon	Function	3
K02115	K02115: ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma	Function	3
K02133	K02133: ATPeF1B, ATP5B, ATP2; F-type H+-transporting ATPase subunit beta	Function	9
K02160	K02160: accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein	Function	4
K02167	K02167: betI; TetR/AcrR family transcriptional regulator, transcriptional repressor of bet genes	Function	1
K02168	K02168: betT, betS; choline/glycine/proline betaine transport protein	Function	1
K02169	K02169: bioC; malonyl-CoA O-methyltransferase	Function	1
K02171	K02171: blaI; BlaI family transcriptional regulator, penicillinase repressor	Function	3
K02193	K02193: ccmA; heme exporter protein A	Function	2
K02199	K02199: ccmG, dsbE; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE	Function	1
K02204	K02204: thrB2; homoserine kinase type II	Function	1
K02221	K02221: yggT; YggT family protein	Function	1
	lvl3: Cofactor metabolism	3	5
K02234	K02234: cobW; cobalamin biosynthesis protein CobW	Function	1
K02236	K02236: comC; leader peptidase (prepilin peptidase) / N-methyltransferase	Function	1
K02237	K02237: comEA; competence protein ComEA	Function	1
K02238	K02238: comEC; competence protein ComEC	Function	1
K02240	K02240: comFA; competence protein ComFA	Function	1
K02242	K02242: comFC; competence protein ComFC	Function	1
K02243	K02243: comGA; competence protein ComGA	Function	1
K02244	K02244: comGB; competence protein ComGB	Function	1
K02245	K02245: comGC; competence protein ComGC	Function	1
K02246	K02246: comGD; competence protein ComGD	Function	1
K02250	K02250: comK; competence protein ComK	Function	3
K02257	K02257: COX10, ctaB, cyoE; heme o synthase	Function	5
K02259	K02259: COX15, ctaA; heme a synthase	Function	5
K02274	K02274: coxA, ctaD; cytochrome c oxidase subunit I	Function	1
