NZ_MTKN01000090.1_orf234188	738d2a1a087e685aae1864e4b2d1044f	533	Pfam	PF00326	Prolyl oligopeptidase family	356	523	6.0E-25	T	24-06-2023	IPR001375	Peptidase S9, prolyl oligopeptidase, catalytic domain
NZ_MTKN01000067.1_orf204654	70eb0e6857d47c5f949f0662e7bf73fa	590	SMART	SM00483	polxneu3	14	329	2.7E-5	T	24-06-2023	IPR002054	DNA-directed DNA polymerase X
NZ_MTKN01000067.1_orf204654	70eb0e6857d47c5f949f0662e7bf73fa	590	Gene3D	G3DSA:1.10.150.20	-	99	164	5.2E-8	T	24-06-2023	-	-
NZ_MTKN01000067.1_orf204654	70eb0e6857d47c5f949f0662e7bf73fa	590	Pfam	PF14791	DNA polymerase beta thumb	269	329	8.4E-9	T	24-06-2023	IPR029398	DNA polymerase beta, thumb domain
NZ_MTKN01000067.1_orf204654	70eb0e6857d47c5f949f0662e7bf73fa	590	Gene3D	G3DSA:3.30.210.10	DNA polymerase, thumb domain	275	339	4.5E-13	T	24-06-2023	IPR037160	DNA polymerase, thumb domain superfamily
NZ_MTKN01000020.1_orf66918	16f32e2a7c894b1c61c06a5b72581a1a	807	Pfam	PF02687	FtsX-like permease family	689	800	1.8E-7	T	24-06-2023	IPR003838	ABC3 transporter permease protein domain
NZ_MTKN01000020.1_orf66918	16f32e2a7c894b1c61c06a5b72581a1a	807	Pfam	PF02687	FtsX-like permease family	301	417	1.0E-12	T	24-06-2023	IPR003838	ABC3 transporter permease protein domain
NZ_MTKN01000020.1_orf66918	16f32e2a7c894b1c61c06a5b72581a1a	807	PANTHER	PTHR30572	MEMBRANE COMPONENT OF TRANSPORTER-RELATED	519	805	1.7E-59	T	24-06-2023	-	-
NZ_MTKN01000020.1_orf66918	16f32e2a7c894b1c61c06a5b72581a1a	807	Pfam	PF12704	MacB-like periplasmic core domain	31	242	9.1E-16	T	24-06-2023	IPR025857	MacB-like periplasmic core domain
NZ_MTKN01000020.1_orf66918	16f32e2a7c894b1c61c06a5b72581a1a	807	Pfam	PF12704	MacB-like periplasmic core domain	535	650	2.3E-6	T	24-06-2023	IPR025857	MacB-like periplasmic core domain
NZ_MTKN01000132.1_orf33913	deaba9e01452ddc7a626d0e0beed677a	193	Pfam	PF13563	2'-5' RNA ligase superfamily	43	178	1.2E-8	T	24-06-2023	-	-
NZ_MTKN01000132.1_orf33913	deaba9e01452ddc7a626d0e0beed677a	193	SUPERFAMILY	SSF55144	LigT-like	47	191	9.68E-5	T	24-06-2023	IPR009097	Cyclic phosphodiesterase
NZ_MTKN01000132.1_orf33913	deaba9e01452ddc7a626d0e0beed677a	193	Gene3D	G3DSA:3.90.1140.10	Cyclic phosphodiesterase	32	192	4.4E-11	T	24-06-2023	-	-
NZ_MTKN01000080.1_orf221605	f6ba545a41282246db52642fe9a19fd2	403	Pfam	PF14294	Domain of unknown function (DUF4372)	11	82	4.9E-18	T	24-06-2023	IPR025399	Domain of unknown function DUF4372
NZ_MTKN01000080.1_orf221605	f6ba545a41282246db52642fe9a19fd2	403	Pfam	PF01609	Transposase DDE domain	133	348	4.3E-26	T	24-06-2023	IPR002559	Transposase, IS4-like
NZ_MTKN01000080.1_orf221605	f6ba545a41282246db52642fe9a19fd2	403	SUPERFAMILY	SSF53098	Ribonuclease H-like	130	362	1.29E-28	T	24-06-2023	IPR012337	Ribonuclease H-like superfamily
NZ_MTKN01000080.1_orf221605	f6ba545a41282246db52642fe9a19fd2	403	PANTHER	PTHR33258	TRANSPOSASE INSL FOR INSERTION SEQUENCE ELEMENT IS186A-RELATED	34	364	5.2E-52	T	24-06-2023	-	-
NZ_MTKN01000087.1_orf232599	d47372dd66af0f62973a21b8496686e2	594	Coils	Coil	Coil	480	527	-	T	24-06-2023	-	-
NZ_MTKN01000042.1_orf151727	a699c9726c584295408b35f2a3d37870	675	Pfam	PF18764	Nitrous oxide reductase propeller repeat	445	515	4.7E-33	T	24-06-2023	IPR041114	Nitrous oxide reductase, propeller repeat 1
NZ_MTKN01000042.1_orf151727	a699c9726c584295408b35f2a3d37870	675	Gene3D	G3DSA:2.130.10.10	-	55	537	2.7E-154	T	24-06-2023	IPR015943	WD40/YVTN repeat-like-containing domain superfamily
NZ_MTKN01000042.1_orf151727	a699c9726c584295408b35f2a3d37870	675	TIGRFAM	TIGR04246	nitrous_NosZ_Gp: nitrous-oxide reductase, Sec-dependent	52	653	1.7E-282	T	24-06-2023	IPR026468	Nitrous-oxide reductase, Sec-dependent
NZ_MTKN01000042.1_orf151727	a699c9726c584295408b35f2a3d37870	675	PANTHER	PTHR42838	CYTOCHROME C OXIDASE SUBUNIT II	36	654	3.0E-96	T	24-06-2023	-	-
NZ_MTKN01000042.1_orf151727	a699c9726c584295408b35f2a3d37870	675	CDD	cd04223	N2OR_C	558	653	3.97568E-51	T	24-06-2023	IPR034205	Nitrous-oxide reductase, C-terminal
NZ_MTKN01000042.1_orf151727	a699c9726c584295408b35f2a3d37870	675	SUPERFAMILY	SSF50974	Nitrous oxide reductase, N-terminal domain	55	527	1.2E-73	T	24-06-2023	IPR011045	Nitrous oxide reductase, N-terminal
NZ_MTKN01000042.1_orf151727	a699c9726c584295408b35f2a3d37870	675	Gene3D	G3DSA:2.60.40.420	-	538	653	8.1E-26	T	24-06-2023	IPR008972	Cupredoxin
NZ_MTKN01000042.1_orf151727	a699c9726c584295408b35f2a3d37870	675	SUPERFAMILY	SSF49503	Cupredoxins	541	652	7.3E-20	T	24-06-2023	IPR008972	Cupredoxin
NZ_MTKN01000019.1_orf62593	b45ee622916b35d557b8478aba4f0572	856	Gene3D	G3DSA:3.20.20.520	Glycosyl hydrolase family 115	204	488	4.3E-129	T	24-06-2023	IPR042301	Glycosyl hydrolase 115 superfamily
NZ_MTKN01000019.1_orf62593	b45ee622916b35d557b8478aba4f0572	856	Gene3D	G3DSA:2.60.120.1620	-	714	856	7.9E-18	T	24-06-2023	-	-
NZ_MTKN01000019.1_orf62593	b45ee622916b35d557b8478aba4f0572	856	Gene3D	G3DSA:1.20.58.2150	-	550	702	1.7E-35	T	24-06-2023	-	-
NZ_MTKN01000019.1_orf62593	b45ee622916b35d557b8478aba4f0572	856	Pfam	PF17829	Gylcosyl hydrolase family 115 C-terminal domain	719	855	9.5E-17	T	24-06-2023	IPR041437	Gylcosyl hydrolase 115 C-terminal domain
NZ_MTKN01000019.1_orf62593	b45ee622916b35d557b8478aba4f0572	856	PANTHER	PTHR37842	-	560	702	5.3E-211	T	24-06-2023	-	-
NZ_MTKN01000019.1_orf62593	b45ee622916b35d557b8478aba4f0572	856	Pfam	PF15979	Glycosyl hydrolase family 115	200	513	9.1E-137	T	24-06-2023	IPR031924	Glycosyl hydrolase family 115
NZ_MTKN01000019.1_orf62593	b45ee622916b35d557b8478aba4f0572	856	Coils	Coil	Coil	590	610	-	T	24-06-2023	-	-
NZ_MTKN01000019.1_orf62593	b45ee622916b35d557b8478aba4f0572	856	Gene3D	G3DSA:3.30.379.10	-	29	202	1.1E-42	T	24-06-2023	IPR029018	Beta-hexosaminidase-like, domain 2
NZ_MTKN01000019.1_orf62593	b45ee622916b35d557b8478aba4f0572	856	SUPERFAMILY	SSF55545	beta-N-acetylhexosaminidase-like domain	37	183	7.72E-8	T	24-06-2023	IPR029018	Beta-hexosaminidase-like, domain 2
NZ_MTKN01000219.1_orf85545	ef8825a670379a126423521101803777	68	MobiDBLite	mobidb-lite	consensus disorder prediction	1	34	-	T	24-06-2023	-	-
NZ_MTKN01000219.1_orf85545	ef8825a670379a126423521101803777	68	MobiDBLite	mobidb-lite	consensus disorder prediction	18	34	-	T	24-06-2023	-	-
NZ_MTKN01000021.1_orf80542	6e71dd7d0fc2ee4250704efcfafce874	983	SUPERFAMILY	SSF49464	Carboxypeptidase regulatory domain-like	34	125	1.96E-13	T	24-06-2023	IPR008969	Carboxypeptidase-like, regulatory domain superfamily
NZ_MTKN01000021.1_orf80542	6e71dd7d0fc2ee4250704efcfafce874	983	Gene3D	G3DSA:2.40.170.20	-	306	983	7.2E-20	T	24-06-2023	IPR036942	TonB-dependent receptor-like, beta-barrel domain superfamily
NZ_MTKN01000021.1_orf80542	6e71dd7d0fc2ee4250704efcfafce874	983	Pfam	PF00593	TonB dependent receptor	394	981	6.5E-32	T	24-06-2023	IPR000531	TonB-dependent receptor-like, beta-barrel
NZ_MTKN01000021.1_orf80542	6e71dd7d0fc2ee4250704efcfafce874	983	ProSitePatterns	PS00018	EF-hand calcium-binding domain.	819	831	-	T	24-06-2023	IPR018247	EF-Hand 1, calcium-binding site
NZ_MTKN01000021.1_orf80542	6e71dd7d0fc2ee4250704efcfafce874	983	SUPERFAMILY	SSF56935	Porins	110	983	4.07E-86	T	24-06-2023	-	-
NZ_MTKN01000021.1_orf80542	6e71dd7d0fc2ee4250704efcfafce874	983	TIGRFAM	TIGR04057	SusC_RagA_signa: TonB-dependent outer membrane receptor, SusC/RagA subfamily, signature region	214	244	5.4E-18	T	24-06-2023	IPR023997	TonB-dependent outer membrane protein SusC/RagA, conserved site
NZ_MTKN01000021.1_orf80542	6e71dd7d0fc2ee4250704efcfafce874	983	Pfam	PF13715	CarboxypepD_reg-like domain	34	114	2.6E-12	T	24-06-2023	-	-
NZ_MTKN01000021.1_orf80542	6e71dd7d0fc2ee4250704efcfafce874	983	TIGRFAM	TIGR04056	OMP_RagA_SusC: TonB-linked outer membrane protein, SusC/RagA family	34	983	9.1E-217	T	24-06-2023	IPR023996	TonB-dependent outer membrane protein, SusC/RagA
NZ_MTKN01000021.1_orf80542	6e71dd7d0fc2ee4250704efcfafce874	983	PANTHER	PTHR47322	SUSC HOMOLOG-RELATED	4	983	2.0E-221	T	24-06-2023	-	-
NZ_MTKN01000021.1_orf80542	6e71dd7d0fc2ee4250704efcfafce874	983	Pfam	PF07715	TonB-dependent Receptor Plug Domain	122	238	2.9E-19	T	24-06-2023	IPR012910	TonB-dependent receptor, plug domain
NZ_MTKN01000021.1_orf80542	6e71dd7d0fc2ee4250704efcfafce874	983	Gene3D	G3DSA:2.170.130.10	-	104	243	5.4E-30	T	24-06-2023	IPR037066	TonB-dependent receptor, plug domain superfamily
NZ_MTKN01000021.1_orf80542	6e71dd7d0fc2ee4250704efcfafce874	983	Gene3D	G3DSA:2.60.40.1120	-	34	103	1.2E-7	T	24-06-2023	-	-
NZ_MTKN01000360.1_orf138053	2784ffbfb95bd42b1481b1579c5bd77b	45	MobiDBLite	mobidb-lite	consensus disorder prediction	1	21	-	T	24-06-2023	-	-
NZ_MTKN01000041.1_orf149977	1efec959bfa0226e927233589899243f	955	SUPERFAMILY	SSF56935	Porins	145	946	7.63E-74	T	24-06-2023	-	-
NZ_MTKN01000041.1_orf149977	1efec959bfa0226e927233589899243f	955	Pfam	PF07715	TonB-dependent Receptor Plug Domain	143	249	3.6E-14	T	24-06-2023	IPR012910	TonB-dependent receptor, plug domain
NZ_MTKN01000041.1_orf149977	1efec959bfa0226e927233589899243f	955	Pfam	PF13715	CarboxypepD_reg-like domain	42	126	1.6E-18	T	24-06-2023	-	-
NZ_MTKN01000041.1_orf149977	1efec959bfa0226e927233589899243f	955	Gene3D	G3DSA:2.170.130.10	-	123	253	3.9E-17	T	24-06-2023	IPR037066	TonB-dependent receptor, plug domain superfamily
NZ_MTKN01000041.1_orf149977	1efec959bfa0226e927233589899243f	955	SUPERFAMILY	SSF49464	Carboxypeptidase regulatory domain-like	41	129	3.34E-16	T	24-06-2023	IPR008969	Carboxypeptidase-like, regulatory domain superfamily
NZ_MTKN01000041.1_orf149977	1efec959bfa0226e927233589899243f	955	Pfam	PF00593	TonB dependent receptor	485	946	4.8E-31	T	24-06-2023	IPR000531	TonB-dependent receptor-like, beta-barrel
NZ_MTKN01000041.1_orf149977	1efec959bfa0226e927233589899243f	955	TIGRFAM	TIGR01782	TonB-Xanth-Caul: TonB-dependent receptor	123	948	3.2E-142	T	24-06-2023	IPR010104	Bacterial TonB-dependent receptor
NZ_MTKN01000041.1_orf149977	1efec959bfa0226e927233589899243f	955	Gene3D	G3DSA:2.40.170.20	-	256	955	2.9E-41	T	24-06-2023	IPR036942	TonB-dependent receptor-like, beta-barrel domain superfamily
NZ_MTKN01000041.1_orf149977	1efec959bfa0226e927233589899243f	955	Gene3D	G3DSA:2.60.40.1120	-	42	118	1.0E-14	T	24-06-2023	-	-
NZ_MTKN01000041.1_orf149977	1efec959bfa0226e927233589899243f	955	PANTHER	PTHR40980	PLUG DOMAIN-CONTAINING PROTEIN	103	948	2.2E-127	T	24-06-2023	-	-
NZ_MTKN01000212.1_orf85409	3102abb317136dce2509dc251be7ff8e	52	MobiDBLite	mobidb-lite	consensus disorder prediction	22	36	-	T	24-06-2023	-	-
NZ_MTKN01000212.1_orf85409	3102abb317136dce2509dc251be7ff8e	52	MobiDBLite	mobidb-lite	consensus disorder prediction	1	21	-	T	24-06-2023	-	-
NZ_MTKN01000212.1_orf85409	3102abb317136dce2509dc251be7ff8e	52	MobiDBLite	mobidb-lite	consensus disorder prediction	1	52	-	T	24-06-2023	-	-
NZ_MTKN01000193.1_orf67431	6bc438ae75ae9778a2d5e6b71448ad2d	269	SUPERFAMILY	SSF53098	Ribonuclease H-like	103	262	4.4E-30	T	24-06-2023	IPR012337	Ribonuclease H-like superfamily
NZ_MTKN01000193.1_orf67431	6bc438ae75ae9778a2d5e6b71448ad2d	269	PANTHER	PTHR46889	TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED	6	267	9.5E-65	T	24-06-2023	-	-
NZ_MTKN01000193.1_orf67431	6bc438ae75ae9778a2d5e6b71448ad2d	269	Pfam	PF00665	Integrase core domain	109	206	8.7E-15	T	24-06-2023	IPR001584	Integrase, catalytic core
NZ_MTKN01000193.1_orf67431	6bc438ae75ae9778a2d5e6b71448ad2d	269	Pfam	PF13276	HTH-like domain	36	87	7.3E-16	T	24-06-2023	IPR025948	HTH-like domain
NZ_MTKN01000193.1_orf67431	6bc438ae75ae9778a2d5e6b71448ad2d	269	Gene3D	G3DSA:3.30.420.10	-	105	266	2.1E-17	T	24-06-2023	IPR036397	Ribonuclease H superfamily
NZ_MTKN01000193.1_orf67431	6bc438ae75ae9778a2d5e6b71448ad2d	269	Pfam	PF13333	Integrase core domain	213	266	8.8E-14	T	24-06-2023	IPR001584	Integrase, catalytic core
NZ_MTKN01000193.1_orf67431	6bc438ae75ae9778a2d5e6b71448ad2d	269	ProSiteProfiles	PS50994	Integrase catalytic domain profile.	107	268	17.47477	T	24-06-2023	IPR001584	Integrase, catalytic core
NZ_MTKN01000326.1_orf130538	895dbe37b5deb3d7a6e594c9ef96f149	44	MobiDBLite	mobidb-lite	consensus disorder prediction	20	35	-	T	24-06-2023	-	-
NZ_MTKN01000326.1_orf130538	895dbe37b5deb3d7a6e594c9ef96f149	44	MobiDBLite	mobidb-lite	consensus disorder prediction	20	44	-	T	24-06-2023	-	-
NZ_MTKN01000064.1_orf200245	2037291ceb29f9dd02bd51cc9fa9d237	469	ProSitePatterns	PS01149	Rsu family of pseudouridine synthase signature.	131	145	-	T	24-06-2023	IPR018496	Pseudouridine synthase, RsuA/RluB/E/F, conserved site
NZ_MTKN01000064.1_orf200245	2037291ceb29f9dd02bd51cc9fa9d237	469	Gene3D	G3DSA:3.10.290.10	-	30	88	4.2E-18	T	24-06-2023	IPR036986	RNA-binding S4 domain superfamily
NZ_MTKN01000064.1_orf200245	2037291ceb29f9dd02bd51cc9fa9d237	469	Pfam	PF01479	S4 domain	36	79	6.2E-8	T	24-06-2023	IPR002942	RNA-binding S4 domain
NZ_MTKN01000064.1_orf200245	2037291ceb29f9dd02bd51cc9fa9d237	469	Gene3D	G3DSA:3.30.70.1560	-	161	234	3.3E-52	T	24-06-2023	IPR042092	Pseudouridine synthase, RsuA/RluB/E/F, catalytic domain
NZ_MTKN01000064.1_orf200245	2037291ceb29f9dd02bd51cc9fa9d237	469	FunFam	G3DSA:3.30.70.1560:FF:000002	Pseudouridine synthase	161	234	1.9E-31	T	24-06-2023	-	-
NZ_MTKN01000064.1_orf200245	2037291ceb29f9dd02bd51cc9fa9d237	469	ProSiteProfiles	PS50889	S4 RNA-binding domain profile.	34	99	12.733478	T	24-06-2023	-	-
NZ_MTKN01000064.1_orf200245	2037291ceb29f9dd02bd51cc9fa9d237	469	PANTHER	PTHR47683	PSEUDOURIDINE SYNTHASE FAMILY PROTEIN-RELATED	32	277	1.3E-58	T	24-06-2023	-	-
NZ_MTKN01000064.1_orf200245	2037291ceb29f9dd02bd51cc9fa9d237	469	SUPERFAMILY	SSF55120	Pseudouridine synthase	95	256	7.52E-39	T	24-06-2023	IPR020103	Pseudouridine synthase, catalytic domain superfamily
NZ_MTKN01000064.1_orf200245	2037291ceb29f9dd02bd51cc9fa9d237	469	Pfam	PF00849	RNA pseudouridylate synthase	96	221	4.0E-13	T	24-06-2023	IPR006145	Pseudouridine synthase, RsuA/RluA-like
NZ_MTKN01000064.1_orf200245	2037291ceb29f9dd02bd51cc9fa9d237	469	CDD	cd00165	S4	36	100	1.15343E-6	T	24-06-2023	-	-
NZ_MTKN01000064.1_orf200245	2037291ceb29f9dd02bd51cc9fa9d237	469	CDD	cd02554	PseudoU_synth_RluF	95	257	4.10739E-96	T	24-06-2023	-	-
NZ_MTKN01000064.1_orf200245	2037291ceb29f9dd02bd51cc9fa9d237	469	SMART	SM00363	s4_6	34	100	3.6E-4	T	24-06-2023	IPR002942	RNA-binding S4 domain
NZ_MTKN01000064.1_orf200245	2037291ceb29f9dd02bd51cc9fa9d237	469	MobiDBLite	mobidb-lite	consensus disorder prediction	293	406	-	T	24-06-2023	-	-
NZ_MTKN01000064.1_orf200245	2037291ceb29f9dd02bd51cc9fa9d237	469	MobiDBLite	mobidb-lite	consensus disorder prediction	439	469	-	T	24-06-2023	-	-
NZ_MTKN01000064.1_orf200245	2037291ceb29f9dd02bd51cc9fa9d237	469	SUPERFAMILY	SSF55174	Alpha-L RNA-binding motif	26	94	6.39E-11	T	24-06-2023	-	-
NZ_MTKN01000064.1_orf200245	2037291ceb29f9dd02bd51cc9fa9d237	469	Gene3D	G3DSA:3.30.70.580	-	98	255	3.3E-52	T	24-06-2023	IPR020094	Pseudouridine synthase TruA/RsuA/RluB/E/F, N-terminal
NZ_MTKN01000064.1_orf200245	2037291ceb29f9dd02bd51cc9fa9d237	469	MobiDBLite	mobidb-lite	consensus disorder prediction	292	469	-	T	24-06-2023	-	-
NZ_MTKN01000064.1_orf200245	2037291ceb29f9dd02bd51cc9fa9d237	469	TIGRFAM	TIGR00093	TIGR00093: pseudouridine synthase	100	253	9.3E-47	T	24-06-2023	IPR000748	Pseudouridine synthase, RsuA/RluB/E/F
NZ_MTKN01000066.1_orf203213	7846c26c1b0815c3a79cf49fe185014e	4036	Pfam	PF01476	LysM domain	2120	2141	0.004	T	24-06-2023	IPR018392	LysM domain
NZ_MTKN01000066.1_orf203213	7846c26c1b0815c3a79cf49fe185014e	4036	Coils	Coil	Coil	351	371	-	T	24-06-2023	-	-
NZ_MTKN01000066.1_orf203213	7846c26c1b0815c3a79cf49fe185014e	4036	CDD	cd00118	LysM	2119	2142	0.00116758	T	24-06-2023	IPR018392	LysM domain
NZ_MTKN01000066.1_orf203213	7846c26c1b0815c3a79cf49fe185014e	4036	Gene3D	G3DSA:2.60.40.1220	-	2958	3043	7.8E-8	T	24-06-2023	IPR014755	Copper resistance protein CopC/internalin, immunoglobulin-like
NZ_MTKN01000079.1_orf220565	dff93c7812fc7b52bba6558d460be941	2062	SMART	SM01360	A2M_2	1303	1393	1.1E-29	T	24-06-2023	IPR001599	Alpha-2-macroglobulin
NZ_MTKN01000079.1_orf220565	dff93c7812fc7b52bba6558d460be941	2062	Pfam	PF00207	Alpha-2-macroglobulin family	1303	1391	4.9E-19	T	24-06-2023	IPR001599	Alpha-2-macroglobulin
NZ_MTKN01000079.1_orf220565	dff93c7812fc7b52bba6558d460be941	2062	PANTHER	PTHR40094	ALPHA-2-MACROGLOBULIN HOMOLOG	1274	1537	7.2E-50	T	24-06-2023	-	-
NZ_MTKN01000079.1_orf220565	dff93c7812fc7b52bba6558d460be941	2062	Pfam	PF01835	MG2 domain	612	702	3.9E-15	T	24-06-2023	IPR002890	Macroglobulin domain
NZ_MTKN01000079.1_orf220565	dff93c7812fc7b52bba6558d460be941	2062	Gene3D	G3DSA:2.60.40.1930	-	611	713	2.1E-19	T	24-06-2023	-	-
NZ_MTKN01000079.1_orf220565	dff93c7812fc7b52bba6558d460be941	2062	SUPERFAMILY	SSF48239	Terpenoid cyclases/Protein prenyltransferases	1518	1839	8.64E-9	T	24-06-2023	IPR008930	Terpenoid cyclases/protein prenyltransferase alpha-alpha toroid
NZ_MTKN01000079.1_orf220565	dff93c7812fc7b52bba6558d460be941	2062	Coils	Coil	Coil	1606	1626	-	T	24-06-2023	-	-
NZ_MTKN01000079.1_orf220565	dff93c7812fc7b52bba6558d460be941	2062	Pfam	PF17973	Bacterial Alpha-2-macroglobulin MG10 domain	1925	2048	2.4E-32	T	24-06-2023	IPR041246	Bacterial alpha-2-macroglobulin MG10 domain
NZ_MTKN01000079.1_orf220565	dff93c7812fc7b52bba6558d460be941	2062	Gene3D	G3DSA:1.50.10.20	-	1514	1841	6.0E-20	T	24-06-2023	-	-
NZ_MTKN01000019.1_orf61671	117e9c28b27d036ac27bf72027432925	799	PANTHER	PTHR30572	MEMBRANE COMPONENT OF TRANSPORTER-RELATED	474	799	4.3E-54	T	24-06-2023	-	-
NZ_MTKN01000019.1_orf61671	117e9c28b27d036ac27bf72027432925	799	Pfam	PF02687	FtsX-like permease family	295	411	1.9E-15	T	24-06-2023	IPR003838	ABC3 transporter permease protein domain
NZ_MTKN01000019.1_orf61671	117e9c28b27d036ac27bf72027432925	799	Pfam	PF02687	FtsX-like permease family	679	792	1.1E-9	T	24-06-2023	IPR003838	ABC3 transporter permease protein domain
NZ_MTKN01000019.1_orf61671	117e9c28b27d036ac27bf72027432925	799	Pfam	PF12704	MacB-like periplasmic core domain	23	245	1.2E-14	T	24-06-2023	IPR025857	MacB-like periplasmic core domain
NZ_MTKN01000020.1_orf65073	eab58015ef9a2dd0c3ce7dd9b54e14ca	1082	SUPERFAMILY	SSF52980	Restriction endonuclease-like	824	997	1.02E-5	T	24-06-2023	IPR011335	Restriction endonuclease  type II-like
NZ_MTKN01000020.1_orf65073	eab58015ef9a2dd0c3ce7dd9b54e14ca	1082	Gene3D	G3DSA:3.40.50.300	-	38	205	8.3E-33	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
NZ_MTKN01000020.1_orf65073	eab58015ef9a2dd0c3ce7dd9b54e14ca	1082	ProSiteProfiles	PS51198	UvrD-like DNA helicase ATP-binding domain profile.	45	371	37.466812	T	24-06-2023	IPR014016	UvrD-like helicase, ATP-binding domain
NZ_MTKN01000020.1_orf65073	eab58015ef9a2dd0c3ce7dd9b54e14ca	1082	Pfam	PF00580	UvrD/REP helicase N-terminal domain	47	352	8.1E-55	T	24-06-2023	IPR014016	UvrD-like helicase, ATP-binding domain
NZ_MTKN01000020.1_orf65073	eab58015ef9a2dd0c3ce7dd9b54e14ca	1082	Pfam	PF12705	PD-(D/E)XK nuclease superfamily	808	1061	2.0E-22	T	24-06-2023	IPR038726	PD-(D/E)XK endonuclease-like domain, AddAB-type
NZ_MTKN01000020.1_orf65073	eab58015ef9a2dd0c3ce7dd9b54e14ca	1082	Gene3D	G3DSA:3.40.50.300	-	366	756	3.8E-56	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
NZ_MTKN01000020.1_orf65073	eab58015ef9a2dd0c3ce7dd9b54e14ca	1082	Gene3D	G3DSA:3.40.50.300	-	272	356	4.3E-33	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
NZ_MTKN01000020.1_orf65073	eab58015ef9a2dd0c3ce7dd9b54e14ca	1082	Gene3D	G3DSA:1.10.10.160	-	219	271	4.3E-33	T	24-06-2023	IPR013986	DExx box DNA helicase domain superfamily
NZ_MTKN01000020.1_orf65073	eab58015ef9a2dd0c3ce7dd9b54e14ca	1082	Pfam	PF13361	UvrD-like helicase C-terminal domain	362	738	1.2E-30	T	24-06-2023	IPR014017	UvrD-like DNA helicase, C-terminal
NZ_MTKN01000020.1_orf65073	eab58015ef9a2dd0c3ce7dd9b54e14ca	1082	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	40	761	7.29E-104	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
NZ_MTKN01000020.1_orf65073	eab58015ef9a2dd0c3ce7dd9b54e14ca	1082	CDD	cd17932	DEXQc_UvrD	48	368	8.49233E-48	T	24-06-2023	-	-
NZ_MTKN01000020.1_orf65073	eab58015ef9a2dd0c3ce7dd9b54e14ca	1082	Coils	Coil	Coil	33	53	-	T	24-06-2023	-	-
NZ_MTKN01000020.1_orf65073	eab58015ef9a2dd0c3ce7dd9b54e14ca	1082	Gene3D	G3DSA:3.90.320.10	-	800	1076	2.8E-9	T	24-06-2023	IPR011604	PD-(D/E)XK endonuclease-like domain superfamily
NZ_MTKN01000020.1_orf65073	eab58015ef9a2dd0c3ce7dd9b54e14ca	1082	ProSiteProfiles	PS51217	UvrD-like DNA helicase C-terminal domain profile.	372	674	11.401132	T	24-06-2023	IPR014017	UvrD-like DNA helicase, C-terminal
NZ_MTKN01000020.1_orf65073	eab58015ef9a2dd0c3ce7dd9b54e14ca	1082	PANTHER	PTHR11070	UVRD / RECB / PCRA DNA HELICASE FAMILY MEMBER	37	786	9.2E-102	T	24-06-2023	IPR000212	DNA helicase, UvrD/REP type
NZ_MTKN01000020.1_orf65073	eab58015ef9a2dd0c3ce7dd9b54e14ca	1082	Gene3D	G3DSA:1.10.486.10	PCRA; domain 4	479	656	3.8E-56	T	24-06-2023	-	-
NZ_MTKN01000237.1_orf92524	087ae75876c27ce20bf37abb6c4e363a	194	Pfam	PF01345	Domain of unknown function DUF11	98	185	1.2E-10	T	24-06-2023	IPR001434	Large cysteine-rich periplasmic protein OmcB-like, DUF11 domain
NZ_MTKN01000237.1_orf92524	087ae75876c27ce20bf37abb6c4e363a	194	PANTHER	PTHR34819	LARGE CYSTEINE-RICH PERIPLASMIC PROTEIN OMCB	1	194	4.1E-92	T	24-06-2023	-	-
NZ_MTKN01000237.1_orf92524	087ae75876c27ce20bf37abb6c4e363a	194	Gene3D	G3DSA:2.60.40.740	-	99	192	4.4E-13	T	24-06-2023	-	-
NZ_MTKN01000237.1_orf92524	087ae75876c27ce20bf37abb6c4e363a	194	TIGRFAM	TIGR01451	B_ant_repeat: conserved repeat domain	102	154	2.7E-20	T	24-06-2023	IPR001434	Large cysteine-rich periplasmic protein OmcB-like, DUF11 domain
NZ_MTKN01000003.1_orf117756	4bf5defc9447fedeb10e7a8cc3d0c574	1016	Gene3D	G3DSA:2.170.130.10	-	125	254	6.4E-27	T	24-06-2023	IPR037066	TonB-dependent receptor, plug domain superfamily
NZ_MTKN01000003.1_orf117756	4bf5defc9447fedeb10e7a8cc3d0c574	1016	Gene3D	G3DSA:2.60.40.1120	-	56	124	2.8E-9	T	24-06-2023	-	-
NZ_MTKN01000003.1_orf117756	4bf5defc9447fedeb10e7a8cc3d0c574	1016	Pfam	PF00593	TonB dependent receptor	394	974	6.6E-11	T	24-06-2023	IPR000531	TonB-dependent receptor-like, beta-barrel
NZ_MTKN01000003.1_orf117756	4bf5defc9447fedeb10e7a8cc3d0c574	1016	SUPERFAMILY	SSF56935	Porins	132	1016	1.56E-70	T	24-06-2023	-	-
