KO Id	Name	Level	Count
COG0578	COG0578: GlpA:Isoprenoid biosynthesis	Function	1
	lvl2: L-2-hydroxyglutarate oxidase LhgO	2	1
COG0579	COG0579: LhgO:	Function	1
	lvl2: Glycerol uptake facilitator or related aquaporin (Major Intrinsic protein Family)	2	1
COG0580	COG0580: GlpF:	Function	1
	lvl2: Integrase/recombinase, includes phage integrase	2	2
COG0582	COG0582: FimB:	Function	2
	lvl1: Mobilome: prophages, transposons	1	44
	lvl2: Glycerophosphoryl diester phosphodiesterase	2	1
COG0584	COG0584: UgpQ:	Function	1
	lvl2: tRNA(Glu) U13 pseudouridine synthase TruD	2	1
COG0585	COG0585: TruD:tRNA modification	Function	1
	lvl2: Membrane integrity protein DedA, putative transporter, DedA/Tvp38 family	2	1
COG0586	COG0586: DedA:	Function	1
	lvl2: DNA polymerase III, alpha subunit	2	1
COG0587	COG0587: DnaE:	Function	1
	lvl2: Nucleotide-binding universal stress protein,  UspA family	2	1
COG0589	COG0589: UspA:	Function	1
	lvl2: tRNA(Arg) A34 adenosine deaminase TadA	2	1
COG0590	COG0590: TadA:Pyrimidine salvagetRNA modification	Function	1
	lvl2: Na+/proline symporter	2	1
COG0591	COG0591: PutP:	Function	1
	lvl2: DNA polymerase III sliding clamp (beta) subunit, PCNA homolog	2	1
COG0592	COG0592: DnaN:	Function	1
	lvl2: Chromosomal replication initiation ATPase DnaA	2	1
COG0593	COG0593: DnaA:	Function	1
	lvl2: RNase P protein component	2	1
COG0594	COG0594: RnpA:	Function	1
	lvl2: Lipoprotein signal peptidase	2	2
COG0597	COG0597: LspA:	Function	2
	lvl2: Mg2+ and Co2+ transporter CorA	2	1
COG0598	COG0598: CorA:	Function	1
	lvl2: Uncharacterized conserved protein YurZ, alkylhydroperoxidase/carboxymuconolactone decarboxylase family	2	1
COG0599	COG0599: YurZ:	Function	1
	lvl2: ABC-type nitrate/sulfonate/bicarbonate transport system, permease component	2	1
COG0600	COG0600: TauC:	Function	1
	lvl2: ABC-type dipeptide/oligopeptide/nickel transport system, permease component	2	4
COG0601	COG0601: DppB:	Function	2
	lvl2: Organic radical activating enzyme NrdG/QueE	2	1
COG0602	COG0602: QueE:tRNA modification	Function	1
	lvl2: 7-cyano-7-deazaguanine synthase (queuosine biosynthesis)	2	1
COG0603	COG0603: QueC:tRNA modification	Function	1
	lvl2: Superoxide dismutase	2	1
COG0605	COG0605: SodA:	Function	1
	lvl2: Predicted Mg-chelatase, contains ChlI-like and ATPase domains, YifB family	2	1
COG0606	COG0606: YifB:	Function	1
	lvl2: ssDNA-specific exonuclease RecJ, DHH superfamily, may be involved in archaeal DNA replication intiation	2	1
COG0608	COG0608: RecJ:	Function	1
	lvl2: ABC-type Fe3+-siderophore transport system, permease component	2	1
COG0609	COG0609: FepD:	Function	1
	lvl2: Thiamine monophosphate kinase	2	1
COG0611	COG0611: ThiL:Thiamine biosynthesis	Function	1
	lvl2: Predicted Zn-dependent peptidase, M16 family	2	1
COG0612	COG0612: PqqL:	Function	1
	lvl2: 5'-3' exoribonuclease TrpH/YciV (RNase AM), contains PHP domain	2	1
COG0613	COG0613: YciV:	Function	1
	lvl2: ABC-type Fe3+-hydroxamate transport system, periplasmic component	2	1
COG0614	COG0614: FepB:	Function	1
	lvl2: Periplasmic serine protease, ClpP class	2	1
COG0616	COG0616: SppA:	Function	1
	lvl2: tRNA nucleotidyltransferase/poly(A) polymerase	2	1
COG0617	COG0617: PcnB:tRNA modification	Function	1
	lvl2: Methionine synthase II (cobalamin-independent)	2	1
COG0620	COG0620: MetE:Methionine biosynthesis	Function	1
	lvl2: tRNA A37 methylthiotransferase MiaB	2	1
COG0621	COG0621: MiaB:tRNA modification	Function	1
	lvl2: Predicted phosphodiesterase, calcineurin family	2	1
COG0622	COG0622: YfcE:	Function	1
	lvl2: Enoyl-[acyl-carrier-protein] reductase FabI	2	1
COG0623	COG0623: FabI:Fatty acid biosynthesis	Function	1
	lvl2: Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	2	1
COG0624	COG0624: ArgE:Arginine biosynthesis	Function	1
	lvl2: Glutathione S-transferase	2	1
COG0625	COG0625: GstA:	Function	1
	lvl2: Cystathionine beta-lyase/cystathionine gamma-synthase	2	1
COG0626	COG0626: MetC:Methionine biosynthesis	Function	1
	lvl2: S-formylglutathione hydrolase FrmB	2	1
COG0627	COG0627: FrmB:	Function	1
	lvl2: Predicted PurR-regulated permease PerM	2	1
COG0628	COG0628: PerM:	Function	1
	lvl2: Single-stranded DNA-binding protein	2	1
COG0629	COG0629: Ssb:	Function	1
	lvl2: Serine/threonine protein phosphatase PrpC	2	1
COG0631	COG0631: PTC1:	Function	1
	lvl2: Holliday junction resolvasome RuvABC DNA-binding subunit	2	1
COG0632	COG0632: RuvA:	Function	1
	lvl2: Hypoxanthine-guanine phosphoribosyltransferase	2	1
COG0634	COG0634: HptA:Purine salvage	Function	1
	lvl2: Coproporphyrinogen-III oxidase HemN  (oxygen-independent) or related Fe-S oxidoreductase	2	1
COG0635	COG0635: HemN:Heme biosynthesis	Function	1
	lvl2: FoF1-type ATP synthase, membrane subunit c/Archaeal/vacuolar-type H+-ATPase, subunit K	2	1
COG0636	COG0636: AtpE:FoF1-type ATP synthase	Function	1
	lvl2: Beta-phosphoglucomutase, HAD superfamily	2	1
COG0637	COG0637: YcjU:	Function	1
	lvl2: Diadenosine tetraphosphatase ApaH/serine/threonine protein phosphatase, PP2A family	2	1
COG0639	COG0639: ApaH:	Function	1
	lvl2: DNA-binding transcriptional regulator, ArsR family	2	1
COG0640	COG0640: ArsR:	Function	1
	lvl2: Chemotaxis protein histidine kinase CheA	2	1
COG0643	COG0643: CheA:	Function	1
	lvl2: Dehydrogenase (flavoprotein)	2	1
COG0644	COG0644: FixC:	Function	1
	lvl2: Predicted kinase, contains AAA domain	2	1
COG0645	COG0645: :	Function	1
	lvl2: NADH:ubiquinone oxidoreductase 49 kD subunit (chain D)	2	1
COG0649	COG0649: NuoD:NADH dehydrogenase	Function	1
	lvl2: Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit	2	2
COG0651	COG0651: HyfB:	Function	2
	lvl2: Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family	2	1
COG0652	COG0652: PpiB:	Function	1
	lvl2: Preprotein translocase subunit SecA (ATPase, RNA helicase)	2	1
COG0653	COG0653: SecA:	Function	1
	lvl2: 2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	2	2
COG0654	COG0654: UbiH:Ubiquinone biosynthesis	Function	2
	lvl2: Multimeric flavodoxin WrbA, includes NAD(P)H:quinone oxidoreductase	2	1
COG0655	COG0655: WrbA:	Function	1
	lvl2: Aldo/keto reductase, related to diketogulonate reductase	2	1
COG0656	COG0656: ARA1:	Function	1
	lvl2: Sulfate permease or related transporter, MFS superfamily	2	1
COG0659	COG0659: SUL1:	Function	1
	lvl2: Predicted protein kinase regulating ubiquinone biosynthesis, AarF/ABC1/UbiB family	2	2
COG0661	COG0661: AarF:Ubiquinone biosynthesis	Function	2
	lvl2: Mannose-6-phosphate isomerase, cupin superfamily	2	1
COG0662	COG0662: ManC:	Function	1
	lvl2: Carbonic anhydrase or acetyltransferase, isoleucine patch superfamily	2	1
COG0663	COG0663: PaaY:	Function	1
	lvl2: cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	2	1
COG0664	COG0664: Crp:	Function	1
	lvl2: Glycine/D-amino acid oxidase (deaminating)	2	1
COG0665	COG0665: DadA:	Function	1
	lvl2: Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family	2	2
COG0667	COG0667: PdxI:	Function	2
	lvl2: Small-conductance mechanosensitive channel	2	1
COG0668	COG0668: MscS:	Function	1
	lvl2: Phosphopantetheine adenylyltransferase	2	1
COG0669	COG0669: CoaD:Pantothenate/CoA biosynthesis	Function	1
	lvl2: Integral membrane protein YbhL, putative Ca2+ regulator, Bax inhibitor (BI-1)/TMBIM family	2	1
COG0670	COG0670: YbhL:	Function	1
	lvl2: Membrane-associated phospholipid phosphatase	2	1
COG0671	COG0671: PgpB:Phospholipid biosynthesis	Function	1
	lvl2: Transposase	2	7
COG0675	COG0675: InsQ:	Function	1
	lvl2: D-hexose-6-phosphate mutarotase	2	1
COG0676	COG0676: YeaD:	Function	1
	lvl2: UDP-N-acetyl-D-mannosaminuronate dehydrogenase	2	1
COG0677	COG0677: WecC:	Function	1
	lvl2: Predicted permease, AEC (auxin efflux carrier) family	2	1
COG0679	COG0679: YfdV:	Function	1
	lvl2: Ni,Fe-hydrogenase maturation factor	2	1
COG0680	COG0680: HyaD:	Function	1
	lvl2: Signal peptidase I	2	1
COG0681	COG0681: LepB:	Function	1
	lvl2: Prolipoprotein diacylglyceryltransferase	2	1
COG0682	COG0682: Lgt:	Function	1
	lvl2: ABC-type branched-chain amino acid transport system, periplasmic component	2	1
COG0683	COG0683: LivK:	Function	1
	lvl2: RNA degradosome component RraA (regulator of RNase E activity)	2	1
COG0684	COG0684: RraA:	Function	1
	lvl2: 5,10-methylenetetrahydrofolate reductase	2	1
COG0685	COG0685: MetF:	Function	1
	lvl2: Alanine dehydrogenase (includes sporulation protein SpoVN)	2	1
COG0686	COG0686: Ald:Urea cycle	Function	1
	lvl2: Spermidine/putrescine-binding periplasmic protein	2	1
COG0687	COG0687: PotD:	Function	1
	lvl2: Phosphatidylserine decarboxylase	2	1
COG0688	COG0688: Psd:Phospholipid biosynthesis	Function	1
	lvl2: Ribonuclease PH	2	1
COG0689	COG0689: Rph:	Function	1
	lvl2: Preprotein translocase subunit SecE	2	1
COG0690	COG0690: SecE:	Function	1
	lvl2: tmRNA-binding protein	2	1
COG0691	COG0691: SmpB:	Function	1
	lvl2: Uracil-DNA glycosylase	2	1
COG0692	COG0692: Ung:	Function	1
	lvl2: Protein/nucleotide deglycase, PfpI/YajL/DJ-1 family (repair of methylglyoxal-glycated proteins and nucleic acids)	2	1
COG0693	COG0693: YajL:	Function	1
	lvl2: Phosphoglycerate mutase (BPG-independent), AlkP superfamily	2	1
COG0696	COG0696: GpmI:Glycolysis	Function	1
	lvl2: Permease of the drug/metabolite transporter (DMT) superfamily	2	3
COG0697	COG0697: RhaT:	Function	3
	lvl2: Ribose 5-phosphate isomerase RpiB	2	1
COG0698	COG0698: RpiB:Pentose phosphate pathway	Function	1
	lvl1: Function unknown	1	150
	lvl2: Spore maturation protein SpmB (function unknown)	2	1
COG0700	COG0700: SpmB:	Function	1
	lvl2: Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	2	1
COG0702	COG0702: YbjT:	Function	1
	lvl2: Shikimate kinase	2	1
COG0703	COG0703: AroK:Aromatic amino acid biosynthesis	Function	1
	lvl2: Phosphate uptake regulator PhoU	2	1
COG0704	COG0704: PhoU:	Function	1
	lvl2: Membrane protein insertase Oxa1/YidC/SpoIIIJ	2	1
COG0706	COG0706: YidC:	Function	1
	lvl2: UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase	2	1
COG0707	COG0707: MurG:Mureine biosynthesis	Function	1
	lvl2: Exonuclease III	2	1
COG0708	COG0708: XthA:	Function	1
	lvl2: FoF1-type ATP synthase, membrane subunit b or b'	2	1
COG0711	COG0711: AtpF:FoF1-type ATP synthase	Function	1
	lvl2: FoF1-type ATP synthase, delta subunit	2	1
COG0712	COG0712: AtpH:FoF1-type ATP synthase	Function	1
	lvl2: NADH:ubiquinone oxidoreductase subunit 11 or 4L (chain K)	2	1
COG0713	COG0713: NuoK:NADH dehydrogenase	Function	1
	lvl2: MoxR-like ATPase	2	1
COG0714	COG0714: MoxR:Cobalamine/B12 biosynthesis	Function	1
	lvl2: ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	2	1
COG0715	COG0715: TauA:	Function	1
	lvl2: Flavodoxin	2	1
COG0716	COG0716: FldA:Heme biosynthesis	Function	1
	lvl2: dCTP deaminase	2	1
COG0717	COG0717: Dcd:Thymidylate biosynthesis	Function	1
	lvl2: DNA-binding nucleoid-associated protein YbaB/EfbC	2	1
COG0718	COG0718: YbaB:	Function	1
	lvl2: 6-pyruvoyl-tetrahydropterin synthase	2	1
COG0720	COG0720: QueD:tRNA modification	Function	1
	lvl2: 3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase	2	1
COG0722	COG0722: AroG1:Aromatic amino acid biosynthesis	Function	1
	lvl2: Rieske Fe-S protein	2	1
COG0723	COG0723: QcrA/PetC:	Function	1
	lvl2: ABC-type molybdate transport system, periplasmic Mo-binding protein ModA	2	1
COG0725	COG0725: ModA:Molybdopterin biosynthesis	Function	1
	lvl2: Peptidoglycan/xylan/chitin deacetylase, PgdA/NodB/CDA1 family	2	2
COG0726	COG0726: CDA1:	Function	2
	lvl2: Uncharacterized protein YkgJ, contains CxxCxxCC motif	2	1
COG0727	COG0727: YkgJ:	Function	1
	lvl2: Lipid II flippase MurJ/MviN (peptidoglycan biosynthesis)	2	1
COG0728	COG0728: MurJ:	Function	1
	lvl2: Outer membrane translocation and assembly module TamA	2	1
COG0729	COG0729: TamA:	Function	1
	lvl2: Sulfite exporter TauE/SafE/YfcA and related permeases, UPF0721 family	2	1
COG0730	COG0730: TauE:	Function	1
	lvl2: Fe2+ or Zn2+ uptake regulation protein Fur/Zur	2	1
COG0735	COG0735: Fur:	Function	1
	lvl2: 2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'- or 3'-nucleotidase, 5'-nucleotidase family	2	2
COG0737	COG0737: UshA:	Function	2
	lvl2: Fucose permease	2	1
COG0738	COG0738: FucP:	Function	1
	lvl2: Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contains LysM domain	2	1
COG0739	COG0739: NlpD:	Function	1
	lvl2: ATP-dependent protease ClpP, protease subunit	2	1
COG0740	COG0740: ClpP:	Function	1
	lvl2: Soluble lytic murein transglycosylase or regulatory protein s ( may contain LysM/invasin domain)	2	1
COG0741	COG0741: MltE:	Function	1
	lvl2: 16S rRNA G966 N2-methylase RsmD	2	1
COG0742	COG0742: RsmD:16S rRNA modification	Function	1
	lvl2: 1-deoxy-D-xylulose 5-phosphate reductoisomerase	2	1
COG0743	COG0743: Dxr:Isoprenoid biosynthesis	Function	1
	lvl2: Penicillin-binding protein 1B/1F, peptidoglycan  transglycosylase/transpeptidase	2	1
COG0744	COG0744: MrcB:	Function	1
	lvl2: Molybdopterin-guanine dinucleotide biosynthesis protein A	2	1
COG0746	COG0746: MobA:Molybdopterin biosynthesis	Function	1
	lvl2: ABC-type transport system, periplasmic component	2	1
COG0747	COG0747: DdpA:	Function	1
	lvl2: Putative heme iron utilization protein, contains PNPOx domain	2	1
COG0748	COG0748: HugZ:	Function	1
	lvl2: DNA polymerase I, 3'-5' exonuclease and polymerase domains	2	1
COG0749	COG0749: PolA:	Function	1
	lvl2: Membrane-associated protease RseP, regulator of RpoE activity	2	2
COG0750	COG0750: RseP:	Function	2
	lvl2: Glycyl-tRNA synthetase, beta subunit	2	1
COG0751	COG0751: GlyS:Aminoacyl-tRNA synthetases	Function	1
	lvl2: Glycyl-tRNA synthetase, alpha subunit	2	1
COG0752	COG0752: GlyQ:Aminoacyl-tRNA synthetases	Function	1
	lvl2: Catalase	2	1
COG0753	COG0753: KatE:	Function	1
	lvl2: ABC-type transport system involved in cytochrome c biogenesis, permease component	2	2
COG0755	COG0755: CcmC:	Function	1
	lvl2: dUTP pyrophosphatase (dUTPase)	2	2
COG0756	COG0756: Dut:Thymidylate biosynthesis	Function	2
	lvl2: 3-dehydroquinate dehydratase	2	1
COG0757	COG0757: AroQ:Aromatic amino acid biosynthesis	Function	1
	lvl2: Predicted Rossmann fold nucleotide-binding protein DprA/Smf involved in DNA uptake	2	1
COG0758	COG0758: Smf:	Function	1
	lvl2: Membrane-anchored protein YidD, putatitve component of membrane protein insertase Oxa1/YidC/SpoIIIJ	2	1
COG0759	COG0759: YidD:	Function	1
	lvl2: Peptidyl-prolyl isomerase, parvulin family	2	1
COG0760	COG0760: SurA:	Function	1
	lvl2: 4-Hydroxy-3-methylbut-2-enyl diphosphate reductase IspH	2	1
COG0761	COG0761: IspH:Isoprenoid biosynthesis	Function	1
	lvl2: Cytochrome b6 maturation protein CCB3/Ycf19 and related maturases, YggT family	2	1
COG0762	COG0762: Ycf19:	Function	1
	lvl2: Lipid A disaccharide synthetase	2	1
COG0763	COG0763: LpxB:Lipid A biosynthesis	Function	1
	lvl2: 3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratase	2	1
COG0764	COG0764: FabA:Fatty acid biosynthesis	Function	1
	lvl2: ABC-type amino acid transport system, permease component	2	1
COG0765	COG0765: HisM:	Function	1
	lvl2: UDP-N-acetylglucosamine enolpyruvyl transferase	2	1
COG0766	COG0766: MurA:Mureine biosynthesis	Function	1
	lvl2: Permease subunit MlaE of the ABC-type intermembrane phospholipid transporter Mla	2	1
COG0767	COG0767: MlaE:	Function	1
	lvl2: Cell division protein FtsI, peptidoglycan transpeptidase (Penicillin-binding protein 2)	2	2
COG0768	COG0768: FtsI:	Function	2
	lvl2: UDP-N-acetylmuramyl tripeptide synthase	2	1
COG0769	COG0769: MurE:Mureine biosynthesis	Function	1
	lvl2: UDP-N-acetylmuramyl pentapeptide synthase	2	1
COG0770	COG0770: MurF:Mureine biosynthesis	Function	1
	lvl2: UDP-N-acetylmuramoylalanine-D-glutamate ligase	2	1
COG0771	COG0771: MurD:Mureine biosynthesis	Function	1
	lvl2: Peptodoglycan polymerase FtsW/RodA/SpoVE	2	1
COG0772	COG0772: FtsW:	Function	1
	lvl2: UDP-N-acetylmuramate-alanine ligase MurC and related ligases, MurC/Mpl family	2	1
COG0773	COG0773: MurC:Mureine biosynthesis	Function	1
	lvl2: UDP-3-O-acyl-N-acetylglucosamine deacetylase	2	1
COG0774	COG0774: LpxC:Lipid A biosynthesis	Function	1
	lvl2: Nucleoside phosphorylase/nucleosidase, includes 5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase MtnN and futalosine hydrolase MqnB	2	2
COG0775	COG0775: MtnN:Menaquinone biosynthesis	Function	2
	lvl2: Bacterial nucleoid DNA-binding protein IHF-alpha	2	1
COG0776	COG0776: HimA:	Function	1
	lvl2: Acetyl-CoA carboxylase beta subunit	2	1
COG0777	COG0777: AccD:Fatty acid biosynthesis	Function	1
	lvl2: Nitroreductase	2	1
COG0778	COG0778: NfnB:Pyrimidine degradation	Function	1
	lvl2: Ribosome maturation factor RimP	2	1
COG0779	COG0779: RimP:	Function	1
	lvl2: Transcription antitermination protein NusB	2	1
COG0781	COG0781: NusB:	Function	1
	lvl2: Transcription elongation factor, GreA/GreB family	2	1
COG0782	COG0782: GreA:	Function	1
	lvl2: DNA-binding ferritin-like protein (oxidative damage protectant)	2	2
COG0783	COG0783: Dps:	Function	2
	lvl2: Alanine racemase	2	1
COG0787	COG0787: Alr:Mureine biosynthesis	Function	1
	lvl2: Formyltetrahydrofolate hydrolase	2	1
COG0788	COG0788: PurU:Purine biosynthesis	Function	1
	lvl2: DNA-binding transcriptional regulator, MerR family	2	1
COG0789	COG0789: SoxR:	Function	1
	lvl2: TPR repeat	2	1
COG0790	COG0790: TPR:	Function	1
	lvl2: Cell wall-associated hydrolase, NlpC_P60 family	2	1
COG0791	COG0791: NlpC:	Function	1
	lvl2: Predicted endonuclease distantly related to archaeal Holliday junction resolvase, YraN/UPF0102 family	2	1
COG0792	COG0792: YraN:	Function	1
	lvl2: C-terminal processing protease CtpA/Prc, contains a PDZ domain	2	1
COG0793	COG0793: CtpA:	Function	1
	lvl2: D-arabinose 5-phosphate isomerase GutQ	2	2
COG0794	COG0794: GutQ:	Function	2
	lvl2: Lipopolysaccharide export LptBFGC system, permease protein LptF	2	2
COG0795	COG0795: LptF:	Function	2
	lvl2: Glutamate racemase	2	1
COG0796	COG0796: MurI:Mureine biosynthesis	Function	1
	lvl2: Peptidoglycan lytic transglycosylase RlpA, contains C-terminal SPOR domain	2	1
COG0797	COG0797: RlpA:	Function	1
	lvl2: Arsenite efflux pump ArsB, ACR3 family	2	1
COG0798	COG0798: ACR3:	Function	1
	lvl2: Ribosomal silencing factor RsfS, regulates association of 30S and 50S subunits	2	1
COG0799	COG0799: RsfS:	Function	1
	lvl2: 2-keto-3-deoxy-6-phosphogluconate aldolase	2	1
COG0800	COG0800: Eda:Entner-Doudoroff pathway	Function	1
	lvl2: 7,8-dihydro-6-hydroxymethylpterin pyrophosphokinase (folate biosynthesis)	2	1
COG0801	COG0801: FolK:Folate biosynthesis	Function	1
	lvl2: tRNA A37 threonylcarbamoyladenosine biosynthesis protein TsaE	2	1
COG0802	COG0802: TsaE:tRNA modification	Function	1
	lvl2: Urease alpha subunit	2	1
COG0804	COG0804: UreC:	Function	1
	lvl2: Twin-arginine protein secretion pathway component TatC	2	1
COG0805	COG0805: TatC:	Function	1
	lvl2: Ribosomal 30S subunit maturation factor RimM, required for 16S rRNA processing	2	1
COG0806	COG0806: RimM:16S rRNA modification	Function	1
	lvl2: GTP cyclohydrolase II	2	1
COG0807	COG0807: RibA:Riboflavin/FAD biosynthesis	Function	1
	lvl2: S-adenosylmethionine:tRNA-ribosyltransferase-isomerase (queuine synthetase)	2	1
COG0809	COG0809: QueA:tRNA modification	Function	1
	lvl2: Biopolymer transport protein ExbB/TolQ	2	1
COG0811	COG0811: TolQ:	Function	1
	lvl2: UDP-N-acetylenolpyruvoylglucosamine reductase	2	1
COG0812	COG0812: MurB:Mureine biosynthesis	Function	1
	lvl2: Apolipoprotein N-acyltransferase	2	1
COG0815	COG0815: Lnt:	Function	1
	lvl2: YqgF/RuvX protein, pre-16S rRNA maturation RNase/Holliday junction resolvase/anti-termination factor	2	3
COG0816	COG0816: YqgF:	Function	3
	lvl2: Holliday junction resolvasome RuvABC endonuclease subunit RuvC	2	1
COG0817	COG0817: RuvC:	Function	1
	lvl2: Diacylglycerol kinase	2	1
COG0818	COG0818: DgkA:	Function	1
	lvl2: Adenine C2-methylase RlmN of 23S rRNA A2503 and tRNA A37	2	1
COG0820	COG0820: RlmN:23S rRNA modification	Function	1
	lvl2: 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase IspG/GcpE	2	1
COG0821	COG0821: IspG:Isoprenoid biosynthesis	Function	1
	lvl2: Fe-S cluster assembly scaffold protein IscU, NifU family	2	1
COG0822	COG0822: IscU:	Function	1
	lvl2: Periplasmic component TolB of the Tol biopolymer transport system	2	1
COG0823	COG0823: TolB:	Function	1
	lvl2: Acyl-CoA thioesterase FadM	2	1
COG0824	COG0824: FadM:Menaquinone biosynthesis	Function	1
	lvl2: Acetyl-CoA carboxylase alpha subunit	2	1
COG0825	COG0825: AccA:Fatty acid biosynthesis	Function	1
	lvl2: 23S rRNA C2501 and tRNA U34 5'-hydroxylation protein RlhA/YrrN/YrrO, U32 peptidase family	2	1
COG0826	COG0826: RlhA:23S rRNA modification	Function	1
	lvl2: Ribosomal protein S21	2	1
COG0828	COG0828: RpsU:Ribosome 30S subunit	Function	1
	lvl2: Urease accessory protein UreH	2	1
COG0829	COG0829: UreH:	Function	1
	lvl2: Urease accessory protein UreF	2	1
COG0830	COG0830: UreF:	Function	1
	lvl2: Urease gamma subunit	2	1
COG0831	COG0831: UreA:	Function	1
	lvl2: Urease beta subunit	2	1
COG0832	COG0832: UreB:	Function	1
	lvl2: ABC-type amino acid transport/signal transduction system, periplasmic component/domain	2	2
COG0834	COG0834: HisJ:	Function	2
	lvl2: Chemotaxis signal transduction protein CheW	2	1
COG0835	COG0835: CheW:	Function	1
	lvl2: Mannose-1-phosphate guanylyltransferase	2	1
COG0836	COG0836: CpsB:	Function	1
	lvl2: Glucokinase	2	1
COG0837	COG0837: Glk:Glycolysis	Function	1
	lvl2: NADH:ubiquinone oxidoreductase subunit 3 (chain A)	2	1
COG0838	COG0838: NuoA:NADH dehydrogenase	Function	1
	lvl2: NADH:ubiquinone oxidoreductase subunit 6 (chain J)	2	1
COG0839	COG0839: NuoJ:NADH dehydrogenase	Function	1
	lvl2: Multidrug efflux pump subunit AcrB	2	1
COG0841	COG0841: AcrB:	Function	1
	lvl2: ABC-type multidrug transport system, permease component	2	1
COG0842	COG0842: YadH:	Function	1
	lvl2: Heme/copper-type cytochrome/quinol oxidase, subunit 1	2	1
COG0843	COG0843: CyoB:	Function	1
	lvl2: Multidrug efflux pump subunit AcrA (membrane-fusion protein)	2	2
COG0845	COG0845: AcrA:	Function	2
	lvl2: NAD-dependent protein deacetylase, SIR2 family	2	1
COG0846	COG0846: SIR2:	Function	1
	lvl2: DNA polymerase III, epsilon subunit or related 3'-5' exonuclease	2	1
COG0847	COG0847: DnaQ:	Function	1
	lvl2: Biopolymer transport protein ExbD	2	1
COG0848	COG0848: ExbD:	Function	1
	lvl2: Cell division ATPase FtsA	2	1
COG0849	COG0849: FtsA:	Function	1
	lvl2: Septum site-determining protein MinC	2	1
COG0850	COG0850: MinC:	Function	1
	lvl2: Aspartate 1-decarboxylase	2	1
COG0853	COG0853: PanD:Pantothenate/CoA biosynthesis	Function	1
	lvl2: Pyridoxine 5'-phosphate synthase PdxJ	2	1
COG0854	COG0854: PdxJ:Pyridoxal phosphate biosynthesis	Function	1
	lvl2: Polyphosphate kinase	2	1
COG0855	COG0855: Ppk:	Function	1
	lvl2: BioD-like N-terminal domain of phosphotransacetylase	2	1
COG0857	COG0857: PtaN:	Function	1
	lvl2: Ribosome-binding factor RbfA	2	1
COG0858	COG0858: RbfA:	Function	1
	lvl2: ADP-heptose:LPS heptosyltransferase	2	1
COG0859	COG0859: RfaF:	Function	1
	lvl2: N-acetylmuramoyl-L-alanine amidase	2	1
COG0860	COG0860: AmiC:	Function	1
	lvl2: Tellurite resistance membrane protein TerC	2	1
COG0861	COG0861: TerC:	Function	1
	lvl2: UDP-glucose 6-dehydrogenase	2	1
COG1004	COG1004: Ugd:	Function	1
	lvl2: NADH:ubiquinone oxidoreductase subunit 1 (chain H)	2	1
COG1005	COG1005: NuoH:NADH dehydrogenase	Function	1
	lvl2: Multisubunit Na+/H+ antiporter, MnhC subunit	2	1
COG1006	COG1006: MnhC:	Function	1
	lvl2: NADH:ubiquinone oxidoreductase subunit 2 (chain N)	2	1
COG1007	COG1007: NuoN:NADH dehydrogenase	Function	1
	lvl2: NADH:ubiquinone oxidoreductase subunit 4 (chain M)	2	1
COG1008	COG1008: NuoM:NADH dehydrogenase	Function	1
	lvl2: Membrane H+-translocase/NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit	2	1
COG1009	COG1009: NuoL:NADH dehydrogenase	Function	1
	lvl2: FMN and 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB, HAD superfamily (riboflavin biosynthesis)	2	1
COG1011	COG1011: YigB:	Function	1
	lvl2: Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	2	1
COG1012	COG1012: AdhE:Proline degradation	Function	1
	lvl2: Hemoglobin-like flavoprotein	2	1
COG1017	COG1017: Hmp:	Function	1
	lvl2: Flavodoxin/ferredoxin--NADP reductase	2	1
COG1018	COG1018: Fpr:	Function	1
	lvl2: EntE, 2,3-dihydroxybenzoate-AMP synthase component of non-ribosomal peptide synthetase	2	1
COG1021	COG1021: EntE:	Function	1
	lvl2: Long-chain acyl-CoA synthetase (AMP-forming)	2	1
COG1022	COG1022: FAA1:	Function	1
	lvl2: Enoyl-CoA hydratase/carnithine racemase	2	1
COG1024	COG1024: CaiD:Fatty acid biosynthesis	Function	1
	lvl2: Secreted/periplasmic Zn-dependent peptidases, insulinase-like	2	1
COG1025	COG1025: Ptr:	Function	1
