	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000388.1_182	QGNH01000388.1	QGNH01000388.1	182	117908	118336	-1	D			YP_008125486.1	YP_008125486.1 hypothetical protein VPFG_00340 [Vibrio phage nt-1]	False	0.337	73.0	1.96e-14								Peptidase M15 [PF08291.14]					VOG02154	REFSEQ endolysin; Xu	Xu	0	False	
QGNH01000388.1_183	QGNH01000388.1	QGNH01000388.1	183	118367	118885	-1	E																								0	False	
QGNH01000388.1_184	QGNH01000388.1	QGNH01000388.1	184	118927	119286	-1	E																								0	False	
QGNH01000388.1_185	QGNH01000388.1	QGNH01000388.1	185	119305	119766	-1	E																								0	False	
QGNH01000388.1_186	QGNH01000388.1	QGNH01000388.1	186	119766	119900	-1	E																								0	False	
QGNH01000388.1_187	QGNH01000388.1	QGNH01000388.1	187	119987	120103	-1	E																								0	False	
QGNH01000388.1_188	QGNH01000388.1	QGNH01000388.1	188	120081	120254	-1	E																								0	False	
QGNH01000388.1_189	QGNH01000388.1	QGNH01000388.1	189	120404	121015	-1	E																								0	False	
QGNH01000388.1_190	QGNH01000388.1	QGNH01000388.1	190	121023	121220	-1	E																								0	False	
QGNH01000388.1_191	QGNH01000388.1	QGNH01000388.1	191	121217	121771	-1	E																								0	False	
QGNH01000388.1_192	QGNH01000388.1	QGNH01000388.1	192	121806	123410	-1	E			YP_009783254.1	YP_009783254.1 hypothetical protein HOQ83_gp149 [Cyanophage S-RIM44]	False	0.232	67.0	2.677e-10																0	False	
QGNH01000388.1_193	QGNH01000388.1	QGNH01000388.1	193	123429	125249	-1	D			YP_010653303.1	YP_010653303.1 tail protein [Gordonia phage Ohgeesy]	False	0.377	65.0	1.33e-09								Collagen triple helix repeat (20 copies) [PF01391.21]					VOG01091	sp|B4YNE6|V6_SPTNK Collagen-like protein V6; Xu	Xu	0	False	
QGNH01000388.1_194	QGNH01000388.1	QGNH01000388.1	194	125258	125725	-1	E																								0	False	
QGNH01000388.1_195	QGNH01000388.1	QGNH01000388.1	195	125754	126764	-1	E			YP_001950136.1	YP_001950136.1 hypothetical protein RSL1_ORF258 [Ralstonia phage phiRSL1]	False	0.355	207.0	1.885e-57																0	False	
QGNH01000388.1_196	QGNH01000388.1	QGNH01000388.1	196	126785	127363	-1	E																								0	False	
QGNH01000388.1_197	QGNH01000388.1	QGNH01000388.1	197	127387	127635	-1	E																								0	False	
QGNH01000388.1_198	QGNH01000388.1	QGNH01000388.1	198	127655	127840	-1	E																								0	False	
QGNH01000388.1_199	QGNH01000388.1	QGNH01000388.1	199	127837	128088	-1	E																								0	False	
QGNH01000388.1_200	QGNH01000388.1	QGNH01000388.1	200	128119	128394	-1	E																								0	False	
QGNH01000388.1_201	QGNH01000388.1	QGNH01000388.1	201	128483	129379	-1	E																								0	False	
QGNH01000388.1_202	QGNH01000388.1	QGNH01000388.1	202	129372	129737	-1	E																								0	False	
QGNH01000388.1_203	QGNH01000388.1	QGNH01000388.1	203	129742	130194	-1	E																								0	False	
QGNH01000388.1_204	QGNH01000388.1	QGNH01000388.1	204	130216	130515	-1	E																								0	False	
QGNH01000388.1_205	QGNH01000388.1	QGNH01000388.1	205	130632	131084	-1	E																								0	False	
QGNH01000388.1_206	QGNH01000388.1	QGNH01000388.1	206	131155	131610	-1	D																Glycosyltransferase family 9 (heptosyltransferase) [PF01075.20]								0	False	
QGNH01000388.1_207	QGNH01000388.1	QGNH01000388.1	207	131607	134780	-1	D																Glycosyltransferase like family 2 [PF13641.9]; Methyltransferase domain [PF13578.9]; Glycosyl transferase family 2 [PF00535.29]; Cephalosporin hydroxylase [PF04989.15]; Glycosyl transferase family 21 [PF13506.9]; Glycosyltransferase like family [PF13712.9]; Glycosyltransferase like family 2 [PF10111.12]; O-methyltransferase [PF01596.20]	GT27; GT2_Glycos_transf_2; GT2_Glyco_tranf_2_3	GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289); alternating beta-1,3/4-N-acetylmannan synthase (2.4.1.-); UDP-GlcA: N-acetylglucosaminyl-proteoglycan beta-1,4-glucuronosyltransferase (EC 2.4.1.225); [inverting] UDP-Glc: glycocin S-beta-glucosyltransferase (EC 2.4.1.-); [inverting] UDP-Glc: protein O-beta-glucosyltransferase (EC 2.4.1.-); GT27 polypeptide alpha-N-acetylgalactosaminyltransferase (EC 2.4.1.41)	2.4.1.41	GT2_Glycos_transf_2.hmm	VOG09710	sp|Q5UPK3|YR132_MIMIV Uncharacterized protein R132; Xu	Xu	0	False	MK
QGNH01000388.1_208	QGNH01000388.1	QGNH01000388.1	208	134777	135136	-1	E																								0	False	
QGNH01000388.1_209	QGNH01000388.1	QGNH01000388.1	209	135126	136367	-1	C	K04034	anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase [EC:1.21.98.3]	YP_009213163.1	YP_009213163.1 B12-binding domain-containing radical SAM protein [Streptomyces phage SF3]	False	0.205	86.0	2.503e-16								Radical SAM superfamily [PF04055.24]; B12 binding domain [PF02310.22]								0	False	
QGNH01000388.1_210	QGNH01000388.1	QGNH01000388.1	210	136408	136602	-1	E																								0	False	
QGNH01000388.1_211	QGNH01000388.1	QGNH01000388.1	211	136544	136957	-1	E																								0	False	
QGNH01000388.1_212	QGNH01000388.1	QGNH01000388.1	212	136969	137400	-1	E																								0	False	
QGNH01000388.1_213	QGNH01000388.1	QGNH01000388.1	213	137360	138523	-1	E																								0	False	
QGNH01000388.1_214	QGNH01000388.1	QGNH01000388.1	214	138530	139801	-1	E																								1	False	
QGNH01000388.1_215	QGNH01000388.1	QGNH01000388.1	215	139801	140895	-1	D																Radical SAM superfamily [PF04055.24]								0	False	
QGNH01000388.1_216	QGNH01000388.1	QGNH01000388.1	216	140901	141944	-1	E																								0	False	
QGNH01000388.1_217	QGNH01000388.1	QGNH01000388.1	217	141962	143077	-1	E																								0	False	
QGNH01000388.1_218	QGNH01000388.1	QGNH01000388.1	218	143061	143576	-1	E																								0	False	
QGNH01000388.1_219	QGNH01000388.1	QGNH01000388.1	219	143573	144841	-1	E																								0	False	
QGNH01000388.1_220	QGNH01000388.1	QGNH01000388.1	220	144841	146088	-1	D																Radical SAM superfamily [PF04055.24]; 4Fe-4S single cluster domain [PF13394.9]								0	False	
QGNH01000388.1_221	QGNH01000388.1	QGNH01000388.1	221	146108	146518	-1	E																								0	False	
QGNH01000388.1_222	QGNH01000388.1	QGNH01000388.1	222	146559	146813	-1	E																								0	False	
QGNH01000388.1_223	QGNH01000388.1	QGNH01000388.1	223	146827	147711	-1	E																								0	False	
QGNH01000388.1_224	QGNH01000388.1	QGNH01000388.1	224	147792	148967	-1	E																								0	False	
QGNH01000388.1_225	QGNH01000388.1	QGNH01000388.1	225	148967	149239	-1	E																								0	False	
QGNH01000388.1_226	QGNH01000388.1	QGNH01000388.1	226	149233	150531	-1	E																								0	False	
QGNH01000388.1_227	QGNH01000388.1	QGNH01000388.1	227	150551	151606	-1	E																								0	False	
QGNH01000388.1_228	QGNH01000388.1	QGNH01000388.1	228	151606	152730	-1	D																Radical SAM superfamily [PF04055.24]								0	False	
QGNH01000388.1_229	QGNH01000388.1	QGNH01000388.1	229	152739	153845	-1	E																								0	False	
QGNH01000388.1_230	QGNH01000388.1	QGNH01000388.1	230	153838	154332	-1	E																								0	False	
QGNH01000388.1_231	QGNH01000388.1	QGNH01000388.1	231	154329	155579	-1	E																								0	False	
QGNH01000388.1_232	QGNH01000388.1	QGNH01000388.1	232	155569	156822	-1	D																Radical SAM superfamily [PF04055.24]								0	False	
QGNH01000388.1_233	QGNH01000388.1	QGNH01000388.1	233	156813	157106	-1	E																								0	False	
QGNH01000388.1_234	QGNH01000388.1	QGNH01000388.1	234	157116	157286	-1	E																								0	False	
QGNH01000388.1_235	QGNH01000388.1	QGNH01000388.1	235	157297	158340	-1	E																								0	False	
QGNH01000388.1_236	QGNH01000388.1	QGNH01000388.1	236	158337	158834	-1	E																								0	False	
QGNH01000388.1_237	QGNH01000388.1	QGNH01000388.1	237	158846	160135	-1	E																								0	False	
QGNH01000388.1_238	QGNH01000388.1	QGNH01000388.1	238	160113	161369	-1	E																								0	False	
QGNH01000388.1_239	QGNH01000388.1	QGNH01000388.1	239	161373	161738	-1	E																								0	False	
QGNH01000388.1_240	QGNH01000388.1	QGNH01000388.1	240	161742	161978	-1	E																								0	False	
QGNH01000388.1_241	QGNH01000388.1	QGNH01000388.1	241	161991	163073	-1	D																4Fe-4S single cluster domain [PF13394.9]; Radical SAM superfamily [PF04055.24]; 4Fe-4S single cluster domain [PF13353.9]					VOG00127	REFSEQ radical SAM domain-containing protein; Xu	Xu	0	False	F
QGNH01000388.1_242	QGNH01000388.1	QGNH01000388.1	242	163087	163941	-1	E																								0	False	F
QGNH01000388.1_243	QGNH01000388.1	QGNH01000388.1	243	163938	164120	-1	E																								0	False	F
QGNH01000388.1_244	QGNH01000388.1	QGNH01000388.1	244	164502	165365	-1	D																Collagen triple helix repeat (20 copies) [PF01391.21]					VOG01091	sp|B4YNE6|V6_SPTNK Collagen-like protein V6; Xu	Xu	0	False	F
QGNH01000388.1_245	QGNH01000388.1	QGNH01000388.1	245	165899	166192	-1	E																								0	False	F
QGNH01000388.1_246	QGNH01000388.1	QGNH01000388.1	246	166192	166353	-1	E																								0	False	F
QGNH01000388.1_247	QGNH01000388.1	QGNH01000388.1	247	166365	167399	-1	E																								0	False	F
QGNH01000388.1_248	QGNH01000388.1	QGNH01000388.1	248	167472	167696	-1	E																								0	False	F
