PHET01000037.1_orf32881	7c1d81daa0291820ea211eca471e84f5	369	SUPERFAMILY	SSF46785	"Winged helix" DNA-binding domain	162	214	3.31E-5	T	24-06-2023	IPR036390	Winged helix DNA-binding domain superfamily
PHET01000028.1_orf56471	86c103d387e6f95a45234e5866cc6f49	934	Gene3D	G3DSA:2.60.120.260	-	685	793	1.6E-17	T	24-06-2023	-	-
PHET01000028.1_orf56471	86c103d387e6f95a45234e5866cc6f49	934	Gene3D	G3DSA:2.60.120.260	-	276	387	2.0E-18	T	24-06-2023	-	-
PHET01000028.1_orf56471	86c103d387e6f95a45234e5866cc6f49	934	Gene3D	G3DSA:2.60.120.260	-	536	657	1.9E-21	T	24-06-2023	-	-
PHET01000028.1_orf56471	86c103d387e6f95a45234e5866cc6f49	934	Gene3D	G3DSA:2.60.120.260	-	820	930	9.5E-25	T	24-06-2023	-	-
PHET01000028.1_orf56471	86c103d387e6f95a45234e5866cc6f49	934	Gene3D	G3DSA:2.60.120.260	-	406	520	7.8E-17	T	24-06-2023	-	-
PHET01000035.1_orf15928	04d4323aa150acb7494096b10ae98ff4	347	MobiDBLite	mobidb-lite	consensus disorder prediction	27	54	-	T	24-06-2023	-	-
PHET01000035.1_orf15928	04d4323aa150acb7494096b10ae98ff4	347	CDD	cd08267	MDR1	137	347	2.17092E-89	T	24-06-2023	-	-
PHET01000035.1_orf15928	04d4323aa150acb7494096b10ae98ff4	347	PANTHER	PTHR11695	ALCOHOL DEHYDROGENASE RELATED	129	347	1.5E-54	T	24-06-2023	-	-
PHET01000035.1_orf15928	04d4323aa150acb7494096b10ae98ff4	347	Pfam	PF08240	Alcohol dehydrogenase GroES-like domain	161	236	4.6E-6	T	24-06-2023	IPR013154	Alcohol dehydrogenase-like, N-terminal
PHET01000035.1_orf15928	04d4323aa150acb7494096b10ae98ff4	347	SUPERFAMILY	SSF51735	NAD(P)-binding Rossmann-fold domains	252	347	2.32E-30	T	24-06-2023	IPR036291	NAD(P)-binding domain superfamily
PHET01000035.1_orf15928	04d4323aa150acb7494096b10ae98ff4	347	Pfam	PF00107	Zinc-binding dehydrogenase	291	336	2.1E-11	T	24-06-2023	IPR013149	Alcohol dehydrogenase-like, C-terminal
PHET01000035.1_orf15928	04d4323aa150acb7494096b10ae98ff4	347	SUPERFAMILY	SSF50129	GroES-like	134	284	8.37E-30	T	24-06-2023	IPR011032	GroES-like superfamily
PHET01000035.1_orf15928	04d4323aa150acb7494096b10ae98ff4	347	SMART	SM00829	PKS_ER_names_mod	143	346	3.7E-10	T	24-06-2023	IPR020843	Polyketide synthase, enoylreductase domain
PHET01000035.1_orf15928	04d4323aa150acb7494096b10ae98ff4	347	ProSitePatterns	PS01162	Quinone oxidoreductase / zeta-crystallin signature.	280	301	-	T	24-06-2023	IPR002364	Quinone oxidoreductase/zeta-crystallin, conserved site
PHET01000035.1_orf15928	04d4323aa150acb7494096b10ae98ff4	347	Gene3D	G3DSA:3.90.180.10	-	128	347	9.8E-62	T	24-06-2023	-	-
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	Coils	Coil	Coil	424	466	-	T	24-06-2023	-	-
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	FunFam	G3DSA:3.40.50.300:FF:000120	ATP-dependent chaperone ClpB	348	552	2.0E-79	T	24-06-2023	-	-
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	ProSitePatterns	PS00870	Chaperonins clpA/B signature 1.	299	311	-	T	24-06-2023	IPR018368	ClpA/B, conserved site 1
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	Pfam	PF02861	Clp amino terminal domain, pathogenicity island component	25	73	1.5E-10	T	24-06-2023	IPR004176	Clp,  repeat (R) domain
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	Pfam	PF02861	Clp amino terminal domain, pathogenicity island component	99	149	4.7E-12	T	24-06-2023	IPR004176	Clp,  repeat (R) domain
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	SMART	SM01086	ClpB_D2_small_2	775	864	3.4E-31	T	24-06-2023	IPR019489	Clp ATPase, C-terminal
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	PRINTS	PR00300	ATP-dependent Clp protease ATP-binding subunit signature	716	730	8.2E-41	T	24-06-2023	IPR001270	ClpA/B family
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	PRINTS	PR00300	ATP-dependent Clp protease ATP-binding subunit signature	654	672	8.2E-41	T	24-06-2023	IPR001270	ClpA/B family
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	PRINTS	PR00300	ATP-dependent Clp protease ATP-binding subunit signature	683	701	8.2E-41	T	24-06-2023	IPR001270	ClpA/B family
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	PRINTS	PR00300	ATP-dependent Clp protease ATP-binding subunit signature	609	627	8.2E-41	T	24-06-2023	IPR001270	ClpA/B family
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	SMART	SM00382	AAA_5	605	767	7.1E-12	T	24-06-2023	IPR003593	AAA+ ATPase domain
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	SMART	SM00382	AAA_5	203	348	2.3E-11	T	24-06-2023	IPR003593	AAA+ ATPase domain
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	SUPERFAMILY	SSF81923	Double Clp-N motif	9	160	3.53E-37	T	24-06-2023	IPR036628	Clp, N-terminal domain superfamily
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	Pfam	PF07724	AAA domain (Cdc48 subfamily)	604	768	4.6E-54	T	24-06-2023	IPR003959	ATPase, AAA-type, core
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	Pfam	PF17871	AAA lid domain	347	449	5.5E-35	T	24-06-2023	IPR041546	ClpA/ClpB, AAA lid domain
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	Coils	Coil	Coil	257	277	-	T	24-06-2023	-	-
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	ProSiteProfiles	PS51903	Clp repeat (R) domain profile.	8	151	43.380764	T	24-06-2023	IPR004176	Clp,  repeat (R) domain
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	PANTHER	PTHR11638	ATP-DEPENDENT CLP PROTEASE	14	858	0.0	T	24-06-2023	-	-
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	CDD	cd00009	AAA	186	346	8.83609E-19	T	24-06-2023	-	-
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	FunFam	G3DSA:3.40.50.300:FF:000010	Chaperone clpB 1, putative	154	347	1.8E-99	T	24-06-2023	-	-
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	Gene3D	G3DSA:1.10.1780.10	-	6	151	2.6E-36	T	24-06-2023	IPR036628	Clp, N-terminal domain superfamily
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	208	339	1.5E-13	T	24-06-2023	IPR003959	ATPase, AAA-type, core
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	FunFam	G3DSA:3.40.50.300:FF:000025	ATP-dependent Clp protease subunit	558	773	1.0E-105	T	24-06-2023	-	-
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	Gene3D	G3DSA:3.40.50.300	-	152	347	5.7E-82	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	Coils	Coil	Coil	477	497	-	T	24-06-2023	-	-
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	554	861	5.78E-79	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	Gene3D	G3DSA:1.10.8.60	-	775	865	2.9E-26	T	24-06-2023	-	-
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	Gene3D	G3DSA:3.40.50.300	-	558	773	8.9E-89	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	TIGRFAM	TIGR03346	chaperone_ClpB: ATP-dependent chaperone protein ClpB	11	863	0.0	T	24-06-2023	IPR017730	Chaperonin ClpB
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	CDD	cd19499	RecA-like_ClpB_Hsp104-like	566	772	4.87389E-106	T	24-06-2023	-	-
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	FunFam	G3DSA:1.10.8.60:FF:000017	ATP-dependent chaperone ClpB	775	865	2.4E-27	T	24-06-2023	-	-
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	Pfam	PF10431	C-terminal, D2-small domain, of ClpB protein	775	855	1.2E-22	T	24-06-2023	IPR019489	Clp ATPase, C-terminal
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	164	553	8.7E-97	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
PHET01000007.1_orf16685	0daf68e6cc4b94a832652ecfd5f12c51	865	Gene3D	G3DSA:3.40.50.300	-	348	552	2.1E-69	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	SMART	SM00091	pas_2	269	335	1.1E-7	T	24-06-2023	IPR000014	PAS domain
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	SMART	SM00052	duf2_2	562	808	6.3E-109	T	24-06-2023	IPR001633	EAL domain
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	CDD	cd00130	PAS	278	377	3.2514E-10	T	24-06-2023	IPR000014	PAS domain
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	Pfam	PF00990	Diguanylate cyclase, GGDEF domain	391	547	1.1E-47	T	24-06-2023	IPR000160	GGDEF domain
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	SUPERFAMILY	SSF141868	EAL domain-like	568	815	6.28E-81	T	24-06-2023	IPR035919	EAL domain superfamily
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	CDD	cd01948	EAL	568	808	8.09855E-101	T	24-06-2023	IPR001633	EAL domain
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	Gene3D	G3DSA:3.30.70.270	-	385	557	1.7E-57	T	24-06-2023	IPR043128	Reverse transcriptase/Diguanylate cyclase domain
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	ProSiteProfiles	PS50887	GGDEF domain profile.	421	554	34.231995	T	24-06-2023	IPR000160	GGDEF domain
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	MobiDBLite	mobidb-lite	consensus disorder prediction	29	57	-	T	24-06-2023	-	-
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	ProSiteProfiles	PS50112	PAS repeat profile.	267	337	14.095061	T	24-06-2023	IPR000014	PAS domain
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	TIGRFAM	TIGR00254	GGDEF: diguanylate cyclase (GGDEF) domain	388	551	8.0E-45	T	24-06-2023	IPR000160	GGDEF domain
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	SUPERFAMILY	SSF55785	PYP-like sensor domain (PAS domain)	260	378	4.01E-23	T	24-06-2023	IPR035965	PAS domain superfamily
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	Pfam	PF00989	PAS fold	270	377	5.1E-10	T	24-06-2023	IPR013767	PAS fold
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	FunFam	G3DSA:3.20.20.450:FF:000001	Cyclic di-GMP phosphodiesterase yahA	563	818	4.3E-89	T	24-06-2023	-	-
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	PANTHER	PTHR44757	DIGUANYLATE CYCLASE DGCP	260	817	8.7E-173	T	24-06-2023	-	-
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	MobiDBLite	mobidb-lite	consensus disorder prediction	29	43	-	T	24-06-2023	-	-
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	Pfam	PF00563	EAL domain	568	802	6.7E-65	T	24-06-2023	IPR001633	EAL domain
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	ProSiteProfiles	PS50113	PAC domain profile.	339	389	9.098958	T	24-06-2023	IPR000700	PAS-associated, C-terminal
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	Gene3D	G3DSA:3.30.450.20	PAS domain	258	378	2.8E-26	T	24-06-2023	-	-
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	Gene3D	G3DSA:3.20.20.450	EAL domain	562	819	1.9E-92	T	24-06-2023	IPR035919	EAL domain superfamily
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	CDD	cd01949	GGDEF	392	550	2.4462E-61	T	24-06-2023	IPR000160	GGDEF domain
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	FunFam	G3DSA:3.30.70.270:FF:000001	Diguanylate cyclase domain protein	386	553	1.6E-41	T	24-06-2023	-	-
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	TIGRFAM	TIGR00229	sensory_box: PAS domain S-box protein	267	385	1.1E-21	T	24-06-2023	IPR000014	PAS domain
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	ProSiteProfiles	PS50883	EAL domain profile.	563	817	73.561707	T	24-06-2023	IPR001633	EAL domain
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	SMART	SM00267	duf1_3	380	552	9.9E-63	T	24-06-2023	IPR000160	GGDEF domain
PHET01000019.1_orf42933	72120c702f27b4b09fb331f15106b595	820	SUPERFAMILY	SSF55073	Nucleotide cyclase	396	553	8.44E-50	T	24-06-2023	IPR029787	Nucleotide cyclase
PHET01000009.1_orf21292	67f91b9b8495aa0dcd44dabaa4f95185	779	PANTHER	PTHR36304	DOMAIN GTPASE-ACTIVATING PROTEIN, PUTATIVE-RELATED-RELATED	8	256	8.0E-36	T	24-06-2023	-	-
PHET01000009.1_orf21292	67f91b9b8495aa0dcd44dabaa4f95185	779	SUPERFAMILY	SSF160246	EspE N-terminal domain-like	64	136	1.15E-7	T	24-06-2023	IPR037257	Type II secretion system protein GspE, N-terminal superfamily
PHET01000009.1_orf21292	67f91b9b8495aa0dcd44dabaa4f95185	779	MobiDBLite	mobidb-lite	consensus disorder prediction	291	330	-	T	24-06-2023	-	-
PHET01000009.1_orf21292	67f91b9b8495aa0dcd44dabaa4f95185	779	Coils	Coil	Coil	280	300	-	T	24-06-2023	-	-
PHET01000009.1_orf21292	67f91b9b8495aa0dcd44dabaa4f95185	779	Pfam	PF14332	Domain of unknown function (DUF4388)	12	169	1.5E-21	T	24-06-2023	IPR025497	Domain of unknown function DUF4388
PHET01000032.1_orf14673	e415e33d2e229dd2b6db19dd3bf23951	345	SUPERFAMILY	SSF53448	Nucleotide-diphospho-sugar transferases	26	254	1.22E-43	T	24-06-2023	IPR029044	Nucleotide-diphospho-sugar transferases
PHET01000032.1_orf14673	e415e33d2e229dd2b6db19dd3bf23951	345	CDD	cd04186	GT_2_like_c	28	250	3.97029E-49	T	24-06-2023	-	-
PHET01000032.1_orf14673	e415e33d2e229dd2b6db19dd3bf23951	345	Gene3D	G3DSA:3.90.550.10	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	20	259	3.2E-41	T	24-06-2023	IPR029044	Nucleotide-diphospho-sugar transferases
PHET01000032.1_orf14673	e415e33d2e229dd2b6db19dd3bf23951	345	Pfam	PF00535	Glycosyl transferase family 2	27	138	9.6E-17	T	24-06-2023	IPR001173	Glycosyltransferase 2-like
PHET01000032.1_orf14673	e415e33d2e229dd2b6db19dd3bf23951	345	MobiDBLite	mobidb-lite	consensus disorder prediction	324	345	-	T	24-06-2023	-	-
PHET01000032.1_orf14673	e415e33d2e229dd2b6db19dd3bf23951	345	PANTHER	PTHR43179	RHAMNOSYLTRANSFERASE WBBL	19	253	1.6E-47	T	24-06-2023	-	-
PHET01000026.1_orf55144	f6ae2bb5317aebdafd967174fa7515fd	857	Pfam	PF12704	MacB-like periplasmic core domain	496	699	5.2E-10	T	24-06-2023	IPR025857	MacB-like periplasmic core domain
PHET01000026.1_orf55144	f6ae2bb5317aebdafd967174fa7515fd	857	Pfam	PF12704	MacB-like periplasmic core domain	38	242	4.3E-13	T	24-06-2023	IPR025857	MacB-like periplasmic core domain
PHET01000026.1_orf55144	f6ae2bb5317aebdafd967174fa7515fd	857	Pfam	PF02687	FtsX-like permease family	271	396	2.8E-19	T	24-06-2023	IPR003838	ABC3 transporter permease protein domain
PHET01000026.1_orf55144	f6ae2bb5317aebdafd967174fa7515fd	857	Pfam	PF02687	FtsX-like permease family	733	849	4.6E-17	T	24-06-2023	IPR003838	ABC3 transporter permease protein domain
PHET01000026.1_orf55144	f6ae2bb5317aebdafd967174fa7515fd	857	PANTHER	PTHR30489	LIPOPROTEIN-RELEASING SYSTEM TRANSMEMBRANE PROTEIN LOLE	22	401	3.7E-77	T	24-06-2023	-	-
PHET01000011.1_orf24799	ea1025294de369312b2064f8379958cd	707	ProSiteProfiles	PS50893	ATP-binding cassette, ABC transporter-type domain profile.	342	556	15.546362	T	24-06-2023	IPR003439	ABC transporter-like, ATP-binding domain
PHET01000011.1_orf24799	ea1025294de369312b2064f8379958cd	707	CDD	cd03221	ABCF_EF-3	342	533	6.52041E-53	T	24-06-2023	-	-
PHET01000011.1_orf24799	ea1025294de369312b2064f8379958cd	707	Pfam	PF00005	ABC transporter	358	488	9.9E-21	T	24-06-2023	IPR003439	ABC transporter-like, ATP-binding domain
PHET01000011.1_orf24799	ea1025294de369312b2064f8379958cd	707	MobiDBLite	mobidb-lite	consensus disorder prediction	554	580	-	T	24-06-2023	-	-
PHET01000011.1_orf24799	ea1025294de369312b2064f8379958cd	707	CDD	cd03221	ABCF_EF-3	18	250	5.50467E-44	T	24-06-2023	-	-
PHET01000011.1_orf24799	ea1025294de369312b2064f8379958cd	707	Gene3D	G3DSA:3.40.50.300	-	14	302	1.1E-62	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
PHET01000011.1_orf24799	ea1025294de369312b2064f8379958cd	707	Gene3D	G3DSA:3.40.50.300	-	303	562	7.6E-62	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
PHET01000011.1_orf24799	ea1025294de369312b2064f8379958cd	707	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	319	544	8.38E-50	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
PHET01000011.1_orf24799	ea1025294de369312b2064f8379958cd	707	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	15	261	4.83E-47	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
PHET01000011.1_orf24799	ea1025294de369312b2064f8379958cd	707	Pfam	PF12848	ABC transporter	244	329	5.5E-22	T	24-06-2023	IPR032781	ABC-transporter extension domain
PHET01000011.1_orf24799	ea1025294de369312b2064f8379958cd	707	MobiDBLite	mobidb-lite	consensus disorder prediction	551	633	-	T	24-06-2023	-	-
PHET01000011.1_orf24799	ea1025294de369312b2064f8379958cd	707	Coils	Coil	Coil	639	659	-	T	24-06-2023	-	-
PHET01000011.1_orf24799	ea1025294de369312b2064f8379958cd	707	Pfam	PF00005	ABC transporter	44	205	2.7E-21	T	24-06-2023	IPR003439	ABC transporter-like, ATP-binding domain
PHET01000011.1_orf24799	ea1025294de369312b2064f8379958cd	707	FunFam	G3DSA:3.40.50.300:FF:000011	Putative ABC transporter ATP-binding component	19	300	2.4E-90	T	24-06-2023	-	-
PHET01000011.1_orf24799	ea1025294de369312b2064f8379958cd	707	PANTHER	PTHR42855	ABC TRANSPORTER ATP-BINDING SUBUNIT	16	697	9.3E-162	T	24-06-2023	-	-
PHET01000011.1_orf24799	ea1025294de369312b2064f8379958cd	707	ProSiteProfiles	PS50893	ATP-binding cassette, ABC transporter-type domain profile.	18	273	16.179945	T	24-06-2023	IPR003439	ABC transporter-like, ATP-binding domain
PHET01000011.1_orf24799	ea1025294de369312b2064f8379958cd	707	ProSitePatterns	PS00211	ABC transporters family signature.	177	191	-	T	24-06-2023	IPR017871	ABC transporter-like, conserved site
PHET01000011.1_orf24799	ea1025294de369312b2064f8379958cd	707	SMART	SM00382	AAA_5	42	250	1.1E-12	T	24-06-2023	IPR003593	AAA+ ATPase domain
PHET01000011.1_orf24799	ea1025294de369312b2064f8379958cd	707	SMART	SM00382	AAA_5	366	533	3.3E-14	T	24-06-2023	IPR003593	AAA+ ATPase domain
PHET01000011.1_orf24799	ea1025294de369312b2064f8379958cd	707	MobiDBLite	mobidb-lite	consensus disorder prediction	612	633	-	T	24-06-2023	-	-
PHET01000011.1_orf24799	ea1025294de369312b2064f8379958cd	707	FunFam	G3DSA:3.40.50.300:FF:000309	ABC transporter ATP-binding protein	303	564	8.5E-82	T	24-06-2023	-	-
PHET01000011.1_orf25681	bba93dab2f8c41fed6b8d623513caa7c	923	Pfam	PF06119	Nidogen-like	179	274	5.0E-9	T	24-06-2023	IPR003886	NIDO domain
PHET01000011.1_orf25681	bba93dab2f8c41fed6b8d623513caa7c	923	CDD	cd00063	FN3	705	777	2.17357E-7	T	24-06-2023	IPR003961	Fibronectin type III
PHET01000011.1_orf25681	bba93dab2f8c41fed6b8d623513caa7c	923	SUPERFAMILY	SSF49265	Fibronectin type III	692	783	1.78E-12	T	24-06-2023	IPR036116	Fibronectin type III superfamily
PHET01000011.1_orf25681	bba93dab2f8c41fed6b8d623513caa7c	923	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	703	787	1.1E-18	T	24-06-2023	IPR013783	Immunoglobulin-like fold
PHET01000011.1_orf25681	bba93dab2f8c41fed6b8d623513caa7c	923	ProSiteProfiles	PS50853	Fibronectin type-III domain profile.	707	793	11.534851	T	24-06-2023	IPR003961	Fibronectin type III
PHET01000011.1_orf25681	bba93dab2f8c41fed6b8d623513caa7c	923	SMART	SM00060	FN3_2	705	779	2.5E-7	T	24-06-2023	IPR003961	Fibronectin type III
PHET01000014.1_orf31019	9f8d1495e16d7081b5691717bc162717	888	MobiDBLite	mobidb-lite	consensus disorder prediction	207	290	-	T	24-06-2023	-	-
PHET01000014.1_orf31019	9f8d1495e16d7081b5691717bc162717	888	MobiDBLite	mobidb-lite	consensus disorder prediction	215	234	-	T	24-06-2023	-	-
PHET01000014.1_orf31019	9f8d1495e16d7081b5691717bc162717	888	Coils	Coil	Coil	315	335	-	T	24-06-2023	-	-
PHET01000014.1_orf31019	9f8d1495e16d7081b5691717bc162717	888	MobiDBLite	mobidb-lite	consensus disorder prediction	866	888	-	T	24-06-2023	-	-
PHET01000014.1_orf31019	9f8d1495e16d7081b5691717bc162717	888	MobiDBLite	mobidb-lite	consensus disorder prediction	266	290	-	T	24-06-2023	-	-
PHET01000014.1_orf31019	9f8d1495e16d7081b5691717bc162717	888	MobiDBLite	mobidb-lite	consensus disorder prediction	487	522	-	T	24-06-2023	-	-
PHET01000014.1_orf31019	9f8d1495e16d7081b5691717bc162717	888	MobiDBLite	mobidb-lite	consensus disorder prediction	874	888	-	T	24-06-2023	-	-
PHET01000014.1_orf31019	9f8d1495e16d7081b5691717bc162717	888	MobiDBLite	mobidb-lite	consensus disorder prediction	492	506	-	T	24-06-2023	-	-
PHET01000034.1_orf15713	d2dd7e4ea604a3017ad6afe69833d8fa	501	Pfam	PF01425	Amidase	31	477	1.8E-149	T	24-06-2023	IPR023631	Amidase signature domain
PHET01000034.1_orf15713	d2dd7e4ea604a3017ad6afe69833d8fa	501	SUPERFAMILY	SSF75304	Amidase signature (AS) enzymes	7	494	2.09E-155	T	24-06-2023	IPR036928	Amidase signature (AS) superfamily
PHET01000034.1_orf15713	d2dd7e4ea604a3017ad6afe69833d8fa	501	TIGRFAM	TIGR00132	gatA: aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, A subunit	17	487	6.3E-177	T	24-06-2023	IPR004412	Glutamyl-tRNA(Gln) amidotransferase A subunit
PHET01000034.1_orf15713	d2dd7e4ea604a3017ad6afe69833d8fa	501	ProSitePatterns	PS00571	Amidases signature.	160	191	-	T	24-06-2023	IPR020556	Amidase, conserved site
PHET01000034.1_orf15713	d2dd7e4ea604a3017ad6afe69833d8fa	501	MobiDBLite	mobidb-lite	consensus disorder prediction	146	165	-	T	24-06-2023	-	-
PHET01000034.1_orf15713	d2dd7e4ea604a3017ad6afe69833d8fa	501	Hamap	MF_00120	Glutamyl-tRNA(Gln) amidotransferase subunit A [gatA].	16	488	87.316597	T	24-06-2023	IPR004412	Glutamyl-tRNA(Gln) amidotransferase A subunit
PHET01000034.1_orf15713	d2dd7e4ea604a3017ad6afe69833d8fa	501	Gene3D	G3DSA:3.90.1300.10	Amidase signature (AS) domain	9	496	6.5E-176	T	24-06-2023	IPR036928	Amidase signature (AS) superfamily
PHET01000034.1_orf15713	d2dd7e4ea604a3017ad6afe69833d8fa	501	PANTHER	PTHR11895	TRANSAMIDASE	10	492	4.7E-143	T	24-06-2023	IPR000120	Amidase
PHET01000012.1_orf27927	e16776000d31506bbb10aeab6dffa738	696	Pfam	PF01326	Pyruvate phosphate dikinase, AMP/ATP-binding domain	355	406	2.2E-9	T	24-06-2023	IPR002192	Pyruvate phosphate dikinase, AMP/ATP-binding
PHET01000012.1_orf27927	e16776000d31506bbb10aeab6dffa738	696	Pfam	PF01326	Pyruvate phosphate dikinase, AMP/ATP-binding domain	101	338	5.6E-32	T	24-06-2023	IPR002192	Pyruvate phosphate dikinase, AMP/ATP-binding
PHET01000012.1_orf27927	e16776000d31506bbb10aeab6dffa738	696	Pfam	PF01326	Pyruvate phosphate dikinase, AMP/ATP-binding domain	57	93	1.6E-8	T	24-06-2023	IPR002192	Pyruvate phosphate dikinase, AMP/ATP-binding
PHET01000012.1_orf27927	e16776000d31506bbb10aeab6dffa738	696	SUPERFAMILY	SSF51621	Phosphoenolpyruvate/pyruvate domain	563	687	1.57E-31	T	24-06-2023	IPR015813	Pyruvate/Phosphoenolpyruvate kinase-like domain superfamily
PHET01000012.1_orf27927	e16776000d31506bbb10aeab6dffa738	696	Gene3D	G3DSA:3.20.20.60	-	586	692	1.3E-35	T	24-06-2023	IPR040442	Pyruvate kinase-like domain superfamily
PHET01000012.1_orf27927	e16776000d31506bbb10aeab6dffa738	696	PANTHER	PTHR22931	PHOSPHOENOLPYRUVATE DIKINASE-RELATED	32	685	1.4E-262	T	24-06-2023	IPR010121	Pyruvate, phosphate dikinase
PHET01000012.1_orf27927	e16776000d31506bbb10aeab6dffa738	696	ProSitePatterns	PS00370	PEP-utilizing enzymes phosphorylation site signature.	500	511	-	T	24-06-2023	IPR018274	PEP-utilising enzyme, active site
