	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001862.1_168	QGNH01001862.1	QGNH01001862.1	168	150180	151415	1	E			YP_009216131.1	YP_009216131.1 DNA primase [Bacillus phage Shanette]	False	0.214	77.0	1.76e-13													VOG00694	REFSEQ DNA primase; Xu	Xu	0	False	
QGNH01001862.1_169	QGNH01001862.1	QGNH01001862.1	169	151396	155481	1	C	K21929	uracil-DNA glycosylase [EC:3.2.2.27]	YP_009280290.1	YP_009280290.1 ribonucleoside-diphosphate reductase large subunit [Shigella phage SHSML-45]	False	0.254	113.0	1.817e-23	MER0194243	N11	MER0194243 - family N11 unassigned peptide lyases (Aquifex aeolicus) [N11.UPW]#N11#{peptidase unit: 230-576}~source AAC07431~	False	0.217	88.0	8.634e-16	DNA polymerase family A [PF00476.23]; Uracil DNA glycosylase superfamily [PF03167.22]					VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	VP
QGNH01001862.1_170	QGNH01001862.1	QGNH01001862.1	170	155478	155576	1	E																								0	False	
QGNH01001862.1_171	QGNH01001862.1	QGNH01001862.1	171	155605	155799	1	E																								0	False	
QGNH01001862.1_172	QGNH01001862.1	QGNH01001862.1	172	155783	156493	1	E			YP_009840025.1	YP_009840025.1 hypothetical protein HWB79_gp186 [Streptomyces phage LukeCage]	False	0.352	120.0	4.758e-29													VOG04599	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001862.1_173	QGNH01001862.1	QGNH01001862.1	173	156631	156837	1	E																								0	False	
QGNH01001862.1_174	QGNH01001862.1	QGNH01001862.1	174	156857	157123	1	E																								0	False	
QGNH01001862.1_175	QGNH01001862.1	QGNH01001862.1	175	157166	158104	1	E																								0	False	
QGNH01001862.1_176	QGNH01001862.1	QGNH01001862.1	176	158104	158436	1	E																								0	False	
QGNH01001862.1_177	QGNH01001862.1	QGNH01001862.1	177	158436	159008	1	E																								0	False	
QGNH01001862.1_178	QGNH01001862.1	QGNH01001862.1	178	158968	159588	1	E			YP_006988030.1	YP_006988030.1 hypothetical protein D865_gp284 [Caulobacter phage phiCbK]	False	0.383	123.0	1.944e-30													VOG13505	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001862.1_179	QGNH01001862.1	QGNH01001862.1	179	159578	159865	1	E			YP_009100485.1	YP_009100485.1 hypothetical protein S14_181 [Shewanella sp. phage 1/4]	False	0.473	64.0	3.279e-12													VOG04874	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001862.1_180	QGNH01001862.1	QGNH01001862.1	180	159858	161174	1	D																P22_AR N-terminal domain [PF10547.12]								0	False	
QGNH01001862.1_181	QGNH01001862.1	QGNH01001862.1	181	161360	161806	1	D			YP_009797565.1	YP_009797565.1 DUF5664 domain-containing protein [Faecalibacterium phage FP_oengus]	False	0.533	113.0	2.9090000000000003e-28								dATP/dGTP diphosphohydrolase, N-terminal [PF18909.3]								0	False	
QGNH01001862.1_182	QGNH01001862.1	QGNH01001862.1	182	161787	162182	1	E																								0	False	
QGNH01001862.1_183	QGNH01001862.1	QGNH01001862.1	183	162360	163934	1	E																								0	False	
QGNH01001862.1_184	QGNH01001862.1	QGNH01001862.1	184	164006	165319	1	E																								0	False	
QGNH01001862.1_185	QGNH01001862.1	QGNH01001862.1	185	165362	165844	1	D																dTDP-4-dehydrorhamnose 3,5-epimerase [PF00908.20]								0	False	
QGNH01001862.1_186	QGNH01001862.1	QGNH01001862.1	186	165885	166145	1	E																								0	False	
QGNH01001862.1_187	QGNH01001862.1	QGNH01001862.1	187	166138	167313	1	D			YP_006988401.1	YP_006988401.1 RNA ligase [Caulobacter phage CcrColossus]	False	0.236	121.0	8.922000000000001e-28								RNA ligase [PF09414.13]					VOG00459	sp|P32277|RLIG2_BPT4 RNA ligase 2; Xh	Xh	0	False	
QGNH01001862.1_188	QGNH01001862.1	QGNH01001862.1	188	167294	167527	1	E																								0	False	
QGNH01001862.1_189	QGNH01001862.1	QGNH01001862.1	189	167568	168272	1	E																								0	False	
QGNH01001862.1_190	QGNH01001862.1	QGNH01001862.1	190	168281	168577	1	E																								0	False	
QGNH01001862.1_191	QGNH01001862.1	QGNH01001862.1	191	168580	169710	1	E																								0	False	
QGNH01001862.1_192	QGNH01001862.1	QGNH01001862.1	192	169722	170645	1	E																								0	False	
QGNH01001862.1_193	QGNH01001862.1	QGNH01001862.1	193	171157	171360	1	E																								0	False	
QGNH01001862.1_194	QGNH01001862.1	QGNH01001862.1	194	171491	171688	1	E																								0	False	
QGNH01001862.1_195	QGNH01001862.1	QGNH01001862.1	195	171685	172215	1	E																								0	False	
QGNH01001862.1_196	QGNH01001862.1	QGNH01001862.1	196	172227	173039	1	E																								0	False	
QGNH01001862.1_197	QGNH01001862.1	QGNH01001862.1	197	173054	173500	1	E																								0	False	
QGNH01001862.1_198	QGNH01001862.1	QGNH01001862.1	198	173537	174073	1	E																								0	False	
QGNH01001862.1_199	QGNH01001862.1	QGNH01001862.1	199	174144	175136	1	E																								0	False	
QGNH01001862.1_200	QGNH01001862.1	QGNH01001862.1	200	175537	175983	1	D			YP_009860164.1	YP_009860164.1 tail protein [Leptospira phage LE1]	False	0.343	63.0	1.107e-10								5' nucleotidase, deoxy (Pyrimidine), cytosolic type C protein (NT5C) [PF06941.15]					VOG01378	REFSEQ phosphoheptose isomerase; Xu	Xu	0	False	
QGNH01001862.1_201	QGNH01001862.1	QGNH01001862.1	201	175928	176236	1	E																								0	False	
QGNH01001862.1_202	QGNH01001862.1	QGNH01001862.1	202	176226	177404	1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]	YP_009174869.1	YP_009174869.1 thymidylate synthase [Yellowstone lake phycodnavirus 1]	False	0.462	201.0	8.926e-55								Thymidylate synthase complementing protein [PF02511.18]					VOG03899	sp|Q05259|THYX_BPML5 Probable flavin-dependent thymidylate synthase; XhXr	Xh;Xr	0	False	V
QGNH01001862.1_203	QGNH01001862.1	QGNH01001862.1	203	177391	177615	1	E																								0	False	
QGNH01001862.1_204	QGNH01001862.1	QGNH01001862.1	204	177624	178226	1	E																								0	False	
QGNH01001862.1_205	QGNH01001862.1	QGNH01001862.1	205	178204	178872	1	E			YP_010773099.1	YP_010773099.1 hypothetical protein QIT80_gp82 (endogenous virus) [Pseudomonas phage phiAH14a]	False	0.399	139.0	9.355e-36													VOG03282	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001862.1_206	QGNH01001862.1	QGNH01001862.1	206	178869	179156	1	E																								0	False	
QGNH01001862.1_207	QGNH01001862.1	QGNH01001862.1	207	179274	179771	1	E																								0	False	
QGNH01001862.1_208	QGNH01001862.1	QGNH01001862.1	208	179793	180548	1	D																Exonuclease [PF00929.27]					VOG00088	sp|P04536|EXOD_BPT4 Exodeoxyribonuclease; Xu	Xu	0	False	
QGNH01001862.1_209	QGNH01001862.1	QGNH01001862.1	209	180616	181053	1	C	K01160	crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]	YP_358797.1	YP_358797.1 RusA-like Holliday junction resolvase [Lactobacillus phage Lc-Nu]	False	0.343	79.0	1.444e-16								Endodeoxyribonuclease RusA [PF05866.14]								0	False	
QGNH01001862.1_210	QGNH01001862.1	QGNH01001862.1	210	181100	181375	1	E																								0	False	
QGNH01001862.1_211	QGNH01001862.1	QGNH01001862.1	211	181385	182095	1	E																								0	False	
QGNH01001862.1_212	QGNH01001862.1	QGNH01001862.1	212	182034	182324	1	E																								0	False	
QGNH01001862.1_213	QGNH01001862.1	QGNH01001862.1	213	182284	182655	1	E																								0	False	
QGNH01001862.1_214	QGNH01001862.1	QGNH01001862.1	214	182594	182938	1	E																								0	False	
QGNH01001862.1_215	QGNH01001862.1	QGNH01001862.1	215	183421	184944	1	E																								0	False	
QGNH01001862.1_216	QGNH01001862.1	QGNH01001862.1	216	185021	185374	1	E																								0	False	
QGNH01001862.1_217	QGNH01001862.1	QGNH01001862.1	217	185378	186178	1	E																								0	False	
QGNH01001862.1_218	QGNH01001862.1	QGNH01001862.1	218	186375	186917	1	E																								0	False	
QGNH01001862.1_219	QGNH01001862.1	QGNH01001862.1	219	186930	187286	1	E																								0	False	
QGNH01001862.1_220	QGNH01001862.1	QGNH01001862.1	220	187359	187784	1	C	K02950	small subunit ribosomal protein S12														Ribosomal protein S12/S23 [PF00164.28]; Ribosomal protein S7p/S5e [PF00177.24]								0	False	M
QGNH01001862.1_221	QGNH01001862.1	QGNH01001862.1	221	188183	188746	1	E																								0	False	
QGNH01001862.1_222	QGNH01001862.1	QGNH01001862.1	222	188812	189225	-1	E																								0	False	F
QGNH01001862.1_223	QGNH01001862.1	QGNH01001862.1	223	189336	189509	1	E																								0	False	F
QGNH01001862.1_224	QGNH01001862.1	QGNH01001862.1	224	189535	189840	1	E																								0	False	F
QGNH01001862.1_225	QGNH01001862.1	QGNH01001862.1	225	189918	190118	1	E																								0	False	F
QGNH01001862.1_226	QGNH01001862.1	QGNH01001862.1	226	190133	190390	1	E																								0	False	F
QGNH01001862.1_227	QGNH01001862.1	QGNH01001862.1	227	190974	191186	1	E																								0	False	F
QGNH01001862.1_228	QGNH01001862.1	QGNH01001862.1	228	191313	191744	1	E																								0	False	F
QGNH01001862.1_229	QGNH01001862.1	QGNH01001862.1	229	191944	192186	1	E																								0	False	F
QGNH01001862.1_230	QGNH01001862.1	QGNH01001862.1	230	192205	192483	1	E																								0	False	F
QGNH01001862.1_231	QGNH01001862.1	QGNH01001862.1	231	192596	192802	1	E																								0	False	F
QGNH01001862.1_232	QGNH01001862.1	QGNH01001862.1	232	193967	194119	1	E																								0	False	F
