KO Id	Name	Level	Count
K01595	K01595: ppc; phosphoenolpyruvate carboxylase	Function	3
K01609	K01609: trpC; indole-3-glycerol phosphate synthase	Function	1
K01610	K01610: E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP)	Function	2
K01619	K01619: deoC, DERA; deoxyribose-phosphate aldolase	Function	1
K01620	K01620: ltaE; threonine aldolase	Function	1
K01621	K01621: xfp, xpk; xylulose-5-phosphate/fructose-6-phosphate phosphoketolase	Function	1
K01623	K01623: ALDO; fructose-bisphosphate aldolase, class I	Function	3
K01624	K01624: FBA, fbaA; fructose-bisphosphate aldolase, class II	Function	5
K01625	K01625: eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase	Function	3
K01627	K01627: kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase)	Function	3
K01631	K01631: dgoA; 2-dehydro-3-deoxyphosphogalactonate aldolase	Function	1
K01637	K01637: E4.1.3.1, aceA; isocitrate lyase	Function	1
K01638	K01638: aceB, glcB; malate synthase	Function	1
K01649	K01649: leuA, IMS; 2-isopropylmalate synthase	Function	1
K01652	K01652: E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit	Function	2
K01653	K01653: E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit	Function	2
K01676	K01676: E4.2.1.2A, fumA, fumB; fumarate hydratase, class I	Function	3
K01679	K01679: E4.2.1.2B, fumC, FH; fumarate hydratase, class II	Function	3
K01681	K01681: ACO, acnA; aconitate hydratase	Function	4
	lvl2: Regulation of translation in response to oxidative stress	2	1
K01684	K01684: dgoD; galactonate dehydratase	Function	1
K01685	K01685: uxaA; altronate hydrolase	Function	1
K01686	K01686: uxuA; mannonate dehydratase	Function	2
K01687	K01687: ilvD; dihydroxy-acid dehydratase	Function	3
K01689	K01689: ENO, eno; enolase	Function	9
	lvl2: Fatty acid beta-oxidation IV (unsaturated)	2	4
K01693	K01693: hisB; imidazoleglycerol-phosphate dehydratase	Function	3
K01695	K01695: trpA; tryptophan synthase alpha chain	Function	3
K01696	K01696: trpB; tryptophan synthase beta chain	Function	4
K01702	K01702: LEU1; 3-isopropylmalate dehydratase	Function	1
K01711	K01711: gmd, GMDS; GDPmannose 4,6-dehydratase	Function	2
K01712	K01712: hutU, UROC1; urocanate hydratase	Function	2
K01714	K01714: dapA; 4-hydroxy-tetrahydrodipicolinate synthase	Function	1
K01721	K01721: nthA; nitrile hydratase subunit alpha	Function	3
	lvl2: Nitoaromatics degradation	2	2
K01735	K01735: aroB; 3-dehydroquinate synthase	Function	1
K01736	K01736: aroC; chorismate synthase	Function	1
K01738	K01738: cysK; cysteine synthase	Function	2
K01740	K01740: metY; O-acetylhomoserine (thiol)-lyase	Function	1
K01744	K01744: aspA; aspartate ammonia-lyase	Function	1
	lvl2: Lysine degradation X	2	1
K01745	K01745: hutH, HAL; histidine ammonia-lyase	Function	2
K01750	K01750: E4.3.1.12, ocd; ornithine cyclodeaminase	Function	1
K01752	K01752: E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase	Function	2
K01754	K01754: E4.3.1.19, ilvA, tdcB; threonine dehydratase	Function	2
K01755	K01755: argH, ASL; argininosuccinate lyase	Function	2
K01756	K01756: purB, ADSL; adenylosuccinate lyase	Function	2
K01759	K01759: GLO1, gloA; lactoylglutathione lyase	Function	1
K01760	K01760: metC; cysteine-S-conjugate beta-lyase	Function	4
K01761	K01761: E4.4.1.11; methionine-gamma-lyase	Function	2
K01768	K01768: E4.6.1.1; adenylate cyclase	Function	1
K01776	K01776: murI; glutamate racemase	Function	3
K01778	K01778: dapF; diaminopimelate epimerase	Function	1
K01779	K01779: racD; aspartate racemase	Function	1
K01782	K01782: fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase	Function	12
K01783	K01783: rpe, RPE; ribulose-phosphate 3-epimerase	Function	2
K01784	K01784: galE, GALE; UDP-glucose 4-epimerase	Function	2
K01801	K01801: nagL; maleylpyruvate isomerase	Function	1
K01803	K01803: TPI, tpiA; triosephosphate isomerase (TIM)	Function	5
K01805	K01805: xylA; xylose isomerase	Function	5
K01807	K01807: rpiA; ribose 5-phosphate isomerase A	Function	4
K01808	K01808: rpiB; ribose 5-phosphate isomerase B	Function	4
K01810	K01810: GPI, pgi; glucose-6-phosphate isomerase	Function	9
	lvl2: Fatty acid beta-oxidation III (unsaturated)	2	1
K01812	K01812: uxaC; glucuronate isomerase	Function	2
K01814	K01814: hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase	Function	2
K01815	K01815: kduI; 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase	Function	2
K01817	K01817: trpF; phosphoribosylanthranilate isomerase	Function	1
K01834	K01834: PGAM, gpmA; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	Function	4
K01835	K01835: pgm; phosphoglucomutase	Function	4
K01838	K01838: pgmB; beta-phosphoglucomutase	Function	2
K01839	K01839: deoB; phosphopentomutase	Function	2
K01840	K01840: manB; phosphomannomutase	Function	2
K01843	K01843: kamA; lysine 2,3-aminomutase	Function	1
K01847	K01847: MUT; methylmalonyl-CoA mutase	Function	2
K01856	K01856: catB; muconate cycloisomerase	Function	1
K01895	K01895: ACSS1_2, acs; acetyl-CoA synthetase	Function	1
	lvl3: Pyruvate fermentation to acetate V	3	3
K01899	K01899: LSC1; succinyl-CoA synthetase alpha subunit	Function	2
	lvl3: Pyruvate fermentation to acetate VI	3	3
K01903	K01903: sucC; succinyl-CoA synthetase beta subunit	Function	4
K01915	K01915: glnA, GLUL; glutamine synthetase	Function	3
K01921	K01921: ddl; D-alanine-D-alanine ligase	Function	1
K01923	K01923: purC; phosphoribosylaminoimidazole-succinocarboxamide synthase	Function	1
K01924	K01924: murC; UDP-N-acetylmuramate--alanine ligase	Function	3
K01925	K01925: murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase	Function	3
K01928	K01928: murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	Function	3
K01929	K01929: murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	Function	3
K01937	K01937: pyrG, CTPS; CTP synthase	Function	1
K01938	K01938: fhs; formate--tetrahydrofolate ligase	Function	2
K01939	K01939: purA, ADSS; adenylosuccinate synthase	Function	2
K01940	K01940: argG, ASS1; argininosuccinate synthase	Function	2
K01941	K01941: E6.3.4.6; urea carboxylase	Function	1
K01945	K01945: purD; phosphoribosylamine---glycine ligase	Function	1
K01951	K01951: guaA, GMPS; GMP synthase (glutamine-hydrolysing)	Function	1
K01953	K01953: asnB, ASNS; asparagine synthase (glutamine-hydrolysing)	Function	3
K01955	K01955: carB, CPA2; carbamoyl-phosphate synthase large subunit	Function	2
K01956	K01956: carA, CPA1; carbamoyl-phosphate synthase small subunit	Function	2
K01958	K01958: PC, pyc; pyruvate carboxylase	Function	2
K01965	K01965: PCCA, pccA; propionyl-CoA carboxylase alpha chain	Function	1
K01966	K01966: PCCB, pccB; propionyl-CoA carboxylase beta chain	Function	1
K01968	K01968: E6.4.1.4A; 3-methylcrotonyl-CoA carboxylase alpha subunit	Function	1
K01969	K01969: E6.4.1.4B; 3-methylcrotonyl-CoA carboxylase beta subunit	Function	1
	lvl1: 12_Transporters	1	209
	lvl2: ABC transporters, prokaryotic type	2	175
	lvl3:  metallic cation, iron-siderophore and vitamin b12 transporters	3	12
	lvl4: Putative ABC transporter [mD:m00247]	4	3
K01989	K01989: K01989; putative tryptophan/tyrosine transport system substrate-binding protein	Function	1
	lvl3: ABC-2 type and other transporters	3	19
	lvl4: ABC-2 type transporter [mD:m00254]	4	1
K01990	K01990: ABC-2.A; ABC-2 type transport system ATP-binding protein	Function	1
	lvl3: Phosphate and amino acid transporters	3	33
	lvl4: Branched-chain amino acid transporter [mD:m00237]	4	5
K01995	K01995: livG; branched-chain amino acid transport system ATP-binding protein	Function	1
K01996	K01996: livF; branched-chain amino acid transport system ATP-binding protein	Function	1
K01997	K01997: livH; branched-chain amino acid transport system permease protein	Function	1
K01998	K01998: livM; branched-chain amino acid transport system permease protein	Function	1
K01999	K01999: livK; branched-chain amino acid transport system substrate-binding protein	Function	1
	lvl3: Mineral and organic ion transporters	3	34
	lvl4: Glycine betaine/proline transporter [mD:m00208]	4	3
K02000	K02000: proV; glycine betaine/proline transport system ATP-binding protein	Function	1
K02001	K02001: proW; glycine betaine/proline transport system permease protein	Function	1
K02002	K02002: proX; glycine betaine/proline transport system substrate-binding protein	Function	1
	lvl4: Uncharacterized ABC transporter [mD:m00258]	4	2
K02003	K02003: ABC.CD.A; putative ABC transport system ATP-binding protein	Function	1
K02004	K02004: ABC.CD.P; putative ABC transport system permease protein	Function	1
	lvl4: Iron(III) transporter [mD:m00190]	4	3
K02010	K02010: afuC, fbpC; iron(III) transport system ATP-binding protein	Function	1
K02011	K02011: afuB, fbpB; iron(III) transport system permease protein	Function	1
K02012	K02012: afuA, fbpA; iron(III) transport system substrate-binding protein	Function	1
	lvl4: Iron complex transporter [mD:m00240]	4	3
K02013	K02013: ABC.FEV.A; iron complex transport system ATP-binding protein	Function	1
K02015	K02015: ABC.FEV.P; iron complex transport system permease protein	Function	1
K02016	K02016: ABC.FEV.S; iron complex transport system substrate-binding protein	Function	1
	lvl4: Molybdate transporter [mD:m00189]	4	3
K02017	K02017: modC; molybdate transport system ATP-binding protein	Function	1
K02018	K02018: modB; molybdate transport system permease protein	Function	1
K02020	K02020: modA; molybdate transport system substrate-binding protein	Function	1
	lvl3: Oligosaccharide and polyol transporters	3	32
	lvl4: Multiple sugar transporter [mD:m00207]	4	3
K02025	K02025: ABC.MS.P; multiple sugar transport system permease protein	Function	1
K02026	K02026: ABC.MS.P1; multiple sugar transport system permease protein	Function	1
K02027	K02027: ABC.MS.S; multiple sugar transport system substrate-binding protein	Function	1
	lvl4: Polar amino acid transporter [mD:m00236]	4	3
K02028	K02028: ABC.PA.A; polar amino acid transport system ATP-binding protein	Function	1
K02029	K02029: ABC.PA.P; polar amino acid transport system permease protein	Function	1
K02030	K02030: ABC.PA.S; polar amino acid transport system substrate-binding protein	Function	1
	lvl3: PEPtide and nickel transporters	3	14
	lvl4: PEPtides/nickel transporter [mD:m00239]	4	5
K02031	K02031: ddpD; peptide/nickel transport system ATP-binding protein	Function	1
K02032	K02032: ddpF; peptide/nickel transport system ATP-binding protein	Function	1
K02033	K02033: ABC.PE.P; peptide/nickel transport system permease protein	Function	1
K02034	K02034: ABC.PE.P1; peptide/nickel transport system permease protein	Function	1
K02035	K02035: ABC.PE.S; peptide/nickel transport system substrate-binding protein	Function	1
	lvl3: Monosaccharide transporters	3	31
	lvl4: Phosphate transporter [mD:m00222]	4	4
K02036	K02036: pstB; phosphate transport system ATP-binding protein	Function	1
K02037	K02037: pstC; phosphate transport system permease protein	Function	1
K02038	K02038: pstA; phosphate transport system permease protein	Function	1
K02040	K02040: pstS; phosphate transport system substrate-binding protein	Function	1
	lvl4: Phosphonate transporter [mD:m00223]	4	3
K02041	K02041: phnC; phosphonate transport system ATP-binding protein	Function	1
K02042	K02042: phnE; phosphonate transport system permease protein	Function	1
K02044	K02044: phnD; phosphonate transport system substrate-binding protein	Function	1
	lvl4: Sulfate transporter [mD:m00185]	4	3
K02045	K02045: cysA; sulfate/thiosulfate transport system ATP-binding protein	Function	1
K02046	K02046: cysU; sulfate/thiosulfate transport system permease protein	Function	1
K02047	K02047: cysW; sulfate/thiosulfate transport system permease protein	Function	1
	lvl4: Sulfonate/nitrate/taurine transporter [mD:m00188]	4	3
K02049	K02049: ABC.SN.A; NitT/TauT family transport system ATP-binding protein	Function	1
K02050	K02050: ABC.SN.P; NitT/TauT family transport system permease protein	Function	1
K02051	K02051: ABC.SN.S; NitT/TauT family transport system substrate-binding protein	Function	1
	lvl4: Putative spermidine/putrescine transporter [mD:m00193]	4	4
K02052	K02052: ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein	Function	1
K02053	K02053: ABC.SP.P; putative spermidine/putrescine transport system permease protein	Function	1
K02054	K02054: ABC.SP.P1; putative spermidine/putrescine transport system permease protein	Function	1
K02055	K02055: ABC.SP.S; putative spermidine/putrescine transport system substrate-binding protein	Function	1
	lvl4: Simple sugar transporter [mD:m00221]	4	3
K02056	K02056: ABC.SS.A; simple sugar transport system ATP-binding protein	Function	1
K02057	K02057: ABC.SS.P; simple sugar transport system permease protein	Function	1
K02058	K02058: ABC.SS.S; simple sugar transport system substrate-binding protein	Function	1
	lvl4: Putative ABC transporter [mD:m00210]	4	3
K02065	K02065: mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein	Function	1
K02066	K02066: mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein	Function	1
K02067	K02067: mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein	Function	1
	lvl4: D-methionine transporter [mD:m00238]	4	3
K02071	K02071: metN; D-methionine transport system ATP-binding protein	Function	1
K02072	K02072: metI; D-methionine transport system permease protein	Function	1
K02073	K02073: metQ; D-methionine transport system substrate-binding protein	Function	1
	lvl4: Zinc/manganese transporter [mD:m00244]	4	3
K02074	K02074: ABC.ZM.A; zinc/manganese transport system ATP-binding protein	Function	1
K02075	K02075: ABC.ZM.P; zinc/manganese transport system permease protein	Function	1
K02077	K02077: ABC.ZM.S; zinc/manganese transport system substrate-binding protein	Function	1
	lvl4: Heme transporter [mD:m00259]	4	4
K02193	K02193: ccmA; heme exporter protein A	Function	1
K02194	K02194: ccmB; heme exporter protein B	Function	1
K02195	K02195: ccmC; heme exporter protein C	Function	1
K02196	K02196: ccmD; heme exporter protein D	Function	1
K02204	K02204: thrB2; homoserine kinase type II	Function	1
K02257	K02257: COX10, ctaB, cyoE; heme o synthase	Function	2
K02294	K02294: crtR; beta-carotene hydroxylase	Function	2
K02316	K02316: dnaG; DNA primase	Function	1
K02335	K02335: polA; DNA polymerase I	Function	2
K02337	K02337: dnaE; DNA polymerase III subunit alpha	Function	2
K02338	K02338: dnaN; DNA polymerase III subunit beta	Function	2
K02339	K02339: holC; DNA polymerase III subunit chi	Function	2
K02340	K02340: holA; DNA polymerase III subunit delta	Function	2
K02341	K02341: holB; DNA polymerase III subunit delta'	Function	2
K02342	K02342: dnaQ; DNA polymerase III subunit epsilon	Function	2
K02343	K02343: dnaX; DNA polymerase III subunit gamma/tau	Function	2
K02364	K02364: entF; enterobactin synthetase component F	Function	1
K02372	K02372: fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	Function	8
K02377	K02377: TSTA3, fcl; GDP-L-fucose synthase	Function	1
	lvl4: Cystine transporter [mD:m00234]	4	3
K02424	K02424: fliY, tcyA; L-cystine transport system substrate-binding protein	Function	1
K02427	K02427: rlmE, rrmJ, ftsJ; 23S rRNA (uridine2552-2'-O)-methyltransferase	Function	2
K02439	K02439: glpE; thiosulfate sulfurtransferase	Function	1
K02480	K02480: K02480; two-component system, NarL family, sensor kinase	Function	3
	lvl2: Regulation of response to osmotic stress	2	28
K02484	K02484: K02484; two-component system, OmpR family, sensor kinase	Function	3
K02486	K02486: K02486; two-component system, sensor kinase	Function	3
K02493	K02493: hemK, prmC, HEMK; release factor glutamine methyltransferase	Function	2
K02500	K02500: hisF; imidazole glycerol-phosphate synthase subunit HisF	Function	1
K02501	K02501: hisH; imidazole glycerol-phosphate synthase subunit HisH	Function	2
K02502	K02502: hisZ; ATP phosphoribosyltransferase regulatory subunit	Function	1
K02510	K02510: hpaI, hpcH; 4-hydroxy-2-oxoheptanedioate aldolase	Function	1
K02517	K02517: lpxL, htrB; Kdo2-lipid IVA lauroyltransferase/acyltransferase	Function	2
K02523	K02523: ispB; octaprenyl-diphosphate synthase	Function	2
K02533	K02533: lasT; tRNA/rRNA methyltransferase	Function	2
K02535	K02535: lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	Function	2
K02536	K02536: lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	Function	2
K02554	K02554: mhpD; 2-keto-4-pentenoate hydratase	Function	2
K02563	K02563: murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	Function	2
	lvl2: Major Facilitator superfamily (MFS)	2	28
	lvl3: Nitrate/nitrite transporters	3	1
	lvl4: Nitrate/nitrite porter (nnp) family [tc:2.A.1.8]	4	1
K02575	K02575: NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter	Function	1
	lvl2: Nitrogen Fixation	2	3
K02586	K02586: nifD; nitrogenase molybdenum-iron protein alpha chain	Function	1
K02588	K02588: nifH; nitrogenase iron protein NifH	Function	1
K02591	K02591: nifK; nitrogenase molybdenum-iron protein beta chain	Function	1
K02636	K02636: petC; cytochrome b6-f complex iron-sulfur subunit	Function	1
K02687	K02687: prmA; ribosomal protein L11 methyltransferase	Function	2
	lvl2: Phosphotransferase system (pts)	2	6
	lvl3: Enzyme I and hpr	3	6
	lvl4: Phosphocarrier protein hpr	4	1
K02784	K02784: ptsH; phosphocarrier protein HPr	Function	1
	lvl4: Mannose-specific II component [mD:m00276]	4	1
K02793	K02793: manXa; mannose PTS system EIIA component	Function	7
	lvl4: Nitrogen regulatory II component	4	1
K02806	K02806: ptsN; nitrogen PTS system EIIA component	Function	7
K03040	K03040: rpoA; DNA-directed RNA polymerase subunit alpha	Function	2
K03046	K03046: rpoC; DNA-directed RNA polymerase subunit beta'	Function	2
K03060	K03060: rpoZ; DNA-directed RNA polymerase subunit omega	Function	2
K03179	K03179: ubiA; 4-hydroxybenzoate polyprenyltransferase	Function	2
K03183	K03183: ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	Function	2
K03185	K03185: ubiH; 2-octaprenyl-6-methoxyphenol hydroxylase	Function	2
K03215	K03215: rumA; 23S rRNA (uracil1939-C5)-methyltransferase	Function	2
K03216	K03216: trmL, cspR; tRNA (cytidine/uridine-2'-O-)-methyltransferase	Function	2
K03218	K03218: rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase	Function	2
K03269	K03269: lpxH; UDP-2,3-diacylglucosamine hydrolase	Function	1
K03276	K03276: waaR, waaT, rfaJ; UDP-glucose/galactose:(glucosyl)LPS alpha-1,2-glucosyl/galactosyltransferase	Function	6
	lvl3: Mucin type O-glycan biosynthesis	3	16
K03279	K03279: waaJ, rfaJ; UDP-glucose:(galactosyl)LPS alpha-1,2-glucosyltransferase	Function	2
	lvl3: Sugar transporters	3	2
	lvl4: Sugar efflux transporter (sEt) [tc:2.A.1.20]	4	1
K03291	K03291: MFS.SET; MFS transporter, SET family, sugar efflux transporter	Function	1
K03331	K03331: DCXR; L-xylulose reductase	Function	1
K03337	K03337: iolB; 5-deoxy-glucuronate isomerase	Function	2
K03366	K03366: butA, budC; meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase	Function	6
K03381	K03381: catA; catechol 1,2-dioxygenase	Function	1
K03396	K03396: gfa; S-(hydroxymethyl)glutathione synthase	Function	1
K03407	K03407: cheA; two-component system, chemotaxis family, sensor kinase CheA	Function	3
K03424	K03424: tatD; TatD DNase family protein	Function	1
K03431	K03431: glmM; phosphoglucosamine mutase	Function	2
K03438	K03438: mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase	Function	2
	lvl3: Drug transporters	3	12
	lvl4: Drug:h+ antiporter-1 (12 spanner) (DhA1) family [tc:2.A.1.2]	4	5
K03445	K03445: nepI; MFS transporter, DHA1 family, purine ribonucleoside efflux pump	Function	1
	lvl4: Drug:h+ antiporter-2 (14 spanner) (DhA2) family [tc:2.A.1.3]	4	3
K03446	K03446: emrB; MFS transporter, DHA2 family, multidrug resistance protein	Function	1
	lvl3: Organic acid transporters	3	9
	lvl4: Cyanate porter (cp) family [tc:2.A.1.17]	4	1
K03449	K03449: MFS.CP; MFS transporter, CP family, cyanate transporter	Function	1
K03465	K03465: thyX, thy1; thymidylate synthase (FAD)	Function	1
K03500	K03500: rsmB, sun; 16S rRNA (cytosine967-C5)-methyltransferase	Function	2
	lvl2: Hydrogen production	2	3
K03518	K03518: coxS; aerobic carbon-monoxide dehydrogenase small subunit	Function	1
K03519	K03519: coxM, cutM; aerobic carbon-monoxide dehydrogenase medium subunit	Function	1
K03520	K03520: coxL, cutL; aerobic carbon-monoxide dehydrogenase large subunit	Function	1
K03564	K03564: BCP, PRXQ, DOT5; thioredoxin-dependent peroxiredoxin	Function	2
K03574	K03574: mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase	Function	1
K03575	K03575: mutY; A/G-specific adenine glycosylase	Function	1
K03579	K03579: hrpB; ATP-dependent helicase HrpB	Function	1
K03587	K03587: ftsI; cell division protein FtsI (penicillin-binding protein 3)	Function	2
K03648	K03648: UNG, UDG; uracil-DNA glycosylase	Function	1
K03649	K03649: mug; double-stranded uracil-DNA glycosylase	Function	1
K03652	K03652: MPG; DNA-3-methyladenine glycosylase	Function	2
	lvl4: Metabolite:h+ symporter (mhs) family [tc:2.A.1.6]	4	2
K03762	K03762: proP; MFS transporter, MHS family, proline/betaine transporter	Function	1
K03768	K03768: PPIB, ppiB; peptidyl-prolyl cis-trans isomerase B (cyclophilin B)	Function	1
K03769	K03769: ppiC; peptidyl-prolyl cis-trans isomerase C	Function	1
K03770	K03770: ppiD; peptidyl-prolyl cis-trans isomerase D	Function	1
K03771	K03771: surA; peptidyl-prolyl cis-trans isomerase SurA	Function	1
K03781	K03781: katE, CAT, catB, srpA; catalase	Function	4
K03782	K03782: katG; catalase-peroxidase	Function	5
K03783	K03783: punA, PNP; purine-nucleoside phosphorylase	Function	2
K03786	K03786: aroQ, qutE; 3-dehydroquinate dehydratase II	Function	2
K03787	K03787: surE; 5'-nucleotidase	Function	2
K03814	K03814: mtgA; monofunctional glycosyltransferase	Function	6
K03820	K03820: lnt; apolipoprotein N-acyltransferase	Function	2
K03821	K03821: phbC, phaC; polyhydroxyalkanoate synthase subunit PhaC	Function	2
K03824	K03824: yhbS; putative acetyltransferase	Function	2
K03825	K03825: aaaT; L-phenylalanine/L-methionine N-acetyltransferase	Function	2
K03826	K03826: yiaC; putative acetyltransferase	Function	2
K03828	K03828: yjgM; putative acetyltransferase	Function	2
K03829	K03829: yedL; putative acetyltransferase	Function	2
K03830	K03830: yafP; putative acetyltransferase	Function	2
K03885	K03885: ndh; NADH:ubiquinone reductase (H+-translocating)	Function	1
K03934	K03934: NDUFS1; NADH dehydrogenase (ubiquinone) Fe-S protein 1	Function	1
K03935	K03935: NDUFS2; NADH dehydrogenase (ubiquinone) Fe-S protein 2	Function	1
K03936	K03936: NDUFS3; NADH dehydrogenase (ubiquinone) Fe-S protein 3	Function	1
K03937	K03937: NDUFS4; NADH dehydrogenase (ubiquinone) Fe-S protein 4	Function	1
K03940	K03940: NDUFS7; NADH dehydrogenase (ubiquinone) Fe-S protein 7	Function	1
K03941	K03941: NDUFS8; NADH dehydrogenase (ubiquinone) Fe-S protein 8	Function	1
K03942	K03942: NDUFV1; NADH dehydrogenase (ubiquinone) flavoprotein 1	Function	1
K03953	K03953: NDUFA9; NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 9	Function	1
K03981	K03981: dsbC; thiol:disulfide interchange protein DsbC	Function	1
K04042	K04042: glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase	Function	1
K04092	K04092: tyrA1; chorismate mutase	Function	2
K04097	K04097: HPGDS; prostaglandin-H2 D-isomerase / glutathione transferase	Function	1
K04098	K04098: chqB; hydroxyquinol 1,2-dioxygenase	Function	1
K04102	K04102: pht5; 4,5-dihydroxyphthalate decarboxylase	Function	3
K04103	K04103: ipdC; indolepyruvate decarboxylase	Function	1
	lvl2: Transamination	2	1
K04487	K04487: iscS, NFS1; cysteine desulfurase	Function	1
K04518	K04518: pheA2; prephenate dehydratase	Function	1
K04564	K04564: SOD2; superoxide dismutase, Fe-Mn family	Function	2
K04565	K04565: SOD1; superoxide dismutase, Cu-Zn family	Function	2
K04765	K04765: mazG; nucleoside triphosphate diphosphatase	Function	2
	lvl3: Sulfite oxidation I (sulfite oxidoreductase)	3	1
K05301	K05301: sorA; sulfite dehydrogenase (cytochrome) subunit A	Function	3
K05343	K05343: treS; maltose alpha-D-glucosyltransferase / alpha-amylase	Function	2
K05349	K05349: bglX; beta-glucosidase	Function	4
	lvl3: Cellobiose	3	2
K05350	K05350: bglB; beta-glucosidase	Function	4
K05351	K05351: E1.1.1.9; D-xylulose reductase	Function	1
K05358	K05358: quiA; quinate dehydrogenase (quinone)	Function	2
K05366	K05366: mrcA; penicillin-binding protein 1A	Function	6
K05367	K05367: pbpC; penicillin-binding protein 1C	Function	6
	lvl4: Aromatic acid:h+ symporter (AAhs) family [tc:2.A.1.15]	4	1
K05548	K05548: benK; MFS transporter, AAHS family, benzoate transport protein	Function	1
K05549	K05549: benA-xylX; benzoate/toluate 1,2-dioxygenase subunit alpha	Function	1
K05550	K05550: benB-xylY; benzoate/toluate 1,2-dioxygenase subunit beta	Function	1
K05592	K05592: deaD, cshA; ATP-dependent RNA helicase DeaD	Function	1
K05603	K05603: hutF; formimidoylglutamate deiminase	Function	1
K05605	K05605: HIBCH; 3-hydroxyisobutyryl-CoA hydrolase	Function	1
K05606	K05606: MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase	Function	1
K05710	K05710: hcaC; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component	Function	1
K05712	K05712: mhpA; 3-(3-hydroxy-phenyl)propionate hydroxylase	Function	4
K05714	K05714: mhpC; 2-hydroxy-6-oxonona-2,4-dienedioate hydrolase	Function	1
	lvl4: Putative phosphonate transporter [mD:m00224]	4	2
K05780	K05780: phnL; alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL	Function	1
K05781	K05781: phnK; putative phosphonate transport system ATP-binding protein	Function	1
	lvl4: Sn-glycerol 3-phosphate transporter [mD:m00198]	4	3
K05813	K05813: ugpB; sn-glycerol 3-phosphate transport system substrate-binding protein	Function	1
K05814	K05814: ugpA; sn-glycerol 3-phosphate transport system permease protein	Function	1
K05815	K05815: ugpE; sn-glycerol 3-phosphate transport system permease protein	Function	1
	lvl4: Phenylproprionate permease (ppp) [tc:2.A.1.27]	4	1
K05820	K05820: hcaT; MFS transporter, PPP family, 3-phenylpropionic acid transporter	Function	1
K05825	K05825: LYSN; 2-aminoadipate transaminase	Function	3
K05832	K05832: K05832; putative tryptophan/tyrosine transport system permease protein	Function	1
K05833	K05833: K05833; putative tryptophan/tyrosine transport system ATP-binding protein	Function	1
	lvl4: Osmoprotectant transporter [mD:m00209]	4	3
K05845	K05845: opuC; osmoprotectant transport system substrate-binding protein	Function	1
K05846	K05846: opuBD; osmoprotectant transport system permease protein	Function	1
K05847	K05847: opuA; osmoprotectant transport system ATP-binding protein	Function	1
K05878	K05878: dhaK; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK	Function	1
K05879	K05879: dhaL; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL	Function	1
	lvl4: Hybrid protein	4	1
K05881	K05881: dhaM; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaM	Function	1
K05884	K05884: comC; L-2-hydroxycarboxylate dehydrogenase (NAD+)	Function	2
K05972	K05972: AXE1; acetylxylan esterase	Function	2
K05989	K05989: ramA; alpha-L-rhamnosidase	Function	1
	lvl2: Cellular response to cation stress	2	2
