KO-ID	Name	PC1	PC2	PC3	PC4	PC5
K00261	 GLUD1_2, gdhA; glutamate dehydrogenase (NAD(P)+)	-0.017102707605011144	0.029758746562725383	0.05540183608617197	0.0020397768890798424	-0.00025700161519731277
K12047	 MGAM; maltase-glucoamylase	-0.010227719330630403	0.05198465752612423	-0.004830542163324279	0.0036948027069003075	0.0002672686206911817
K01270	 pepD; dipeptidase D	-0.0225987576383153	0.03613860415198913	-0.0029724019673856776	0.0009884399984375338	0.000996705135215135
K01200	 pulA; pullulanase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01439	 dapE; succinyl-diaminopimelate desuccinylase	-0.024386006274143376	-0.018065764945869485	-0.04246462083612672	-0.004964892168190465	0.0002028627106325579
K00669	 AANAT; arylalkylamine N-acetyltransferase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01658	 trpG; anthranilate synthase component II	-0.029752057428436045	0.003941194890325971	0.0003553268517072253	-0.0026759887553116056	-0.0004961952520409203
K01187	 malZ; alpha-glucosidase	-0.0225987576383153	0.03613860415198913	-0.0029724019673856776	0.0009884399984375338	0.000996705135215135
K01692	 paaF, echA; enoyl-CoA hydratase	-0.029752057428436045	0.003941194890325972	0.00035532685170722546	-0.0026759887553116056	5.5354363595749e-06
K01179	 E3.2.1.4; endoglucanase	-0.028017770835871487	-0.018930882913180697	0.0025495251930090813	-0.004583764813044546	-2.369304312953248e-05
K04564	 SOD2; superoxide dismutase, Fe-Mn family	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K11229	 BCK1; mitogen-activated protein kinase kinase kinase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08856	 STK16; serine/threonine kinase 16	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08853	 AAK; AP2-associated kinase	-0.02953555731181394	0.006768549018096551	0.006086748798078554	-0.0022848233506359856	0.000803972511635679
K08286	 E2.7.11.-; protein-serine/threonine kinase	-0.029650647286457887	0.005588685369536613	0.0036887234494669702	-0.0024507099967416438	0.00043677079450211667
K08854	 BMP2K, BIKE; BMP2 inducible kinase	-0.02953555731181394	0.006768549018096551	0.006086748798078554	-0.0022848233506359856	0.000803972511635679
K08855	 GAK; cyclin G-associated kinase	-0.02953555731181394	0.006768549018096551	0.006086748798078554	-0.0022848233506359856	0.000803972511635679
K01951	 guaA, GMPS; GMP synthase (glutamine-hydrolysing)	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K05349	 bglX; beta-glucosidase	-0.029752057428436042	0.003941194890325972	0.00035532685170722866	-0.0026759887553116056	1.3897614499584193e-05
K08840	 TNIK; TRAF2 and NCK interacting kinase	-0.029752057428436045	0.003941194890325971	0.0003553268517072253	-0.0026759887553116056	-0.0004961952520409203
K04407	 MAP4K4, HGK; mitogen-activated protein kinase kinase kinase kinase 4	-0.029752057428436045	0.003941194890325971	0.0003553268517072253	-0.0026759887553116056	-0.0004961952520409203
K04413	 MINK; misshapen/NIK-related kinase	-0.029752057428436045	0.003941194890325971	0.0003553268517072253	-0.0026759887553116056	-0.0004961952520409203
K08834	 MYO3, DFNB30; myosin III	-0.029752057428436052	0.003941194890325972	0.00035532685170722845	-0.002675988755311605	-0.0002620542641206947
K08836	 SLK; STE20-like kinase	-0.029752057428436045	0.003941194890325971	0.0003553268517072253	-0.0026759887553116056	-0.0004961952520409203
K08837	 STK10, LOK; serine/threonine kinase 10	-0.029752057428436045	0.003941194890325971	0.0003553268517072253	-0.0026759887553116056	-0.0004961952520409203
K01744	 aspA; aspartate ammonia-lyase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08805	 DCLK1_2; doublecortin-like kinase 1/2	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08963	 mtnA; methylthioribose-1-phosphate isomerase	-0.017102707605011137	0.02975874656272538	0.05540183608617196	0.0020397768890798363	0.0009471520369638833
K01515	 nudF; ADP-ribose pyrophosphatase	-0.029752057428436045	0.003941194890325972	0.00035532685170722546	-0.0026759887553116056	5.5354363595749e-06
K02218	 CSNK1, CKI; casein kinase 1	-0.028110279869724458	0.013653083696237425	0.020270742329705663	-0.0012360842409687204	0.000434260577137173
K01081	 E3.1.3.5; 5'-nucleotidase	-0.028004913373048387	0.016325458849964752	-0.01597212112015746	-0.0016481351997243777	0.0004686140805456428
K03781	 katE, CAT, catB, srpA; catalase	-0.029752057428436042	0.003941194890325972	0.00035532685170722866	-0.0026759887553116056	1.3897614499584193e-05
K01176	 AMY, amyA, malS; alpha-amylase	-0.027701692942760175	0.020546191328095716	-0.0013200575615773295	-0.0009533347670128627	0.0002364690465776863
K12647	 IFIH1, MDA5; interferon-induced helicase C domain-containing protein 1	-0.029752057428436045	0.003941194890325971	0.0003553268517072253	-0.0026759887553116056	-0.0004961952520409203
K01182	 IMA, malL; oligo-1,6-glucosidase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K02778	 ptsGb; glucose PTS system EIIB component	-0.010227719330630401	0.051984657526124224	-0.00483054216332428	0.0036948027069003005	-0.0006023979058696808
K02779	 ptsG; glucose PTS system EIICB or EIICBA component	-0.010227719330630401	0.05198465752612423	-0.004830542163324279	0.0036948027069003075	0.0002672686206911817
K02777	 crr; sugar PTS system EIIA component	-0.010227719330630401	0.05198465752612423	-0.004830542163324279	0.0036948027069003075	0.0002672686206911817
K05343	 treS; maltose alpha-D-glucosyltransferase / alpha-amylase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K13530	 adaA; AraC family transcriptional regulator, regulatory protein of adaptative response / methylphosphotriester-DNA alkyltransferase methyltransferase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K05869	 CAMK4; calcium/calmodulin-dependent protein kinase IV	-0.029752057428436045	0.003941194890325971	0.0003553268517072253	-0.0026759887553116056	-0.0004961952520409203
K08812	 CAMKV; CaM kinase-like vesicle-associated	-0.029752057428436045	0.003941194890325972	0.00035532685170722546	-0.0026759887553116056	5.5354363595749e-06
K08957	 CSNK1A; casein kinase 1, alpha	-0.025349255427291682	0.02019403356103298	0.03410422073196189	-8.889123581399062e-05	0.00019726869708544097
K08960	 CSNK1E; casein kinase 1, epsilon	-0.026770693676918103	0.017292852395903422	0.027918510412734045	-0.0006188133074448077	0.0006050160935924328
K00011	 AKR1B; aldehyde reductase	-0.029752057428436045	0.003941194890325972	0.00035532685170722546	-0.0026759887553116056	5.5354363595749e-06
K08832	 SRPK3, STK23; serine/threonine-protein kinase SRPK3	-0.0237660975501176	0.022771409786605686	0.039680912142883495	0.00041622344841191894	0.0003227826893173281
K05708	 hcaE, hcaA1; 3-phenylpropionate/trans-cinnamate dioxygenase subunit alpha	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K02760	 celA, chbB; cellobiose PTS system EIIB component	-0.014969491338897665	0.044772706346722965	0.0276990384437676	0.0031409586025271845	0.00014868847974958076
K12771	 SPS1; sporulation-specific protein 1	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01933	 purM; phosphoribosylformylglycinamidine cyclo-ligase	-0.029752057428436045	0.003941194890325972	0.00035532685170722546	-0.0026759887553116056	5.5354363595749e-06
K01838	 pgmB; beta-phosphoglucomutase	-0.029752057428436045	0.003941194890325972	0.00035532685170722546	-0.0026759887553116056	5.5354363595749e-06
K01609	 trpC; indole-3-glycerol phosphate synthase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01188	 E3.2.1.21; beta-glucosidase	-0.02692807232016386	0.015135420672600647	-0.029753535175334665	-0.0019036566777309793	0.0006484454725952214
K03040	 rpoA; DNA-directed RNA polymerase subunit alpha	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K04441	 P38; p38 MAP kinase	-0.02759431726889725	0.01520481143107356	0.02351717851633899	-0.0009788354554810812	-0.0001425371281245539
K07304	 msrA; peptide-methionine (S)-S-oxide reductase	-0.029752057428436045	0.003941194890325971	0.0003553268517072253	-0.0026759887553116056	-0.0004961952520409203
K01905	 acdA; acetate---CoA ligase (ADP-forming) subunit alpha	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01657	 trpE; anthranilate synthase component I	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K13497	 trpGD; anthranilate synthase/phosphoribosyltransferase	-0.029752057428436045	0.003941194890325971	0.0003553268517072253	-0.0026759887553116056	-0.0004961952520409203
K07516	 fadN; 3-hydroxyacyl-CoA dehydrogenase	-0.029752057428436045	0.003941194890325972	0.00035532685170722546	-0.0026759887553116056	5.5354363595749e-06
K13529	 ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II	-0.02692807232016386	0.015135420672600647	-0.029753535175334665	-0.0019036566777309793	0.0006484454725952214
K14498	 SNRK2; serine/threonine-protein kinase SRK2	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00924	 E2.7.1.-; kinase	-0.029250057291852254	0.008812617826755756	0.0102631094492497	-0.001988201440545754	0.0004981543034763169
K01928	 murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K13987	 NUDT5; ADP-sugar pyrophosphatase / 8-oxo-dGDP phosphatase / ADP-D-ribose pyrophosphorylase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K07250	 gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase	-0.029752057428436052	0.003941194890325972	0.00035532685170722845	-0.002675988755311605	-0.0002620542641206947
K00974	 cca; tRNA nucleotidyltransferase (CCA-adding enzyme)	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01449	 cwlJ, sleB; N-acetylmuramoyl-L-alanine amidase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00700	 GBE1, glgB; 1,4-alpha-glucan branching enzyme	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K02822	 ulaB, sgaB; ascorbate PTS system EIIB component	-0.009852098018183585	0.049099703772769336	-0.004790339510274717	0.07589720312094582	0.00022464949871768463
K10778	 ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K07258	 dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6)	-0.029752057428436042	0.003941194890325972	0.00035532685170722866	-0.0026759887553116056	1.3897614499584193e-05
K01286	 E3.4.16.4; D-alanyl-D-alanine carboxypeptidase	-0.027701692942760175	0.020546191328095716	-0.0013200575615773295	-0.0009533347670128627	0.0002364690465776863
K02803	 nagEb; N-acetylglucosamine PTS system EIIB component	-0.010227719330630403	0.05198465752612423	-0.004830542163324279	0.0036948027069003075	0.0002672686206911817
K02804	 nagE; N-acetylglucosamine PTS system EIICBA or EIICB component	-0.010227719330630401	0.051984657526124224	-0.00483054216332428	0.0036948027069003005	-0.0006023979058696808
K01825	 fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase	-0.029752057428436045	0.003941194890325972	0.00035532685170722546	-0.0026759887553116056	5.5354363595749e-06
K00962	 pnp, PNPT1; polyribonucleotide nucleotidyltransferase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01451	 hipO; hippurate hydrolase	-0.02554200411347348	0.017551730122540386	-0.036529321324687176	-0.00166249656411346	0.00034920919893821037
K13954	 yiaY; alcohol dehydrogenase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00705	 malQ; 4-alpha-glucanotransferase	-0.02414219632840757	-0.014723486091896991	0.04688052800559529	-0.0029744213779491287	-0.0005078476909838214
K08252	 E2.7.10.1; receptor protein-tyrosine kinase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K15634	 gpmB; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	-0.029752057428436045	0.003941194890325971	0.0003553268517072253	-0.0026759887553116056	-0.0004961952520409203
K02025	 ABC.MS.P; multiple sugar transport system permease protein	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08857	 NEK1_4_5; NIMA (never in mitosis gene a)-related kinase 1/4/5	-0.029752057428436042	0.003941194890325972	0.00035532685170722866	-0.0026759887553116056	1.3897614499584193e-05
K00823	 puuE; 4-aminobutyrate aminotransferase	-0.029752057428436045	0.003941194890325972	0.00035532685170722546	-0.0026759887553116056	5.5354363595749e-06
K13415	 BRI1; protein brassinosteroid insensitive 1	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K04443	 MAPKAPK2; mitogen-activated protein kinase-activated protein kinase 2	-0.02975205742843605	0.003941194890325973	0.0003553268517072283	-0.0026759887553116047	-0.001298964353481717
K04444	 MAPKAPK3; mitogen-activated protein kinase-activated protein kinase 3	-0.029752057428436042	0.003941194890325972	0.00035532685170722866	-0.0026759887553116056	1.3897614499584193e-05
K04442	 MAPKAPK5, PRAK; mitogen-activated protein kinase-activated protein kinase 5	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K04373	 RPS6KA; ribosomal protein S6 kinase alpha-1/2/3/6	-0.02975205742843605	0.003941194890325973	0.0003553268517072283	-0.0026759887553116047	-0.001298964353481717
K04445	 RPS6KA5, MSK1; ribosomal protein S6 kinase alpha-5	-0.029752057428436045	0.003941194890325972	0.00035532685170722546	-0.0026759887553116056	5.5354363595749e-06
K04372	 MKNK, MNK; MAP kinase interacting serine/threonine kinase	-0.029752057428436045	0.003941194890325971	0.0003553268517072253	-0.0026759887553116056	-0.0004961952520409203
K13412	 CPK; calcium-dependent protein kinase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01090	 E3.1.3.16; protein phosphatase	-0.022506039382883414	-0.028106321349485472	-0.03724864409768803	-0.0056089794585493956	-0.00019036840207733394
K12993	 wbdA, mtfA; O-antigen biosynthesis alpha-1,2-mannosyltransferase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08794	 CAMK1; calcium/calmodulin-dependent protein kinase I	-0.029752057428436045	0.003941194890325972	0.00035532685170722546	-0.0026759887553116056	5.5354363595749e-06
K00608	 pyrBI; aspartate carbamoyltransferase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00610	 pyrI; aspartate carbamoyltransferase regulatory subunit	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01226	 treC; trehalose-6-phosphate hydrolase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01208	 cd, ma, nplT; cyclomaltodextrinase / maltogenic alpha-amylase / neopullulanase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K05992	 amyM; maltogenic alpha-amylase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00380	 cysJ; sulfite reductase (NADPH) flavoprotein alpha-component	-0.02831229433702253	-0.014366095982696765	0.0019624030903627513	0.041851111565184035	-0.00019116124784028686
K11755	 hisIE; phosphoribosyl-AMP cyclohydrolase / phosphoribosyl-ATP pyrophosphohydrolase	-0.029752057428436042	0.003941194890325972	0.00035532685170722866	-0.0026759887553116056	1.3897614499584193e-05
K01496	 hisI; phosphoribosyl-AMP cyclohydrolase	-0.029752057428436045	0.003941194890325971	0.0003553268517072253	-0.0026759887553116056	-0.0004961952520409203
K02774	 gatB, sgcB; galactitol PTS system EIIB component	-0.017148547497217517	0.0449495352964165	0.009802196767214033	0.002602616710807237	0.0006540574807140299
K02755	 bglFa; beta-glucoside PTS system EIIA component	-0.010227719330630401	0.051984657526124224	-0.00483054216332428	0.0036948027069003005	-0.0006023979058696808
K02757	 bglF, bglP; beta-glucoside PTS system EIICBA component	-0.010227719330630401	0.051984657526124224	-0.00483054216332428	0.0036948027069003005	-0.0006023979058696808
K01491	 folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K12132	 prkC, stkP; eukaryotic-like serine/threonine-protein kinase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K04371	 ERK, MAPK1_3; mitogen-activated protein kinase 1/3	-0.028298430411228412	0.013020978142276828	0.01895388300389654	-0.0013385148432165956	0.0007846092323563655
K08293	 SMK1; sporulation-specific mitogen-activated protein kinase SMK1	-0.026614168936210932	0.01764947384997032	0.028674251918955947	-0.0005556247707314604	-0.00014902742488242206
K14512	 MPK6; mitogen-activated protein kinase 6	-0.02124192804333914	0.02598862993908473	0.04678123382294333	0.0011054695596647921	0.00019906262420699432
K13745	 ddc; L-2,4-diaminobutyrate decarboxylase	-0.024386006274143376	-0.018065764945869485	-0.04246462083612672	-0.004964892168190465	0.0002028627106325579
K01802	 E5.2.1.8; peptidylprolyl isomerase	-0.016563295969099934	-0.027594008951713295	-0.05960725500904526	-0.0053664666619218275	5.465854780021996e-05
K02216	 CHEK1; serine/threonine-protein kinase CHEK1	-0.029752057428436045	0.003941194890325972	0.00035532685170722546	-0.0026759887553116056	5.5354363595749e-06
K10773	 NTH; endonuclease III	-0.029574415936838308	-0.007130667725961748	0.0014339711022650547	-0.003667024363891068	0.0002936576763113825
K00493	 XANG; xanthocillin biosynthesis cytochrome P450 monooxygenase	-0.025110673268326226	-0.029818632305944618	0.0035421925414183156	-0.005279568466967104	0.0012845358181417384
K01212	 sacC, levB; levanase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01656	 TRP3; anthranilate synthase / indole-3-glycerol phosphate synthase	-0.029752057428436045	0.003941194890325972	0.00035532685170722546	-0.0026759887553116056	5.5354363595749e-06
K13501	 TRP1; anthranilate synthase / indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase	-0.029752057428436042	0.003941194890325972	0.00035532685170722866	-0.0026759887553116056	1.3897614499584193e-05
K01215	 dexB; glucan 1,6-alpha-glucosidase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K04428	 MAP3K4, MEKK4; mitogen-activated protein kinase kinase kinase 4	-0.029752057428436045	0.003941194890325972	0.00035532685170722546	-0.0026759887553116056	5.5354363595749e-06
K01525	 apaH; bis(5'-nucleosyl)-tetraphosphatase (symmetrical)	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K07305	 msrB; peptide-methionine (R)-S-oxide reductase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K02305	 norC; nitric oxide reductase subunit C	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08959	 CSNK1D; casein kinase 1, delta	-0.01710270760501114	0.02975874656272539	0.05540183608617196	0.002039776889079837	0.00027817778576322305
K02335	 polA; DNA polymerase I	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08877	 UHMK1, KIS; serine/threonine-protein kinase Kist	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08299	 caiD; crotonobetainyl-CoA hydratase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01447	 xlyAB; N-acetylmuramoyl-L-alanine amidase	-0.028980697777634373	-0.013037589638413435	0.001997011600482448	-0.004144848461384057	0.0006686115345176585
K01619	 deoC, DERA; deoxyribose-phosphate aldolase	-0.017417464891502636	0.02544388311611983	-0.05994225508996545	-0.0005299098514925018	0.0011343569326495754
K03824	 yhbS; putative acetyltransferase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K04429	 TAO; thousand and one amino acid protein kinase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K04414	 MAP4K2, GCK; mitogen-activated protein kinase kinase kinase kinase 2	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08833	 MAP4K5, KHS1; mitogen-activated protein kinase kinase kinase kinase 5	-0.029752057428436045	0.003941194890325971	0.0003553268517072253	-0.0026759887553116056	-0.0004961952520409203
K04408	 MAP4K1, HPK1; mitogen-activated protein kinase kinase kinase kinase 1	-0.029752057428436045	0.003941194890325971	0.0003553268517072253	-0.0026759887553116056	-0.0004961952520409203
K04406	 MAP4K3, GLK; mitogen-activated protein kinase kinase kinase kinase 3	-0.029752057428436045	0.003941194890325971	0.0003553268517072253	-0.0026759887553116056	-0.0004961952520409203
K00013	 hisD; histidinol dehydrogenase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01582	 E4.1.1.18, ldcC, cadA; lysine decarboxylase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K11927	 rhlE; ATP-dependent RNA helicase RhlE	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K05605	 HIBCH; 3-hydroxyisobutyryl-CoA hydrolase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01584	 adiA; arginine decarboxylase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01844	 kamD; beta-lysine 5,6-aminomutase alpha subunit	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K13766	 liuC; methylglutaconyl-CoA hydratase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K13131	 DDX20, GEMIN3; ATP-dependent RNA helicase DDX20	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K12614	 DDX6, RCK, DHH1; ATP-dependent RNA helicase DDX6/DHH1	-0.029752057428436042	0.003941194890325972	0.00035532685170722866	-0.0026759887553116056	1.3897614499584193e-05
K12812	 DDX39B, UAP56, SUB2; ATP-dependent RNA helicase UAP56/SUB2	-0.029752057428436045	0.003941194890325972	0.00035532685170722546	-0.0026759887553116056	5.5354363595749e-06
K13182	 DDX39; ATP-dependent RNA helicase DDX39	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08847	 RIPK3; receptor-interacting serine/threonine-protein kinase 3	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08848	 RIPK4; receptor-interacting serine/threonine-protein kinase 4	-0.02977205130890286	-0.0032889868788050576	0.0010630929427287382	-0.003337031961531001	-6.380082578095153e-06
K08846	 RIPK2; receptor-interacting serine/threonine-protein kinase 2	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K05744	 LIMK2; LIM domain kinase 2	-0.029752057428436045	0.003941194890325972	0.00035532685170722546	-0.0026759887553116056	5.5354363595749e-06
K05743	 LIMK1; LIM domain kinase 1	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08841	 TESK1; testis-specific kinase 1	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K04367	 MOS; proto-oncogene serine/threonine-protein kinase mos	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01115	 PLD1_2; phospholipase D1/2	-0.029752057428436045	0.003941194890325972	0.00035532685170722546	-0.0026759887553116056	5.5354363595749e-06
K02533	 lasT; tRNA/rRNA methyltransferase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K07252	 DOLPP1; dolichyldiphosphatase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00848	 rhaB; rhamnulokinase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K02501	 hisH; imidazole glycerol-phosphate synthase subunit HisH	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K05341	 E2.4.1.4; amylosucrase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K05845	 opuC; osmoprotectant transport system substrate-binding protein	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00368	 nirK; nitrite reductase (NO-forming)	-0.02846907205551001	0.015778327658420393	0.008062375081125851	-0.001301409845122358	-0.000317076780515577
K00854	 xylB, XYLB; xylulokinase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01735	 aroB; 3-dehydroquinate synthase	-0.029752057428436042	0.003941194890325972	0.00035532685170722866	-0.0026759887553116056	1.3897614499584193e-05
K13829	 aroKB; shikimate kinase / 3-dehydroquinate synthase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08852	 ERN1; serine/threonine-protein kinase/endoribonuclease IRE1	-0.028017770835871484	-0.018930882913180694	0.002549525193009079	-0.004583764813044542	-2.369304312953248e-05
K02515	 HSL1; serine/threonine-protein kinase HSL1, negative regulator of Swe1 kinase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K04427	 MAP3K7, TAK1; mitogen-activated protein kinase kinase kinase 7	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K06632	 WEE1; wee1-like protein kinase	-0.029752057428436045	0.003941194890325971	0.0003553268517072253	-0.0026759887553116056	-0.0004961952520409203
K06633	 PKMYT; membrane-associated tyrosine- and threonine-specific cdc2-inhibitory kinase	-0.029752057428436045	0.003941194890325972	0.00035532685170722546	-0.0026759887553116056	5.5354363595749e-06
K03114	 SWE1; mitosis inhibitor protein kinase SWE1	-0.029752057428436045	0.003941194890325971	0.0003553268517072253	-0.0026759887553116056	-0.0004961952520409203
K12316	 GAA; lysosomal alpha-glucosidase	-0.010227719330630401	0.051984657526124224	-0.00483054216332428	0.0036948027069003005	-0.0006023979058696808
K00262	 E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+)	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
