	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001130.1_143	QGNH01001130.1	QGNH01001130.1	143	98216	98569	-1	E																								0	False	
QGNH01001130.1_144	QGNH01001130.1	QGNH01001130.1	144	98559	99143	-1	E			YP_010670050.1	YP_010670050.1 nuclease associated modular domain 3 protein [Synechococcus phage S-SRM01]	False	0.444	122.0	2.355e-30													VOG00495	sp|P19895|SEGD_BPT4 Putative endonuclease segD; Xu	Xu	0	False	
QGNH01001130.1_145	QGNH01001130.1	QGNH01001130.1	145	99143	99745	-1	E																								0	False	
QGNH01001130.1_146	QGNH01001130.1	QGNH01001130.1	146	99775	99996	-1	E																								0	False	
QGNH01001130.1_147	QGNH01001130.1	QGNH01001130.1	147	100063	100590	-1	C	K01520	dUTP diphosphatase [EC:3.6.1.23]	YP_009218960.1	YP_009218960.1 putative dUTPase [Pseudomonas phage KPP21]	False	0.361	104.0	1.554e-24								dUTPase [PF00692.22]					VOG04854	sp|O68992|DUT_CHLTE Deoxyuridine 5'-triphosphate nucleotidohydrolase; Xr	Xr	0	False	VM
QGNH01001130.1_148	QGNH01001130.1	QGNH01001130.1	148	100623	101159	-1	E																								0	False	
QGNH01001130.1_149	QGNH01001130.1	QGNH01001130.1	149	101189	101599	-1	E																								0	False	
QGNH01001130.1_150	QGNH01001130.1	QGNH01001130.1	150	101550	101969	-1	E																								0	False	
QGNH01001130.1_151	QGNH01001130.1	QGNH01001130.1	151	102032	102247	-1	E																								0	False	
QGNH01001130.1_152	QGNH01001130.1	QGNH01001130.1	152	102244	102717	-1	D																dATP/dGTP diphosphohydrolase, N-terminal [PF18909.3]								0	False	
QGNH01001130.1_153	QGNH01001130.1	QGNH01001130.1	153	102710	102859	-1	E																								0	False	
QGNH01001130.1_154	QGNH01001130.1	QGNH01001130.1	154	102871	103698	-1	C	K00560	thymidylate synthase [EC:2.1.1.45]	YP_239304.1	YP_239304.1 putative thymidylate synthase [Xanthomonas phage Xp15]	False	0.405	153.0	1.0649999999999999e-39								Thymidylate synthase [PF00303.22]					VOG00416	sp|P00471|TYSY_BPT4 Thymidylate synthase; Xr	Xr	0	False	VM
QGNH01001130.1_155	QGNH01001130.1	QGNH01001130.1	155	103701	103901	-1	D																Helix-turn-helix domain [PF12728.10]								0	False	
QGNH01001130.1_156	QGNH01001130.1	QGNH01001130.1	156	104083	104718	-1	E																								0	False	
QGNH01001130.1_157	QGNH01001130.1	QGNH01001130.1	157	104783	105028	-1	E																								2	False	
QGNH01001130.1_158	QGNH01001130.1	QGNH01001130.1	158	105025	105168	-1	E																								0	False	
QGNH01001130.1_159	QGNH01001130.1	QGNH01001130.1	159	105197	105670	-1	D																NUDIX domain [PF00293.31]								0	False	
QGNH01001130.1_160	QGNH01001130.1	QGNH01001130.1	160	105667	105825	-1	E																								0	False	
QGNH01001130.1_161	QGNH01001130.1	QGNH01001130.1	161	105860	106225	-1	E			YP_006989148.1	YP_006989148.1 hypothetical protein D869_gp313 [Caulobacter phage CcrRogue]	False	0.385	80.0	3.078e-17													VOG03188	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001130.1_162	QGNH01001130.1	QGNH01001130.1	162	106200	106904	-1	D									MER0474067	M17	MER0474067 - PepB aminopeptidase (Ceratitis capitata) [M17.004]#M17#{peptidase unit: 74-403}~source XP_004532375~	False	0.786	86.0	2.061e-17	NifU-like N terminal domain [PF01592.19]								0	False	M
QGNH01001130.1_163	QGNH01001130.1	QGNH01001130.1	163	107044	107601	-1	E			YP_006988335.1	YP_006988335.1 hypothetical protein CcrColossus_gp101 [Caulobacter phage CcrColossus]	False	0.642	96.0	8.403e-22													VOG25858	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001130.1_164	QGNH01001130.1	QGNH01001130.1	164	107602	108207	-1	E																								0	False	
QGNH01001130.1_165	QGNH01001130.1	QGNH01001130.1	165	108207	108455	-1	E																								0	False	
QGNH01001130.1_166	QGNH01001130.1	QGNH01001130.1	166	108452	108748	-1	E																								0	False	
QGNH01001130.1_167	QGNH01001130.1	QGNH01001130.1	167	108745	108939	-1	E																								0	False	
QGNH01001130.1_168	QGNH01001130.1	QGNH01001130.1	168	108939	109115	-1	E																								0	False	
QGNH01001130.1_169	QGNH01001130.1	QGNH01001130.1	169	109112	110095	-1	D			YP_009203567.1	YP_009203567.1 endonuclease [Acinetobacter phage YMC11/12/R2315]	False	0.54	88.0	2.151e-17								NifU-like N terminal domain [PF01592.19]								0	False	
QGNH01001130.1_170	QGNH01001130.1	QGNH01001130.1	170	110077	110715	-1	E			YP_010670050.1	YP_010670050.1 nuclease associated modular domain 3 protein [Synechococcus phage S-SRM01]	False	0.394	110.0	3.794e-26													VOG01036	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001130.1_171	QGNH01001130.1	QGNH01001130.1	171	110712	111248	-1	E																								0	False	
QGNH01001130.1_172	QGNH01001130.1	QGNH01001130.1	172	111249	111752	-1	D			YP_006988422.1	YP_006988422.1 hypothetical protein CcrColossus_gp188 [Caulobacter phage CcrColossus]	False	0.5	136.0	7.405e-36								Nucleoside 2-deoxyribosyltransferase like [PF15891.8]					VOG13503	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001130.1_173	QGNH01001130.1	QGNH01001130.1	173	111781	112266	-1	D																Dual specificity phosphatase, catalytic domain [PF00782.23]; Cyclin-dependent kinase inhibitor 3 (CDKN3) [PF05706.15]					VOG00099	sp|A0A7H0DN78|DUSP_MONPV Dual specificity protein phosphatase OPG106; XhXpXs	Xh;Xp;Xs	0	False	V
QGNH01001130.1_174	QGNH01001130.1	QGNH01001130.1	174	112281	112565	-1	E			YP_009280100.1	YP_009280100.1 hypothetical protein BI036_gp152 [Morganella phage vB_MmoM_MP1]	False	0.496	73.0	4.043e-15													VOG06239	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001130.1_175	QGNH01001130.1	QGNH01001130.1	175	112597	113007	-1	E																								0	False	
QGNH01001130.1_176	QGNH01001130.1	QGNH01001130.1	176	113025	113306	-1	E																								0	False	
QGNH01001130.1_177	QGNH01001130.1	QGNH01001130.1	177	113318	113782	-1	E																								0	False	
QGNH01001130.1_178	QGNH01001130.1	QGNH01001130.1	178	113787	114449	-1	E																								0	False	
QGNH01001130.1_179	QGNH01001130.1	QGNH01001130.1	179	114449	115120	-1	E																								0	False	
QGNH01001130.1_180	QGNH01001130.1	QGNH01001130.1	180	115117	116703	-1	E																								1	False	
QGNH01001130.1_181	QGNH01001130.1	QGNH01001130.1	181	116700	117032	-1	E																								0	False	
QGNH01001130.1_182	QGNH01001130.1	QGNH01001130.1	182	117115	117414	-1	E																								0	False	
QGNH01001130.1_183	QGNH01001130.1	QGNH01001130.1	183	117411	117698	-1	E																								0	False	
QGNH01001130.1_184	QGNH01001130.1	QGNH01001130.1	184	117922	118188	-1	E																								0	False	
QGNH01001130.1_185	QGNH01001130.1	QGNH01001130.1	185	118290	118424	-1	E																								0	False	
QGNH01001130.1_186	QGNH01001130.1	QGNH01001130.1	186	118418	121456	-1	D			YP_010057333.1	YP_010057333.1 DarB-like antirestriction [Mycobacterium phage Cane17]	False	0.21	208.0	7.184999999999999e-53	MER0347497	N09	MER0347497 - family N9 unassigned peptide lyases () [N09.UPW]#N09#{peptidase unit: 34-371}~source ZP_10269248~	False	0.25	81.0	6.253e-14	SNF2-related domain [PF00176.26]; Helicase conserved C-terminal domain [PF00271.34]; Homing endonuclease [PF05204.17]					VOG04421	REFSEQ DarB-like antirestriction; Xu	Xu	0	False	P
QGNH01001130.1_187	QGNH01001130.1	QGNH01001130.1	187	121567	121851	-1	E																								0	False	
QGNH01001130.1_188	QGNH01001130.1	QGNH01001130.1	188	121887	122225	-1	E																								0	False	
QGNH01001130.1_189	QGNH01001130.1	QGNH01001130.1	189	122222	122383	-1	E																								0	False	
QGNH01001130.1_190	QGNH01001130.1	QGNH01001130.1	190	122415	122648	-1	E																								0	False	
QGNH01001130.1_191	QGNH01001130.1	QGNH01001130.1	191	122774	122944	-1	E																								0	False	
QGNH01001130.1_192	QGNH01001130.1	QGNH01001130.1	192	122941	123216	-1	E																								0	False	
QGNH01001130.1_193	QGNH01001130.1	QGNH01001130.1	193	123239	123742	-1	E																								0	False	
QGNH01001130.1_194	QGNH01001130.1	QGNH01001130.1	194	123751	124368	-1	E																								0	False	
QGNH01001130.1_195	QGNH01001130.1	QGNH01001130.1	195	124365	125255	-1	E			YP_009595691.1	YP_009595691.1 hypothetical protein FDG98_gp060 [Pseudomonas phage pf16]	False	0.397	95.0	5.719e-20													VOG00790	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001130.1_196	QGNH01001130.1	QGNH01001130.1	196	125413	125709	-1	E																								0	False	
QGNH01001130.1_197	QGNH01001130.1	QGNH01001130.1	197	125737	125832	-1	E																								0	False	
QGNH01001130.1_198	QGNH01001130.1	QGNH01001130.1	198	125939	126166	-1	E																								0	False	
QGNH01001130.1_199	QGNH01001130.1	QGNH01001130.1	199	126166	126396	-1	E																								0	False	
QGNH01001130.1_200	QGNH01001130.1	QGNH01001130.1	200	126436	126780	-1	E																								0	False	
QGNH01001130.1_201	QGNH01001130.1	QGNH01001130.1	201	126767	126937	-1	E																								0	False	
QGNH01001130.1_202	QGNH01001130.1	QGNH01001130.1	202	126985	127446	-1	E																								0	False	
QGNH01001130.1_203	QGNH01001130.1	QGNH01001130.1	203	127443	127571	-1	E																								0	False	
QGNH01001130.1_204	QGNH01001130.1	QGNH01001130.1	204	127836	128447	-1	E																								0	False	
QGNH01001130.1_205	QGNH01001130.1	QGNH01001130.1	205	128450	128872	-1	E																								0	False	
QGNH01001130.1_206	QGNH01001130.1	QGNH01001130.1	206	128869	129138	-1	E																								0	False	
QGNH01001130.1_207	QGNH01001130.1	QGNH01001130.1	207	129142	130353	-1	C	K14680	RNA ligase [EC:6.5.1.3]	YP_009831889.1	YP_009831889.1 RNA ligase and tail fiber protein attachment catalyst [Streptomyces phage BRock]	False	0.296	176.0	5.959e-46								RNA ligase [PF09511.13]					VOG05989	sp|P14358|ICP46_FRG3G Immediate-early protein ICP-46; Xh	Xh	0	False	
QGNH01001130.1_208	QGNH01001130.1	QGNH01001130.1	208	130347	130511	-1	E																								0	False	
QGNH01001130.1_209	QGNH01001130.1	QGNH01001130.1	209	130508	130714	-1	E																								0	False	
QGNH01001130.1_210	QGNH01001130.1	QGNH01001130.1	210	130887	131093	-1	E																								0	False	
QGNH01001130.1_211	QGNH01001130.1	QGNH01001130.1	211	131090	131383	-1	E																								0	False	
QGNH01001130.1_212	QGNH01001130.1	QGNH01001130.1	212	131380	131991	-1	C	K01462	peptide deformylase [EC:3.5.1.88]	YP_006988338.1	YP_006988338.1 peptide deformylase [Caulobacter phage CcrColossus]	False	0.336	88.0	1.391e-18								Polypeptide deformylase [PF01327.24]					VOG13488	sp|P73441|DEF_SYNY3 Peptide deformylase; Xh	Xh	0	False	F
QGNH01001130.1_213	QGNH01001130.1	QGNH01001130.1	213	132024	132440	-1	E																								0	False	F
QGNH01001130.1_214	QGNH01001130.1	QGNH01001130.1	214	132440	132619	-1	E																								0	False	F
QGNH01001130.1_215	QGNH01001130.1	QGNH01001130.1	215	132619	132846	-1	E																								0	False	F
QGNH01001130.1_216	QGNH01001130.1	QGNH01001130.1	216	133058	133498	-1	E																								0	False	F
QGNH01001130.1_217	QGNH01001130.1	QGNH01001130.1	217	133498	134046	-1	E																								0	False	F
QGNH01001130.1_218	QGNH01001130.1	QGNH01001130.1	218	134162	134329	-1	E																								0	False	F
QGNH01001130.1_219	QGNH01001130.1	QGNH01001130.1	219	134326	134535	-1	E																								0	False	F
QGNH01001130.1_220	QGNH01001130.1	QGNH01001130.1	220	134607	134726	-1	E																								0	False	F
QGNH01001130.1_221	QGNH01001130.1	QGNH01001130.1	221	135146	135448	-1	E																								0	False	F
QGNH01001130.1_222	QGNH01001130.1	QGNH01001130.1	222	135977	136231	-1	E																								0	False	F
QGNH01001130.1_223	QGNH01001130.1	QGNH01001130.1	223	136238	136543	-1	E																								1	False	F
