NC_073474_163	1bc285d0c6c9f4c1302c8262213f8add	233	SUPERFAMILY	SSF52402	Adenine nucleotide alpha hydrolases-like	19	188	5.56E-7	T	10-07-2023	-	-
NC_073474_8	79cd9114bc68ba2bc1b603aac92ea73a	305	Pfam	PF11651	P22 coat protein - gene protein 5	1	217	2.2E-29	T	10-07-2023	IPR024659	Major capsid protein Gp5
NC_073474_67	9f9d6a8308ab058add2c6f193d984a5b	160	MobiDBLite	mobidb-lite	consensus disorder prediction	110	149	-	T	10-07-2023	-	-
NC_073474_67	9f9d6a8308ab058add2c6f193d984a5b	160	MobiDBLite	mobidb-lite	consensus disorder prediction	1	75	-	T	10-07-2023	-	-
NC_073474_67	9f9d6a8308ab058add2c6f193d984a5b	160	MobiDBLite	mobidb-lite	consensus disorder prediction	95	109	-	T	10-07-2023	-	-
NC_073474_67	9f9d6a8308ab058add2c6f193d984a5b	160	MobiDBLite	mobidb-lite	consensus disorder prediction	1	160	-	T	10-07-2023	-	-
NC_073474_103	be74d9708a19af7a7b72ad7359256c48	250	Pfam	PF10138	vWA found in TerF C terminus	60	248	1.8E-42	T	10-07-2023	IPR019303	vWA found in TerF C terminus
NC_073474_103	be74d9708a19af7a7b72ad7359256c48	250	ProSiteProfiles	PS50234	VWFA domain profile.	60	232	10.657907	T	10-07-2023	IPR002035	von Willebrand factor, type A
NC_073474_103	be74d9708a19af7a7b72ad7359256c48	250	Gene3D	G3DSA:3.40.50.410	von Willebrand factor, type A domain	55	238	3.0E-13	T	10-07-2023	IPR036465	von Willebrand factor A-like domain superfamily
NC_073474_103	be74d9708a19af7a7b72ad7359256c48	250	SUPERFAMILY	SSF53300	vWA-like	61	207	2.37E-16	T	10-07-2023	IPR036465	von Willebrand factor A-like domain superfamily
NC_073474_103	be74d9708a19af7a7b72ad7359256c48	250	CDD	cd00198	vWFA	62	207	1.26552E-11	T	10-07-2023	-	-
NC_073474_103	be74d9708a19af7a7b72ad7359256c48	250	SMART	SM00327	VWA_4	58	222	2.6E-12	T	10-07-2023	IPR002035	von Willebrand factor, type A
NC_073474_131	d8c1c34016b3b31472c5f5768406db4c	121	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	1	19	6.0	T	10-07-2023	-	-
NC_073474_114	c1fd3b8480d20c22d89ad64f04a3caaa	153	Gene3D	G3DSA:3.40.50.1000	-	5	153	3.3E-44	T	10-07-2023	IPR023214	HAD superfamily
NC_073474_114	c1fd3b8480d20c22d89ad64f04a3caaa	153	SUPERFAMILY	SSF56784	HAD-like	6	151	7.88E-18	T	10-07-2023	IPR036412	HAD-like superfamily
NC_073474_128	5e82606fde85bfb1fa070e72202af18b	404	MobiDBLite	mobidb-lite	consensus disorder prediction	29	46	-	T	10-07-2023	-	-
NC_073474_128	5e82606fde85bfb1fa070e72202af18b	404	MobiDBLite	mobidb-lite	consensus disorder prediction	1	143	-	T	10-07-2023	-	-
NC_073474_128	5e82606fde85bfb1fa070e72202af18b	404	MobiDBLite	mobidb-lite	consensus disorder prediction	98	143	-	T	10-07-2023	-	-
NC_073474_128	5e82606fde85bfb1fa070e72202af18b	404	MobiDBLite	mobidb-lite	consensus disorder prediction	62	81	-	T	10-07-2023	-	-
NC_073474_34	52aacf7a8c2dde740530fbbd248c42d3	139	CDD	cd00093	HTH_XRE	32	73	7.6235E-4	T	10-07-2023	IPR001387	Cro/C1-type helix-turn-helix domain
NC_073474_34	52aacf7a8c2dde740530fbbd248c42d3	139	Pfam	PF13443	Cro/C1-type HTH DNA-binding domain	32	74	8.3E-5	T	10-07-2023	IPR001387	Cro/C1-type helix-turn-helix domain
NC_073474_34	52aacf7a8c2dde740530fbbd248c42d3	139	Gene3D	G3DSA:1.10.260.40	-	14	75	2.8E-5	T	10-07-2023	IPR010982	Lambda repressor-like, DNA-binding domain superfamily
