L1	L2	L3	KO	Function	EC	Count
Metabolism	Metabolism of terpenoids and polyketides	Geraniol degradation [PATH:ko00281]	K00632	fadA, fadI; acetyl-CoA acyltransferase	2.3.1.16	1
Metabolism	Xenobiotics biodegradation and metabolism	Benzoate degradation [PATH:ko00362]	K00632	fadA, fadI; acetyl-CoA acyltransferase	2.3.1.16	1
Metabolism	Xenobiotics biodegradation and metabolism	Ethylbenzene degradation [PATH:ko00642]	K00632	fadA, fadI; acetyl-CoA acyltransferase	2.3.1.16	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K00633	lacA; galactoside O-acetyltransferase	2.3.1.18	1
Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism [PATH:ko00260]	K00639	kbl, GCAT; glycine C-acetyltransferase	2.3.1.29	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K00639	kbl, GCAT; glycine C-acetyltransferase	2.3.1.29	1
Metabolism	Energy metabolism	Sulfur metabolism [PATH:ko00920]	K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Vibrio cholerae [PATH:ko05111]	K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
Metabolism	Energy metabolism	Sulfur metabolism [PATH:ko00920]	K00641	metX; homoserine O-acetyltransferase/O-succinyltransferase	2.3.1.31 2.3.1.46	1
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00641	metX; homoserine O-acetyltransferase/O-succinyltransferase	2.3.1.31 2.3.1.46	1
Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism [PATH:ko00260]	K00643	E2.3.1.37, ALAS; 5-aminolevulinate synthase	2.3.1.37	1
Metabolism	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism [PATH:ko00860]	K00643	E2.3.1.37, ALAS; 5-aminolevulinate synthase	2.3.1.37	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K00643	E2.3.1.37, ALAS; 5-aminolevulinate synthase	2.3.1.37	1
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K00645	fabD, MCAT, MCT1; [acyl-carrier-protein] S-malonyltransferase	2.3.1.39	1
Metabolism	Biosynthesis of other secondary metabolites	Prodigiosin biosynthesis [PATH:ko00333]	K00645	fabD, MCAT, MCT1; [acyl-carrier-protein] S-malonyltransferase	2.3.1.39	1
Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K00645	fabD, MCAT, MCT1; [acyl-carrier-protein] S-malonyltransferase	2.3.1.39	1
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K00648	fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III	2.3.1.180	1
Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K00648	fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III	2.3.1.180	1
Metabolism	Energy metabolism	Sulfur metabolism [PATH:ko00920]	K00651	metA; homoserine O-succinyltransferase/O-acetyltransferase	2.3.1.46 2.3.1.31	1
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00651	metA; homoserine O-succinyltransferase/O-acetyltransferase	2.3.1.46 2.3.1.31	1
Metabolism	Lipid metabolism	Glycerolipid metabolism [PATH:ko00561]	K00655	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase	2.3.1.51	1
Metabolism	Lipid metabolism	Glycerophospholipid metabolism [PATH:ko00564]	K00655	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase	2.3.1.51	1
Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K00655	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase	2.3.1.51	1
Metabolism	Amino acid metabolism	Arginine and proline metabolism [PATH:ko00330]	K00657	speG, SAT; diamine N-acetyltransferase	2.3.1.57	1
Cellular Processes	Cell growth and death	Ferroptosis [PATH:ko04216]	K00657	speG, SAT; diamine N-acetyltransferase	2.3.1.57	1
Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K00658	DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase)	2.3.1.61	1
Metabolism	Amino acid metabolism	Lysine degradation [PATH:ko00310]	K00658	DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase)	2.3.1.61	1
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:ko00380]	K00658	DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase)	2.3.1.61	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K00661	maa; maltose O-acetyltransferase	2.3.1.79	1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K00662	aacC; aminoglycoside 3-N-acetyltransferase	2.3.1.81	1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K00663	aacA; aminoglycoside 6'-N-acetyltransferase	2.3.1.82	1
Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K00666	K00666; fatty-acyl-CoA synthase	6.2.1.-	1
Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis [PATH:ko00540]	K00677	lpxA; UDP-N-acetylglucosamine acyltransferase	2.3.1.129	1
Human Diseases	Drug resistance: antimicrobial	Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	K00677	lpxA; UDP-N-acetylglucosamine acyltransferase	2.3.1.129	1
Brite Hierarchies	Protein families: metabolism	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	K00677	lpxA; UDP-N-acetylglucosamine acyltransferase	2.3.1.129	1
Metabolism	Metabolism of other amino acids	Taurine and hypotaurine metabolism [PATH:ko00430]	K00681	ggt; gamma-glutamyltranspeptidase / glutathione hydrolase	2.3.2.2 3.4.19.13	1
Metabolism	Metabolism of other amino acids	Cyanoamino acid metabolism [PATH:ko00460]	K00681	ggt; gamma-glutamyltranspeptidase / glutathione hydrolase	2.3.2.2 3.4.19.13	1
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:ko00480]	K00681	ggt; gamma-glutamyltranspeptidase / glutathione hydrolase	2.3.2.2 3.4.19.13	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K00681	ggt; gamma-glutamyltranspeptidase / glutathione hydrolase	2.3.2.2 3.4.19.13	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K00684	aat; leucyl/phenylalanyl-tRNA---protein transferase	2.3.2.6	1
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K00688	PYG, glgP; glycogen phosphorylase	2.4.1.1	1
Cellular Processes	Cell growth and death	Necroptosis [PATH:ko04217]	K00688	PYG, glgP; glycogen phosphorylase	2.4.1.1	1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Escherichia coli [PATH:ko02026]	K00688	PYG, glgP; glycogen phosphorylase	2.4.1.1	1
Organismal Systems	Endocrine system	Insulin signaling pathway [PATH:ko04910]	K00688	PYG, glgP; glycogen phosphorylase	2.4.1.1	1
Organismal Systems	Endocrine system	Glucagon signaling pathway [PATH:ko04922]	K00688	PYG, glgP; glycogen phosphorylase	2.4.1.1	1
Human Diseases	Endocrine and metabolic disease	Insulin resistance [PATH:ko04931]	K00688	PYG, glgP; glycogen phosphorylase	2.4.1.1	1
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K00694	bcsA; cellulose synthase (UDP-forming)	2.4.1.12	1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Escherichia coli [PATH:ko02026]	K00694	bcsA; cellulose synthase (UDP-forming)	2.4.1.12	1
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K00694	bcsA; cellulose synthase (UDP-forming)	2.4.1.12	1
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K00697	otsA; trehalose 6-phosphate synthase	2.4.1.15 2.4.1.347	1
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K00697	otsA; trehalose 6-phosphate synthase	2.4.1.15 2.4.1.347	1
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K00700	GBE1, glgB; 1,4-alpha-glucan branching enzyme	2.4.1.18	1
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K00700	GBE1, glgB; 1,4-alpha-glucan branching enzyme	2.4.1.18	1
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K00703	glgA; starch synthase	2.4.1.21	1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Escherichia coli [PATH:ko02026]	K00703	glgA; starch synthase	2.4.1.21	1
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K00703	glgA; starch synthase	2.4.1.21	1
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K00705	malQ; 4-alpha-glucanotransferase	2.4.1.25	1
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:ko00510]	K00721	DPM1; dolichol-phosphate mannosyltransferase	2.4.1.83	1
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K00721	DPM1; dolichol-phosphate mannosyltransferase	2.4.1.83	1
Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis [PATH:ko00540]	K00748	lpxB; lipid-A-disaccharide synthase	2.4.1.182	1
Brite Hierarchies	Protein families: metabolism	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	K00748	lpxB; lipid-A-disaccharide synthase	2.4.1.182	1
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K00750	GYG1, GYG2; glycogenin	2.4.1.186	1
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K00750	GYG1, GYG2; glycogenin	2.4.1.186	1
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K00758	deoA, TYMP; thymidine phosphorylase	2.4.2.4	1
Metabolism	Xenobiotics biodegradation and metabolism	Drug metabolism - other enzymes [PATH:ko00983]	K00758	deoA, TYMP; thymidine phosphorylase	2.4.2.4	1
Human Diseases	Cancer: specific types	Bladder cancer [PATH:ko05219]	K00758	deoA, TYMP; thymidine phosphorylase	2.4.2.4	1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K00759	APRT, apt; adenine phosphoribosyltransferase	2.4.2.7	1
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K00759	APRT, apt; adenine phosphoribosyltransferase	2.4.2.7	1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K00760	hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase	2.4.2.8	1
Metabolism	Xenobiotics biodegradation and metabolism	Drug metabolism - other enzymes [PATH:ko00983]	K00760	hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase	2.4.2.8	1
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K00761	upp, UPRT; uracil phosphoribosyltransferase	2.4.2.9	1
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K00762	pyrE; orotate phosphoribosyltransferase	2.4.2.10	1
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K00763	pncB, NAPRT1; nicotinate phosphoribosyltransferase	6.3.4.21	1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K00764	purF, PPAT; amidophosphoribosyltransferase	2.4.2.14	1
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K00764	purF, PPAT; amidophosphoribosyltransferase	2.4.2.14	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K00764	purF, PPAT; amidophosphoribosyltransferase	2.4.2.14	1
Metabolism	Amino acid metabolism	Histidine metabolism [PATH:ko00340]	K00765	hisG; ATP phosphoribosyltransferase	2.4.2.17	1
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K00766	trpD; anthranilate phosphoribosyltransferase	2.4.2.18	1
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K00767	nadC, QPRT; nicotinate-nucleotide pyrophosphorylase (carboxylating)	2.4.2.19	1
Metabolism	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism [PATH:ko00860]	K00768	E2.4.2.21, cobU, cobT; nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	2.4.2.21	1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K00769	gpt; xanthine phosphoribosyltransferase	2.4.2.22	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K00773	tgt; queuine tRNA-ribosyltransferase	2.4.2.29	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K00783	rlmH; 23S rRNA (pseudouridine1915-N3)-methyltransferase	2.1.1.177	1
Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism [PATH:ko00730]	K00788	thiE; thiamine-phosphate pyrophosphorylase	2.5.1.3	1
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00789	metK; S-adenosylmethionine synthetase	2.5.1.6	1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K00790	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase	2.5.1.7	1
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K00790	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase	2.5.1.7	1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K00790	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase	2.5.1.7	1
Metabolism	Metabolism of cofactors and vitamins	Riboflavin metabolism [PATH:ko00740]	K00793	ribE, RIB5; riboflavin synthase	2.5.1.9	1
Metabolism	Metabolism of cofactors and vitamins	Riboflavin metabolism [PATH:ko00740]	K00794	ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase	2.5.1.78	1
Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis [PATH:ko00900]	K00795	ispA; farnesyl diphosphate synthase	2.5.1.1 2.5.1.10	1
Brite Hierarchies	Protein families: metabolism	Prenyltransferases [BR:ko01006]	K00795	ispA; farnesyl diphosphate synthase	2.5.1.1 2.5.1.10	1
Metabolism	Metabolism of cofactors and vitamins	Folate biosynthesis [PATH:ko00790]	K00796	folP; dihydropteroate synthase	2.5.1.15	1
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00797	speE, SRM, SPE3; spermidine synthase	2.5.1.16	1
Metabolism	Amino acid metabolism	Arginine and proline metabolism [PATH:ko00330]	K00797	speE, SRM, SPE3; spermidine synthase	2.5.1.16	1
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:ko00480]	K00797	speE, SRM, SPE3; spermidine synthase	2.5.1.16	1
Metabolism	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism [PATH:ko00860]	K00798	MMAB, pduO; cob(I)alamin adenosyltransferase	2.5.1.17	1
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:ko00480]	K00799	GST, gst; glutathione S-transferase	2.5.1.18	1
Metabolism	Xenobiotics biodegradation and metabolism	Metabolism of xenobiotics by cytochrome P450 [PATH:ko00980]	K00799	GST, gst; glutathione S-transferase	2.5.1.18	1
Metabolism	Xenobiotics biodegradation and metabolism	Drug metabolism - cytochrome P450 [PATH:ko00982]	K00799	GST, gst; glutathione S-transferase	2.5.1.18	1
Metabolism	Xenobiotics biodegradation and metabolism	Drug metabolism - other enzymes [PATH:ko00983]	K00799	GST, gst; glutathione S-transferase	2.5.1.18	1
Organismal Systems	Aging	Longevity regulating pathway - worm [PATH:ko04212]	K00799	GST, gst; glutathione S-transferase	2.5.1.18	1
Human Diseases	Cancer: overview	Pathways in cancer [PATH:ko05200]	K00799	GST, gst; glutathione S-transferase	2.5.1.18	1
Human Diseases	Cancer: overview	Chemical carcinogenesis - DNA adducts [PATH:ko05204]	K00799	GST, gst; glutathione S-transferase	2.5.1.18	1
Human Diseases	Cancer: overview	Chemical carcinogenesis - receptor activation [PATH:ko05207]	K00799	GST, gst; glutathione S-transferase	2.5.1.18	1
Human Diseases	Cancer: specific types	Hepatocellular carcinoma [PATH:ko05225]	K00799	GST, gst; glutathione S-transferase	2.5.1.18	1
Human Diseases	Cardiovascular disease	Fluid shear stress and atherosclerosis [PATH:ko05418]	K00799	GST, gst; glutathione S-transferase	2.5.1.18	1
Human Diseases	Drug resistance: antineoplastic	Platinum drug resistance [PATH:ko01524]	K00799	GST, gst; glutathione S-transferase	2.5.1.18	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K00799	GST, gst; glutathione S-transferase	2.5.1.18	1
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K00800	aroA; 3-phosphoshikimate 1-carboxyvinyltransferase	2.5.1.19	1
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K00806	uppS; undecaprenyl diphosphate synthase	2.5.1.31	1
Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis [PATH:ko00900]	K00806	uppS; undecaprenyl diphosphate synthase	2.5.1.31	1
Brite Hierarchies	Protein families: metabolism	Prenyltransferases [BR:ko01006]	K00806	uppS; undecaprenyl diphosphate synthase	2.5.1.31	1
Metabolism	Biosynthesis of other secondary metabolites	Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]	K00808	hss; homospermidine synthase	2.5.1.44	1
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K00812	aspB; aspartate aminotransferase	2.6.1.1	1
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00812	aspB; aspartate aminotransferase	2.6.1.1	1
Metabolism	Amino acid metabolism	Arginine biosynthesis [PATH:ko00220]	K00812	aspB; aspartate aminotransferase	2.6.1.1	1
Metabolism	Amino acid metabolism	Arginine and proline metabolism [PATH:ko00330]	K00812	aspB; aspartate aminotransferase	2.6.1.1	1
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:ko00350]	K00812	aspB; aspartate aminotransferase	2.6.1.1	1
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:ko00360]	K00812	aspB; aspartate aminotransferase	2.6.1.1	1
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K00812	aspB; aspartate aminotransferase	2.6.1.1	1
Metabolism	Biosynthesis of other secondary metabolites	Isoquinoline alkaloid biosynthesis [PATH:ko00950]	K00812	aspB; aspartate aminotransferase	2.6.1.1	1
Metabolism	Biosynthesis of other secondary metabolites	Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]	K00812	aspB; aspartate aminotransferase	2.6.1.1	1
Metabolism	Biosynthesis of other secondary metabolites	Novobiocin biosynthesis [PATH:ko00401]	K00812	aspB; aspartate aminotransferase	2.6.1.1	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K00812	aspB; aspartate aminotransferase	2.6.1.1	1
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K00813	aspC; aspartate aminotransferase	2.6.1.1	1
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00813	aspC; aspartate aminotransferase	2.6.1.1	1
Metabolism	Amino acid metabolism	Arginine biosynthesis [PATH:ko00220]	K00813	aspC; aspartate aminotransferase	2.6.1.1	1
Metabolism	Amino acid metabolism	Arginine and proline metabolism [PATH:ko00330]	K00813	aspC; aspartate aminotransferase	2.6.1.1	1
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:ko00350]	K00813	aspC; aspartate aminotransferase	2.6.1.1	1
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:ko00360]	K00813	aspC; aspartate aminotransferase	2.6.1.1	1
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K00813	aspC; aspartate aminotransferase	2.6.1.1	1
Metabolism	Biosynthesis of other secondary metabolites	Isoquinoline alkaloid biosynthesis [PATH:ko00950]	K00813	aspC; aspartate aminotransferase	2.6.1.1	1
Metabolism	Biosynthesis of other secondary metabolites	Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]	K00813	aspC; aspartate aminotransferase	2.6.1.1	1
Metabolism	Biosynthesis of other secondary metabolites	Novobiocin biosynthesis [PATH:ko00401]	K00813	aspC; aspartate aminotransferase	2.6.1.1	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K00813	aspC; aspartate aminotransferase	2.6.1.1	1
Metabolism	Amino acid metabolism	Histidine metabolism [PATH:ko00340]	K00817	hisC; histidinol-phosphate aminotransferase	2.6.1.9	1
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:ko00350]	K00817	hisC; histidinol-phosphate aminotransferase	2.6.1.9	1
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:ko00360]	K00817	hisC; histidinol-phosphate aminotransferase	2.6.1.9	1
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K00817	hisC; histidinol-phosphate aminotransferase	2.6.1.9	1
Metabolism	Biosynthesis of other secondary metabolites	Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]	K00817	hisC; histidinol-phosphate aminotransferase	2.6.1.9	1
Metabolism	Biosynthesis of other secondary metabolites	Novobiocin biosynthesis [PATH:ko00401]	K00817	hisC; histidinol-phosphate aminotransferase	2.6.1.9	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K00817	hisC; histidinol-phosphate aminotransferase	2.6.1.9	1
Metabolism	Amino acid metabolism	Arginine and proline metabolism [PATH:ko00330]	K00819	rocD, OAT; ornithine--oxo-acid transaminase	2.6.1.13	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K00819	rocD, OAT; ornithine--oxo-acid transaminase	2.6.1.13	1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K00820	glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing)	2.6.1.16	1
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K00820	glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing)	2.6.1.16	1
Human Diseases	Cardiovascular disease	Diabetic cardiomyopathy [PATH:ko05415]	K00820	glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing)	2.6.1.16	1
Human Diseases	Endocrine and metabolic disease	Insulin resistance [PATH:ko04931]	K00820	glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing)	2.6.1.16	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K00820	glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing)	2.6.1.16	1
Metabolism	Amino acid metabolism	Lysine biosynthesis [PATH:ko00300]	K00821	argD; acetylornithine/N-succinyldiaminopimelate aminotransferase	2.6.1.11 2.6.1.17	1
Metabolism	Amino acid metabolism	Arginine biosynthesis [PATH:ko00220]	K00821	argD; acetylornithine/N-succinyldiaminopimelate aminotransferase	2.6.1.11 2.6.1.17	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K00821	argD; acetylornithine/N-succinyldiaminopimelate aminotransferase	2.6.1.11 2.6.1.17	1
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K00822	E2.6.1.18; beta-alanine--pyruvate transaminase	2.6.1.18	1
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation [PATH:ko00280]	K00822	E2.6.1.18; beta-alanine--pyruvate transaminase	2.6.1.18	1
Metabolism	Metabolism of other amino acids	beta-Alanine metabolism [PATH:ko00410]	K00822	E2.6.1.18; beta-alanine--pyruvate transaminase	2.6.1.18	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K00822	E2.6.1.18; beta-alanine--pyruvate transaminase	2.6.1.18	1
Metabolism	Amino acid metabolism	Lysine degradation [PATH:ko00310]	K00824	dat; D-alanine transaminase	2.6.1.21	1
Metabolism	Amino acid metabolism	Arginine and proline metabolism [PATH:ko00330]	K00824	dat; D-alanine transaminase	2.6.1.21	1
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:ko00360]	K00824	dat; D-alanine transaminase	2.6.1.21	1
Metabolism	Metabolism of other amino acids	D-Arginine and D-ornithine metabolism [PATH:ko00472]	K00824	dat; D-alanine transaminase	2.6.1.21	1
Metabolism	Metabolism of other amino acids	D-Alanine metabolism [PATH:ko00473]	K00824	dat; D-alanine transaminase	2.6.1.21	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K00824	dat; D-alanine transaminase	2.6.1.21	1
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00826	E2.6.1.42, ilvE; branched-chain amino acid aminotransferase	2.6.1.42	1
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation [PATH:ko00280]	K00826	E2.6.1.42, ilvE; branched-chain amino acid aminotransferase	2.6.1.42	1
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine biosynthesis [PATH:ko00290]	K00826	E2.6.1.42, ilvE; branched-chain amino acid aminotransferase	2.6.1.42	1
Metabolism	Metabolism of cofactors and vitamins	Pantothenate and CoA biosynthesis [PATH:ko00770]	K00826	E2.6.1.42, ilvE; branched-chain amino acid aminotransferase	2.6.1.42	1
Metabolism	Biosynthesis of other secondary metabolites	Glucosinolate biosynthesis [PATH:ko00966]	K00826	E2.6.1.42, ilvE; branched-chain amino acid aminotransferase	2.6.1.42	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K00826	E2.6.1.42, ilvE; branched-chain amino acid aminotransferase	2.6.1.42	1
Metabolism	Energy metabolism	Methane metabolism [PATH:ko00680]	K00831	serC, PSAT1; phosphoserine aminotransferase	2.6.1.52	1
Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism [PATH:ko00260]	K00831	serC, PSAT1; phosphoserine aminotransferase	2.6.1.52	1
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00831	serC, PSAT1; phosphoserine aminotransferase	2.6.1.52	1
Metabolism	Metabolism of cofactors and vitamins	Vitamin B6 metabolism [PATH:ko00750]	K00831	serC, PSAT1; phosphoserine aminotransferase	2.6.1.52	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K00831	serC, PSAT1; phosphoserine aminotransferase	2.6.1.52	1
